seqID	sampleID	mouse	percent_weight	CageID	Group	CageID_Assigned	BD	ExpStart	sex	Gavaged_fecal_material	Mb_input	FMT	Cdiff_infection	Cdiff_day_infected	ABX	clinda35	FMT_day	Harvest_pi	FMT_input	FMT_type	Model	Experiment	Mouse_genotype	Mouse_status	ExpDay	day	type	CFU	sampleType	simpsoneven	simpson	simpson_lci	simpson_hci	invsimpson	invsimpson_lci	invsimpson_hci	shannon	shannon_lci	shannon_hci	npshannon	sobs	chao	chao_lci	chao_hci	nseqs	group	NMDS.axis1	NMDS.axis2	NMDS.axis3	pcoa.axis1	pcoa.axis2	pcoa.axis3	GROUP	TYPE
cecal_1296_2	d42_1296_2	1296_2	NA	1296	NA	NA	9/29/2015	11/2/2015	M	NA	NA	hFMT4	CDI	0	cef	yes	11	d42	D4_A	hFMT	Rc	HF4	BL6	SPF-Young	42	42	cecal	1000000	mouse	0.086662	0.08676	0.084077	0.089442	11.526112	11.180406	11.89388	3.064416	3.034704	3.094127	3.08365	133	161.333333	145.309394	198.216675	9303	hFMT	-0.269347	0.032544	0.561149	0.281722	0.087272	-0.18733	D4_A	cecal
cecal_1296_3	d42_1296_3	1296_3	NA	1296	NA	NA	9/29/2015	11/2/2015	M	NA	NA	hFMT4	CDI	0	cef	yes	11	d42	D4_A	hFMT	Rc	HF4	BL6	SPF-Young	42	42	cecal	9000000	mouse	0.065163	0.096517	0.093852	0.099182	10.360855	10.08248	10.655038	2.999027	2.970437	3.027617	3.018092	159	183.230769	169.645288	214.153996	11396	hFMT	-0.401815	0.082925	0.486293	0.319532	-9.71e-4	-0.251658	D4_A	cecal
cecal_1297_1	d42_1297_1	1297_1	NA	1297	NA	NA	9/28/2015	11/2/2015	M	NA	NA	hFMT5	CDI	0	cef	yes	11	d42	D5_A	hFMT	Rc	HF4	BL6	SPF-Young	42	42	cecal	47000000	mouse	0.072233	0.170914	0.166934	0.174894	5.850889	5.717737	5.99039	2.330238	2.305587	2.354889	2.3371	81	94.125	84.881489	125.381329	13523	hFMT	-0.630044	0.104052	0.055256	0.374372	-0.198775	-0.355068	D5_A	cecal
cecal_1297_2	d42_1297_2	1297_2	NA	1297	NA	NA	9/28/2015	11/2/2015	M	NA	NA	hFMT5	CDI	0	cef	yes	11	d42	D5_A	hFMT	Rc	HF4	BL6	SPF-Young	42	42	cecal	23000000	mouse	0.052333	0.212316	0.208728	0.215903	4.709964	4.631706	4.790913	2.0948	2.075021	2.11458	2.100823	90	109	96.464733	145.841443	21631	hFMT	-0.63917	0.064152	0.053398	0.373552	-0.191502	-0.370021	D5_A	cecal
cecal_1297_4	d42_1297_4	1297_4	NA	1297	NA	NA	9/28/2015	11/2/2015	M	NA	NA	hFMT5	CDI	0	cef	yes	11	d42	D5_A	hFMT	Rc	HF4	BL6	SPF-Young	42	42	cecal	36000000	mouse	0.073502	0.172217	0.167207	0.177227	5.806626	5.642492	5.980595	2.374031	2.346057	2.402006	2.382707	79	92.333333	83.07923	122.581214	10794	hFMT	-0.618508	0.10814	0.033767	0.388106	-0.208917	-0.363636	D5_A	cecal
cecal_d21_1199_2	d21_1199_2	1199_2	106.3492063	1199	NA	NA	5/7/2015	6/11/2015	F	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	21	21	cecal	3000000	mouse	0.077215	0.109753	0.10761	0.111896	9.111395	8.93689	9.29285	2.739263	2.7198	2.758727	2.748312	118	130	122.404236	150.695796	19328	hFMT	-0.546733	0.154594	0.309554	0.353441	-0.140752	-0.308861	D2_A	cecal
cecal_d21_1199_3	d21_1199_3	1199_3	104.7337278	1199	NA	NA	5/7/2015	6/11/2015	F	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	21	21	cecal	49000000	mouse	0.059554	0.134331	0.131965	0.136698	7.444294	7.315417	7.577793	2.527851	2.508871	2.54683	2.538769	125	152.391304	137.037488	187.328916	21344	hFMT	-0.235308	-0.120566	0.449139	0.32091	0.269892	-0.149579	D2_A	cecal
cecal_d21_1199_4	d21_1199_4	1199_4	104.9723757	1199	NA	NA	5/7/2015	6/11/2015	F	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	21	21	cecal	14000000	mouse	0.082979	0.091994	0.090216	0.093773	10.870219	10.664085	11.08448	2.848536	2.828463	2.868608	2.860394	131	157.4	142.210705	193.169151	16758	hFMT	-0.365789	0.118466	0.525652	0.280466	0.004298	-0.21094	D2_A	cecal
cecal_d21_1200_1	d21_1200_1	1200_1	108.3798883	1200	NA	NA	5/3/2015	6/11/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	21	21	cecal	2000000	mouse	0.049592	0.127623	0.125808	0.129438	7.835554	7.725683	7.948595	2.598322	2.581194	2.61545	2.608802	158	216.333333	186.416219	277.747734	28493	hFMT	-0.340425	-0.044936	0.452807	0.342805	0.135907	-0.213343	D2_A	cecal
cecal_d21_1200_2	d21_1200_2	1200_2	107.3684211	1200	NA	NA	5/3/2015	6/11/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	21	21	cecal	846501.1287	mouse	0.060264	0.11604	0.114078	0.118002	8.617717	8.474412	8.765951	2.713402	2.694676	2.732128	2.723881	143	182.047619	160.923216	228.069364	23385	hFMT	-0.355736	0.028562	0.526118	0.295576	0.055899	-0.222528	D2_A	cecal
cecal_d21_1200_3	d21_1200_3	1200_3	107.4074074	1200	NA	NA	5/3/2015	6/11/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	21	21	cecal	4100000	mouse	0.057309	0.122022	0.119886	0.124159	8.195237	8.054213	8.341287	2.675088	2.655181	2.694994	2.685285	143	157	148.498467	178.646298	21563	hFMT	-0.395071	0.018468	0.465442	0.332556	0.050112	-0.245445	D2_A	cecal
cecal_d21_1200_4	d21_1200_4	1200_4	107.3170732	1200	NA	NA	5/3/2015	6/11/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	21	21	cecal	8100000	mouse	0.090834	0.104848	0.102802	0.106894	9.537588	9.355026	9.727416	2.75965	2.738293	2.781007	2.767838	105	117.666667	109.318137	142.155939	15819	hFMT	-0.380915	0.038847	0.434154	0.36228900000000003	0.048006	-0.251358	D2_A	cecal
cecal_d21_1203_1	d21_1203_1	1203_1	101.3605442	1203	NA	NA	5/3/2015	6/11/2015	F	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	21	21	cecal	41500000	mouse	0.050067	0.249665	0.246834	0.252497	4.005361	3.960446	4.051308	1.731577	1.719309	1.743845	1.73769	80	98.055556	86.948466	126.917276	33662	noFMT	-0.352029	-0.199408	0.215519	0.356754	0.228646	-0.181124	none	cecal
cecal_d21_1203_2	d21_1203_2	1203_2	98.30508475	1203	NA	NA	5/3/2015	6/11/2015	F	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	21	21	cecal	30300000	mouse	0.057033	0.236943	0.234295	0.239591	4.220425	4.173784	4.268121	1.777539	1.765153	1.789925	1.784349	74	105	86.937378	148.280895	32339	noFMT	-0.342996	-0.216317	0.242019	0.343178	0.22387	-0.168197	none	cecal
cecal_d21_1203_3	d21_1203_3	1203_3	97.25274725	1203	NA	NA	5/3/2015	6/11/2015	F	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	21	21	cecal	38400000	mouse	0.072191	0.266388	0.262784	0.269991	3.753928	3.703825	3.805406	1.664174	1.649738	1.678609	1.670157	52	107.2	70.811199	213.980105	23764	noFMT	-0.3947	-0.176959	0.169375	0.367743	0.193981	-0.208694	none	cecal
cecal_d21_1203_4	d21_1203_4	1203_4	103.2258065	1203	NA	NA	5/3/2015	6/11/2015	F	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	21	21	cecal	42200000	mouse	0.044702	0.349534	0.345187	0.35388	2.860955	2.825817	2.896977	1.429928	1.414737	1.445119	1.436537	64	83.461538	71.08659	117.446226	26117	noFMT	-0.45617	-0.145139	0.128366	0.372338	0.124343	-0.246795	none	cecal
cecal_d21_1205_2	d21_1205_2	1205_2	107.2961373	1205	NA	NA	5/3/2015	6/11/2015	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF1	BL6	SPF-Young	21	21	cecal	100	mouse	0.094649	0.038986	0.038246	0.039726	25.650003	25.172221	26.146272	3.79438	3.775343	3.813418	3.809707	271	340.09375	308.156514	399.482084	21172	mFMT	-0.09184	0.645841	0.145554	0.228885	-0.333215	0.318761	yWT	cecal
cecal_d21_1205_3	d21_1205_3	1205_3	102.9787234	1205	NA	NA	5/3/2015	6/11/2015	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF1	BL6	SPF-Young	21	21	cecal	100	mouse	0.08351	0.041292	0.040425	0.042158	24.217938	23.720175	24.73704	3.791789	3.771738	3.811841	3.810343	290	339.521739	316.949491	380.999961	20527	mFMT	-0.064586	0.671118	0.062312	0.215982	-0.357724	0.386849	yWT	cecal
cecal_d21_1205_4	d21_1205_4	1205_4	110.0436681	1205	NA	NA	5/3/2015	6/11/2015	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF1	BL6	SPF-Young	21	21	cecal	100	mouse	0.087809	0.040672	0.039867	0.041478	24.586655	24.10928	25.083317	3.816773	3.797301	3.836245	3.83182	280	371.285714	329.596303	448.018203	21935	mFMT	-0.132433	0.637403	0.115291	0.248636	-0.35128	0.308725	yWT	cecal
cecal_d21_1207_1	d21_1207_1	1207_1	110.4477612	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	21	21	cecal	15400000	mouse	0.029472	0.292503	0.288632	0.296374	3.418768	3.374115	3.464618	1.717043	1.700472	1.733614	1.726605	116	146.272727	129.431817	184.228895	29449	noFMT	-0.439968	-0.136473	0.141305	0.380176	0.134482	-0.240646	none	cecal
cecal_d21_1207_2	d21_1207_2	1207_2	110.8225108	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	21	21	cecal	38800000	mouse	0.053583	0.24556	0.241991	0.249129	4.07232	4.013978	4.132383	1.895943	1.878625	1.91326	1.90191	76	81.714286	77.662091	95.645771	24746	noFMT	-0.37528	-0.17593	0.208044	0.370213	0.203409	-0.198314	none	cecal
cecal_d21_1207_3	d21_1207_3	1207_3	102.7272727	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	21	21	cecal	5900000	mouse	0.042351	0.227039	0.223979	0.230099	4.404529	4.345954	4.464705	1.994916	1.979117	2.010715	2.002988	104	143.055556	121.375515	191.786543	31068	noFMT	-0.378564	-0.17112	0.213972	0.370892	0.190321	-0.192636	none	cecal
cecal_d21_1207_4	d21_1207_4	1207_4	114.0909091	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	21	21	cecal	15400000	mouse	0.039807	0.258981	0.255831	0.262131	3.861291	3.814888	3.908836	1.830553	1.815434	1.845672	1.837354	97	154.272727	121.142007	232.869622	33863	noFMT	-0.398455	-0.16426	0.183152	0.37353	0.180612	-0.209384	none	cecal
cecal_d21_1209_1	d21_1209_1	1209_1	105.2631579	1209	NA	NA	5/7/2015	6/11/2015	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF1	BL6	SPF-Young	21	21	cecal	13000	mouse	0.074641	0.044958	0.044063	0.045853	22.24296	21.808669	22.6949	3.695077	3.675921	3.714234	3.714875	298	365.038462	336.672114	414.211783	22363	mFMT	-0.130906	0.625242	0.084538	0.257064	-0.357126	0.328204	yWT	cecal
cecal_d21_1209_2	d21_1209_2	1209_2	99.4011976	1209	NA	NA	5/7/2015	6/11/2015	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF1	BL6	SPF-Young	21	21	cecal	100	mouse	0.078519	0.03871	0.037798	0.039623	25.832901	25.237866	26.456671	3.906008	3.885391	3.926624	3.927385	329	367.828125	350.306913	399.75747	20384	mFMT	0.006263	0.688693	0.068143	0.183339	-0.354703	0.436447	yWT	cecal
cecal_d21_1209_3	d21_1209_3	1209_3	105	1209	NA	NA	5/7/2015	6/11/2015	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF1	BL6	SPF-Young	21	21	cecal	100	mouse	0.064395	0.061138	0.06007	0.062207	16.356334	16.075365	16.647299	3.35424	3.336134	3.372346	3.37136	254	294.944444	276.152324	329.678178	24835	mFMT	-0.151827	0.606938	0.072343	0.263472	-0.349796	0.328981	yWT	cecal
cecal_d21_1209_4	d21_1209_4	1209_4	105.0632911	1209	NA	NA	5/7/2015	6/11/2015	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF1	BL6	SPF-Young	21	21	cecal	100	mouse	0.074915	0.046837	0.045645	0.048028	21.350789	20.821172	21.908051	3.782791	3.762195	3.803388	3.7995	285	329.386364	308.612667	368.436118	21212	mFMT	-0.042813	0.661545	0.056779	0.212907	-0.353866	0.427361	yWT	cecal
cecal_d21_1802_1	d21_1802_1	1802_1	106.2893082	1802	NA	NA	4/17/2018	5/14/2018	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF8	BL6	SPF-Young	21	21	cecal	0	mouse	0.078096	0.048687	0.047643	0.049732	20.539172	20.107931	20.989317	3.594055	3.575961	3.612149	3.612686	263	457.04	374.078633	601.962773	22893	mFMT	-0.177674	0.500426	0.171051	0.259586	-0.279701	0.169579	yWT	cecal
cecal_d21_1802_2	d21_1802_2	1802_2	100	1802	NA	NA	4/17/2018	5/14/2018	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF8	BL6	SPF-Young	21	21	cecal	0	mouse	0.088236	0.044271	0.043189	0.045352	22.588372	22.049636	23.154094	3.680341	3.655591	3.70509	3.710426	256	450.04	367.078633	594.962773	12820	mFMT	0.081616	0.606871	0.188783	0.181185	-0.288631	0.280829	yWT	cecal
cecal_d21_1802_3	d21_1802_3	1802_3	102.3255814	1802	NA	NA	4/17/2018	5/14/2018	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF8	BL6	SPF-Young	21	21	cecal	0	mouse	0.083274	0.049828	0.048558	0.051098	20.068993	19.570221	20.593854	3.603749	3.582382	3.625116	3.623979	241	344.551724	298.392094	427.836877	17148	mFMT	0.308792	0.627211	0.085566	0.091115	-0.255608	0.299079	yWT	cecal
cecal_d21_1803_2	d21_1803_1	1803_1	NA	1803	NA	NA	4/17/2018	5/14/2018	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF8	BL6	SPF-Young	21	21	cecal	NA	mouse	0.073287	0.047379	0.046092	0.048665	21.106583	20.548708	21.695595	3.778572	3.757691	3.799454	3.799015	288	454.16129	385.482032	571.227316	20109	mFMT	0.173548	0.450056	-0.369945	-0.063681	-0.259124	0.208629	yWT	cecal
cecal_d42_1216_1	d42_1216_1	1216_1	NA	1216	NA	NA	5/12/2015	6/29/2015	F	NA	NA	none	CDI	0	cef	no	11	d42	none	noFMT	Rc	HF2	BL6	SPF-Young	42	42	cecal	22000000	mouse	0.052869	0.25910300000000003	0.255801	0.262405	3.85947	3.810905	3.909289	1.682452	1.670795	1.69411	1.689816	73	100.789474	84.790531	138.497887	32668	noFMT	0.165962	-0.374407	0.354607	-0.01685	0.513411	0.142515	none	cecal
cecal_d42_1216_2	d42_1216_2	1216_2	NA	1216	NA	NA	5/12/2015	6/29/2015	F	NA	NA	none	CDI	0	cef	no	11	d42	none	noFMT	Rc	HF2	BL6	SPF-Young	42	42	cecal	87000000	mouse	0.050872	0.333172	0.32976	0.336585	3.001448	2.971022	3.032505	1.415182	1.402451	1.427912	1.421819	59	125.428571	84.445048	232.422941	30104	noFMT	0.118208	-0.444352	0.343341	0.011285	0.538025	0.162349	none	cecal
cecal_d42_1216_4	d42_1216_4	1216_4	NA	1216	NA	NA	5/12/2015	6/29/2015	F	NA	NA	none	CDI	0	cef	no	11	d42	none	noFMT	Rc	HF2	BL6	SPF-Young	42	42	cecal	83000000	mouse	0.045669	0.371131	0.367377	0.374884	2.694469	2.66749	2.722	1.312814	1.298442	1.327187	1.320578	59	101.272727	76.041562	163.860308	26475	noFMT	0.116609	-0.442837	0.368018	0.034813	0.543883	0.171499	none	cecal
cecal_d42_1217_1	d42_1217_1	1217_1	NA	1217	NA	NA	5/14/2015	6/29/2015	F	NA	NA	none	CDI	0	cef	no	11	d42	none	noFMT	Rc	HF2	BL6	SPF-Young	42	42	cecal	148000000	mouse	0.02964	0.321318	0.317724	0.324912	3.112178	3.077754	3.147381	1.415079	1.402762	1.427397	1.427025	105	162.954545	133.463919	222.99954	30275	noFMT	0.138517	-0.397914	0.40492	0.032324	0.525106	0.160075	none	cecal
cecal_d42_1217_2	d42_1217_2	1217_2	NA	1217	NA	NA	5/14/2015	6/29/2015	F	NA	NA	none	CDI	0	cef	no	11	d42	none	noFMT	Rc	HF2	BL6	SPF-Young	42	42	cecal	30000000	mouse	0.040541	0.357483	0.353579	0.361386	2.797339	2.767124	2.828221	1.306518	1.293851	1.319185	1.315713	69	93.473684	79.137642	128.082894	26316	noFMT	0.127393	-0.429105	0.362026	0.023217	0.540757	0.162867	none	cecal
cecal_d42_1217_3	d42_1217_3	1217_3	NA	1217	NA	NA	5/14/2015	6/29/2015	F	NA	NA	none	CDI	0	cef	no	11	d42	none	noFMT	Rc	HF2	BL6	SPF-Young	42	42	cecal	100000000	mouse	0.053094	0.348787	0.344866	0.352707	2.867083	2.835212	2.899678	1.334004	1.321969	1.346039	1.340362	54	100.428571	70.912302	181.458241	27833	noFMT	0.136125	-0.41831	0.358362	0.014267	0.537591	0.157175	none	cecal
cecal_d42_1223_3	d42_1223_3	1223_3	NA	1223	NA	NA	5/22/2015	6/29/2015	F	NA	NA	hFMT1	CDI	0	cef	no	11	d42	D2_A	hFMT	Rc	HF2	BL6	SPF-Young	42	42	cecal	0	mouse	0.066314	0.143617	0.141485	0.145748	6.962987	6.861161	7.06788	2.424621	2.405771	2.44347	2.431665	105	120.4	110.500425	148.11667	21516	hFMT	-0.346389	-0.04202	0.382351	0.37802	0.133364	-0.247845	D2_A	cecal
cecal_d42_1223_4	d42_1223_4	1223_4	NA	1223	NA	NA	5/22/2015	6/29/2015	F	NA	NA	hFMT1	CDI	0	cef	no	11	d42	D2_A	hFMT	Rc	HF2	BL6	SPF-Young	42	42	cecal	960000	mouse	0.063999	0.142048	0.13965	0.144446	7.039885	6.923022	7.160761	2.476479	2.456798	2.496161	2.483705	110	123.125	114.577281	147.63492	20389	hFMT	-0.384986	-0.054858	0.408454	0.353219	0.113127	-0.246544	D2_A	cecal
cecal_d42_1223_5	d42_1223_5	1223_5	NA	1223	NA	NA	5/22/2015	6/29/2015	F	NA	NA	hFMT1	CDI	0	cef	no	11	d42	D2_A	hFMT	Rc	HF2	BL6	SPF-Young	42	42	cecal	6000	mouse	0.062526	0.140292	0.138187	0.142397	7.128001	7.022641	7.236571	2.475931	2.457132	2.494731	2.484132	114	143	125.791561	185.322197	22403	hFMT	-0.383986	-0.007528	0.410434	0.357863	0.07573	-0.279121	D2_A	cecal
cecal_d42_1225_1	d42_1225_1	1225_1	NA	1225	NA	NA	5/22/2015	6/29/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d42	D2_A	hFMT	Rc	HF2	BL6	SPF-Young	42	42	cecal	0	mouse	0.04518	0.210799	0.208123	0.213474	4.743866	4.684416	4.804844	2.06296	2.044062	2.081858	2.070853	105	147.272727	122.041562	209.860308	24383	hFMT	-0.365101	-0.139739	0.417819	0.320174	0.166595	-0.208154	D2_A	cecal
cecal_d42_1225_2	d42_1225_2	1225_2	NA	1225	NA	NA	5/22/2015	6/29/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d42	D2_A	hFMT	Rc	HF2	BL6	SPF-Young	42	42	cecal	0	mouse	0.042104	0.187012	0.184557	0.189467	5.347247	5.277957	5.418381	2.232017	2.213218	2.250815	2.2415	127	181.666667	151.60075	248.477776	26303	hFMT	-0.327586	-0.117254	0.395685	0.348184	0.200333	-0.203502	D2_A	cecal
cecal_d42_1225_3	d42_1225_3	1225_3	NA	1225	NA	NA	5/22/2015	6/29/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d42	D2_A	hFMT	Rc	HF2	BL6	SPF-Young	42	42	cecal	14000	mouse	0.058948	0.17671	0.173233	0.18018700000000001	5.65898	5.549775	5.772568	2.301885	2.278321	2.32545	2.311118	96	112.5	101.895188	142.181734	15593	hFMT	-0.469984	-0.022527	0.313086	0.384513	0.02953	-0.291158	D2_A	cecal
cecal_d42_1225_4	d42_1225_4	1225_4	NA	1225	NA	NA	5/22/2015	6/29/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d42	D2_A	hFMT	Rc	HF2	BL6	SPF-Young	42	42	cecal	0	mouse	0.044939	0.1935	0.191005	0.195995	5.167969	5.102179	5.235476	2.148507	2.12968	2.167335	2.157214	115	132.652174	122.098408	158.897058	24356	hFMT	-0.353863	-0.111512	0.394675	0.352849	0.178445	-0.217704	D2_A	cecal
cecal_d42_1225_5	d42_1225_5	1225_5	NA	1225	NA	NA	5/22/2015	6/29/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d42	D2_A	hFMT	Rc	HF2	BL6	SPF-Young	42	42	cecal	0	mouse	0.051364	0.169294	0.166616	0.171972	5.906893	5.814913	6.00183	2.340957	2.320689	2.361224	2.350001	115	140.588235	125.445195	177.68507	21652	hFMT	-0.403571	-0.054269	0.345931	0.382347	0.107146	-0.259709	D2_A	cecal
d0_1191_1	d0_1191_1	1191_1	100	1191	NA	NA	8/21/15	10/5/15	F	NA	NA	mFMT1	CDI	0	cef	yes	11	d42	yWT	mFMT	Rc	HF3	BL6	SPF-Young	0	0	fecal	NA	mouse	0.050191	0.996191	0.995163	0.997219	1.003824	1.002789	1.004861	0.018764	0.01416	0.023368	0.021584	20	29	22.002307	60.453337	27274	mFMT	0.393627	-0.086288	-0.449397	-0.546332	-0.184807	-0.145962	post-cef	fecal
d0_1199_1	d0_1199_1	1199_1	100	1199	NA	NA	5/7/2015	6/11/2015	F	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	0	0	fecal	NA	mouse	0.044004	0.98805	0.985812	0.990288	1.012094	1.009807	1.014392	0.050762	0.042189	0.059335	0.054454	23	24.875	23.293317	34.985748	17847	hFMT	0.393125	-0.086896	-0.449036	-0.546571	-0.184015	-0.145666	post-cef	fecal
d0_1200_1	d0_1200_1	1200_1	100	1200	NA	NA	5/3/2015	6/11/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	0	0	fecal	NA	mouse	0.059012	0.996799	0.995774	0.997823	1.003212	1.002182	1.004244	0.015724	0.011145	0.020303	0.018814	17	21.666667	17.954004	39.82777	23094	hFMT	0.393645	-0.086284	-0.449394	-0.546317	-0.184802	-0.14596	post-cef	fecal
d0_1203_1	d0_1203_1	1203_1	100	1203	NA	NA	5/3/2015	6/11/2015	F	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	0	0	fecal	NA	mouse	0.06337	0.986272	0.983969	0.988575	1.013919	1.011557	1.016292	0.053817	0.045757	0.061876	0.055865	16	18	16.249903	32.006186	19295	noFMT	0.393126	-0.086963	-0.44862	-0.546441	-0.18348	-0.145608	post-cef	fecal
d0_1205_1	d0_1205_1	1205_1	100	1205	NA	NA	5/3/2015	6/11/2015	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF1	BL6	SPF-Young	0	0	fecal	NA	mouse	0.067002	0.994992	0.9936	0.996383	1.005034	1.00363	1.006441	0.023091	0.017294	0.028888	0.025391	15	15.857143	15.092143	22.973392	19540	mFMT	0.39345	-0.086299	-0.449295	-0.546153	-0.184758	-0.146179	post-cef	fecal
d0_1207_1	d0_1207_1	1207_1	100	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	0	0	fecal	NA	mouse	0.039152	0.982376	0.979159	0.985593	1.01794	1.014618	1.021284	0.074518	0.062294	0.086742	0.079893	26	27.5	26.223991	36.045028	12649	noFMT	0.392611	-0.086743	-0.448819	-0.546067	-0.184166	-0.14621	post-cef	fecal
d0_1209_1	d0_1209_1	1209_1	100	1209	NA	NA	5/7/2015	6/11/2015	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF1	BL6	SPF-Young	0	0	fecal	NA	mouse	0.063827	0.094954	0.09288	0.097028	10.531435	10.306309	10.766615	2.968756	2.946778	2.990735	2.983448	165	221	192.126945	280.604612	17854	mFMT	0.032789	0.329851	0.224954	0.18089	-0.076168	0.135665	post-cef	fecal
d0_1216_2	d0_1216_2	1216_2	100	1216	NA	NA	5/12/2015	6/29/2015	F	NA	NA	none	CDI	0	cef	no	11	d42	none	noFMT	Rc	HF2	BL6	SPF-Young	0	0	fecal	NA	mouse	0.083497	0.998037	0.997081	0.998993	1.001967	1.001008	1.002927	0.010047	0.005594	0.0145	0.0135	12	17.25	12.998395	39.606806	16295	noFMT	0.393717	-0.086215	-0.449454	-0.546299	-0.184902	-0.145997	post-cef	fecal
d0_1217_1	d0_1217_1	1217_1	100	1217	NA	NA	5/14/2015	6/29/2015	F	NA	NA	none	CDI	0	cef	no	11	d42	none	noFMT	Rc	HF2	BL6	SPF-Young	0	0	fecal	NA	mouse	0.059544	0.987908	0.984981	0.990835	1.01224	1.009249	1.015249	0.049628	0.038849	0.060407	0.055641	17	29	19.65666	71.203391	10548	noFMT	0.39282	-0.086457	-0.449176	-0.545941	-0.184742	-0.146534	post-cef	fecal
d0_1223_3	d0_1223_3	1223_3	100	1223	NA	NA	5/22/2015	6/29/2015	F	NA	NA	hFMT1	CDI	0	cef	no	11	d42	D2_A	hFMT	Rc	HF2	BL6	SPF-Young	0	0	fecal	NA	mouse	0.040371	0.990801	0.98874	0.992862	1.009284	1.007189	1.011388	0.042803	0.034136	0.051471	0.046918	25	26.875	25.293317	36.985748	16267	hFMT	0.393323	-0.086498	-0.449279	-0.546414	-0.184599	-0.145917	post-cef	fecal
d0_1225_1	d0_1225_1	1225_1	100	1225	NA	NA	5/22/2015	6/29/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d42	D2_A	hFMT	Rc	HF2	BL6	SPF-Young	0	0	fecal	NA	mouse	0.06294	0.993005	0.991189	0.994821	1.007045	1.005206	1.00889	0.031528	0.024156	0.0389	0.034261	16	19.333333	16.503451	38.06988	15980	hFMT	0.39328	-0.086422	-0.449238	-0.546161	-0.184648	-0.146214	post-cef	fecal
