plateID	compound	DataFilename	SampleName	SampleID	SampleType	Level	Ret.Time	Area	Height	ISTDArea	ISTDHeight	AreaRatio	HeightRatio	Conc.	Std.Conc.	Deviation	%Dev	Accuracy	QCCheckResults	Mark	PeakStart	PeakEnd	T.Plate#	HETP	meter	TailingF.	TailingF(10%)	Resolution	k'	SeparationF.	Area%	Height%	USPWidth	Width(5%)	Width(10%)	Width(50%)	RelativeRetentionTime	Statistic
p1	acetate	2018-06-22_085.lcd	GF2.PlateA	P1-F05	Unknown	NA	15.681	37081	1362	NA	NA	NA	NA	12.52768	NA	NA	NA	NA	NA	 V 	14.783	17.075	10000.361	14.999	66669.076	0.906	0.946	0.730	1.398	1.121	1.388	0.7452	0.627	1.171	0.869	0.361	1	*
p1	acetate	2018-06-22_086.lcd	GF2.PlateA	P1-F06	Unknown	NA	15.682	17494	628	NA	NA	NA	NA	5.9104	NA	NA	NA	NA	NA	 V 	14.783	17.008	9332.158	16.073	62214.387	0.907	0.903	2.236	1.817	1.147	0.5775	0.3347	0.649	1.133	0.909	0.373	1	*
p1	acetate	2018-06-22_087.lcd	GF2.PlateA	P1-F07	Unknown	NA	15.684	17148	698	NA	NA	NA	NA	5.79343	NA	NA	NA	NA	NA	NA	14.85	16.342	10448.322	14.356	69655.478	0.932	0.976	3.635	1.398	1.297	0.5931	0.3844	0.614	0.95	0.765	0.354	1	*
p1	acetate	2018-06-22_088.lcd	GF2.PlateA	P1-F08	Unknown	NA	15.69	43642	1633	NA	NA	NA	NA	14.74435	NA	NA	NA	NA	NA	NA	14.75	17.25	9934.399	15.099	66229.33	0.973	0.985	3.845	1.4	1.3	1.4586	0.9041	0.63	1.091	0.833	0.363	1	*
p1	acetate	2018-06-22_089.lcd	GF2.PlateA	P1-F09	Unknown	NA	15.691	26537	1016	NA	NA	NA	NA	8.96538	NA	NA	NA	NA	NA	NA	14.85	16.933	9988.326	15.018	66588.841	0.969	0.982	2.963	1.398	1.301	0.9835	0.5629	0.628	1.06	0.823	0.362	1	*
p1	acetate	2018-06-22_090.lcd	GF2.PlateA	P1-F10	Unknown	NA	15.687	2618	113	NA	NA	NA	NA	0.88463	NA	NA	NA	NA	NA	NA	15.2	16.325	10702.855	14.015	71352.369	0.982	0.987	4.794	1.398	1.413	0.086	0.0605	0.607	0.817	0.709	0.351	1	*
p1	acetate	2018-06-22_091.lcd	GF2.PlateA	P1-F11	Unknown	NA	15.679	212217	7629	NA	NA	NA	NA	71.6964	NA	NA	NA	NA	Quant.Range(High)	NA	14.392	17.567	9422.121	15.92	62814.138	1.006	1.015	3.162	1.402	1.298	7.5014	4.2772	0.646	1.152	0.867	0.372	1	*
p1	acetate	2018-06-22_092.lcd	GF2.PlateA	P1-F12	Unknown	NA	15.668	18894	761	NA	NA	NA	NA	6.38337	NA	NA	NA	NA	NA	NA	14.992	16.392	9945.314	15.082	66302.096	0.972	0.999	3.598	1.399	1.299	0.6509	0.4326	0.628	0.929	0.77	0.363	1	*
p1	acetate	2018-06-22_093.lcd	GF2.PlateA	P1-G01	Unknown	NA	15.667	5907	204	NA	NA	NA	NA	1.99555	NA	NA	NA	NA	NA	NA	14.967	16.467	7964.321	18.834	53095.475	0.916	0.886	4.385	1.803	1.359	0.2088	0.115	0.702	1.076	0.933	0.408	1	*
p1	acetate	2018-06-22_094.lcd	GF2.PlateA	P1-G02	Unknown	NA	15.675	45077	1654	NA	NA	NA	NA	15.22916	NA	NA	NA	NA	NA	NA	14.725	17.217	9705.808	15.455	64705.383	1.027	1.020	3.778	1.4	1.298	1.6147	0.9381	0.636	1.124	0.85	0.366	1	*
p1	acetate	2018-06-22_095.lcd	GF2.PlateA	P1-G03	Unknown	NA	15.679	76272	2805	NA	NA	NA	NA	25.76816	NA	NA	NA	NA	Quant.Range(High)	NA	14.533	17.292	9937.367	15.095	66249.111	1.009	1.012	3.328	1.799	1.261	2.5897	1.5717	0.629	1.137	0.854	0.362	1	*
p1	acetate	2018-06-22_096.lcd	GF2.PlateA	P1-G04	Unknown	NA	15.677	18386	715	NA	NA	NA	NA	6.21167	NA	NA	NA	NA	NA	NA	14.883	16.542	9889.113	15.168	65927.423	0.945	0.975	3.377	1.398	1.297	0.6562	0.4011	0.631	1.026	0.823	0.363	1	*
p1	acetate	2018-06-22_097.lcd	GF2.PlateA	P1-G05	Unknown	NA	15.672	14812	519	NA	NA	NA	NA	5.00406	NA	NA	NA	NA	NA	NA	14.867	16.758	8614.515	17.412	57430.099	0.914	0.890	4.451	1.398	1.412	0.5137	0.2879	0.675	1.09	0.921	0.389	1	*
p1	acetate	2018-06-22_098.lcd	GF2.PlateA	P1-G06	Unknown	NA	15.678	22657	901	NA	NA	NA	NA	7.6544	NA	NA	NA	NA	NA	NA	14.792	16.467	10358.714	14.481	69058.091	0.968	1.010	1.534	1.401	1.305	0.8239	0.5251	0.616	1.009	0.796	0.355	1	*
p1	acetate	2018-06-22_099.lcd	GF2.PlateA	P1-G07	Unknown	NA	15.679	19270	743	NA	NA	NA	NA	6.51012	NA	NA	NA	NA	NA	NA	14.85	16.4	10103.203	14.847	67354.688	1.002	1.006	3.263	1.401	1.297	0.6823	0.4211	0.624	1.076	0.833	0.359	1	*
p1	acetate	2018-06-22_100.lcd	GF2.PlateA	P1-G08	Unknown	NA	15.678	52068	1942	NA	NA	NA	NA	17.59096	NA	NA	NA	NA	NA	NA	14.7	17.258	10046.618	14.93	66977.452	1.014	1.016	3.948	1.401	1.298	1.6919	1.0719	0.626	1.132	0.852	0.36	1	*
p1	acetate	2018-06-22_101.lcd	GF2.PlateA	P1-G09	Unknown	NA	15.678	29379	1144	NA	NA	NA	NA	9.9256	NA	NA	NA	NA	NA	NA	14.775	16.575	10209.209	14.693	68061.392	0.975	0.996	3.391	1.4	1.299	1.0489	0.6464	0.621	1.056	0.825	0.357	1	*
p1	acetate	2018-06-22_102.lcd	GF2.PlateA	P1-G10	Unknown	NA	15.679	6532	276	NA	NA	NA	NA	2.20676	NA	NA	NA	NA	NA	NA	15.058	16.308	10792.217	13.899	71948.116	0.966	0.991	4.655	1.406	1.413	0.1854	0.154	0.604	0.888	0.73	0.348	1	*
p1	acetate	2018-06-22_103.lcd	GF2.PlateA	P1-G11	Unknown	NA	15.678	8871	353	NA	NA	NA	NA	2.9971	NA	NA	NA	NA	NA	NA	14.925	16.392	10077.692	14.884	67184.61	0.933	0.966	2.665	1.399	1.299	0.3084	0.1988	0.625	0.99	0.799	0.358	1	*
p1	acetate	2018-06-22_104.lcd	GF2.PlateA	P1-G12	Unknown	NA	15.68	41717	1544	NA	NA	NA	NA	14.09384	NA	NA	NA	NA	NA	NA	14.742	17.308	10214.393	14.685	68095.953	1.015	0.984	3.767	1.401	1.294	1.5928	0.9032	0.621	1.146	0.866	0.357	1	*
p1	acetate	2018-06-22_105.lcd	GF2.PlateA	P1-H01	Unknown	NA	15.665	10492	356	NA	NA	NA	NA	3.54458	NA	NA	NA	NA	NA	NA	14.9	16.542	7924.751	18.928	52831.676	0.899	0.870	4.218	1.399	1.411	0.3602	0.1949	0.704	1.08	0.932	0.416	1	*
p1	acetate	2018-06-22_106.lcd	GF2.PlateA	P1-H02	Unknown	NA	15.689	53437	1956	NA	NA	NA	NA	18.0534	NA	NA	NA	NA	NA	NA	14.683	17.242	9973.558	15.04	66490.387	1.025	1.001	3.792	1.399	1.298	1.8649	1.1118	0.628	1.171	0.864	0.361	1	*
p1	acetate	2018-06-22_107.lcd	GF2.PlateA	P1-H03	Unknown	NA	15.677	22245	884	NA	NA	NA	NA	7.5153	NA	NA	NA	NA	NA	NA	14.842	16.583	10467.804	14.33	69785.359	0.965	0.993	2.738	1.402	1.304	0.7936	0.5104	0.613	1.027	0.799	0.353	1	*
p1	acetate	2018-06-22_108.lcd	GF2.PlateA	P1-H04	Unknown	NA	15.681	22093	848	NA	NA	NA	NA	7.46386	NA	NA	NA	NA	NA	NA	14.858	16.992	10134.977	14.8	67566.514	1.001	1.002	3.317	1.399	1.298	0.7772	0.468	0.623	1.073	0.829	0.358	1	*
p1	acetate	2018-06-22_109.lcd	GF2.PlateA	P1-H05	Unknown	NA	15.68	14171	508	NA	NA	NA	NA	4.78774	NA	NA	NA	NA	NA	NA	14.883	16.542	8750.443	17.142	58336.284	0.911	0.890	3.839	1.398	1.297	0.5035	0.2843	0.67	1.082	0.91	0.385	1	*
p1	acetate	2018-06-22_110.lcd	GF2.PlateA	P1-H06	Unknown	NA	15.678	25006	941	NA	NA	NA	NA	8.44807	NA	NA	NA	NA	NA	S  	14.817	17.158	10292.685	14.573	68617.897	1.037	1.021	3.616	1.401	1.294	0.9785	0.5593	0.618	1.114	0.835	0.356	1	*
p1	acetate	2018-06-22_111.lcd	GF2.PlateA	P1-H07	Unknown	NA	15.682	26821	1020	NA	NA	NA	NA	9.06151	NA	NA	NA	NA	NA	NA	14.758	16.425	10196.226	14.711	67974.84	1.008	0.994	2.636	1.401	1.299	0.8676	0.5641	0.621	1.138	0.85	0.358	1	*
p1	acetate	2018-06-22_112.lcd	GF2.PlateA	P1-H08	Unknown	NA	15.681	22458	785	NA	NA	NA	NA	7.58746	NA	NA	NA	NA	NA	NA	14.833	16.425	9357.386	16.03	62382.572	--	--	3.365	1.4	1.296	0.8081	0.4512	0.648	0	0	0.374	1	*
p1	acetate	2018-06-22_113.lcd	GF2.PlateA	P1-H09	Unknown	NA	15.678	26010	995	NA	NA	NA	NA	8.78727	NA	NA	NA	NA	NA	NA	14.817	16.95	10231.503	14.661	68210.019	1.009	1.006	3.503	1.4	1.299	0.9629	0.573	0.62	1.093	0.836	0.357	1	*
p1	acetate	2018-06-22_114.lcd	GF2.PlateA	P1-H10	Unknown	NA	15.678	4631	195	NA	NA	NA	NA	1.56452	NA	NA	NA	NA	NA	NA	15.092	16.258	10521.772	14.256	70145.147	0.973	1.004	3.235	1.402	1.301	0.1513	0.1116	0.611	0.883	0.743	0.351	1	*
p1	acetate	2018-06-22_115.lcd	GF2.PlateA	P1-H11	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p1	acetate	2018-06-22_116.lcd	Water	BLANK	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p1	acetate	2018-06-22_117.lcd	40 mM Mix	STD-0111	Unknown	NA	15.668	330682	11346	NA	NA	NA	NA	111.71912	NA	NA	NA	NA	Quant.Range(High)	 V 	14.942	17.133	9452.155	15.869	63014.366	--	--	2.076	1.487	1.161	1.6593	1.5929	0.645	0	0.98	0.371	1	*
p1	acetate	2018-06-22_118.lcd	20 mM Mix	STD-0112	Unknown	NA	15.678	165143	5712	NA	NA	NA	NA	55.79284	NA	NA	NA	NA	Quant.Range(High)	 V 	14.942	17.175	9565.34	15.682	63768.935	--	--	2.090	1.486	1.162	1.6455	1.579	0.641	0	0.965	0.369	1	*
p1	acetate	2018-06-22_119.lcd	10 mM Mix	STD-0113	Unknown	NA	15.686	78336	2832	NA	NA	NA	NA	26.46557	NA	NA	NA	NA	Quant.Range(High)	 V 	14.942	17.092	9814.166	15.284	65427.77	--	--	2.121	1.49	1.162	1.5765	1.5722	0.633	0	0.911	0.364	1	*
p1	acetate	2018-06-22_120.lcd	5 mM Mix	STD-0114	Unknown	NA	15.679	39628	1452	NA	NA	NA	NA	13.38828	NA	NA	NA	NA	NA	 V 	14.95	17.033	10027.098	14.959	66847.32	--	--	2.147	1.238	1.178	1.5583	1.5608	0.626	0	0.9	0.36	1	*
p1	acetate	2018-06-22_121.lcd	2.5 mM Mix	STD-0115	Unknown	NA	15.684	19340	705	NA	NA	NA	NA	6.53403	NA	NA	NA	NA	NA	SV 	14.9	16.883	9871.083	15.196	65807.219	--	--	2.128	1.238	1.178	1.554	1.5508	0.631	0	0.895	0.363	1	*
p1	acetate	2018-06-22_122.lcd	1 mM Mix	STD-0116	Unknown	NA	15.687	6305	259	NA	NA	NA	NA	2.13013	NA	NA	NA	NA	NA	NA	15.075	16.525	10571.196	14.19	70474.638	1.032	1.035	2.236	1.238	1.178	1.3588	1.5151	0.61	0.951	0.751	0.351	1	*
p1	acetate	2018-06-22_123.lcd	0.5 mM Mix	STD-0117	Unknown	NA	15.688	3512	149	NA	NA	NA	NA	1.18643	NA	NA	NA	NA	NA	NA	15.067	16.25	10907.98	13.751	72719.868	0.971	0.995	2.333	1.237	1.177	1.2689	1.42	0.601	0.87	0.723	0.346	1	*
p1	acetate	2018-06-22_124.lcd	0.25 mM Mix	STD-0118	Unknown	NA	15.689	1580	71	NA	NA	NA	NA	0.5337	NA	NA	NA	NA	NA	NA	15.258	16.283	11461.196	13.088	76407.976	1.074	1.089	2.393	1.236	1.177	1.0238	1.2672	0.586	0.782	0.662	0.335	1	*
p1	acetate	2018-06-22_125.lcd	0.1 mM Mix	STD-0119	Unknown	NA	15.678	510	26	NA	NA	NA	NA	0.17215	NA	NA	NA	NA	Quant.Range(Low)	NA	15.4	16.158	13261.446	11.311	88409.641	1.339	1.282	2.394	1.231	1.178	0.6235	0.9969	0.545	0.647	0.567	0.313	1	*
p1	butyrate	2018-06-22_000.lcd	No injection	BLANK	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p1	butyrate	2018-06-22_001.lcd	40 mM Mix	STD-0111	Unknown	NA	22.784	655156	15715	NA	NA	NA	NA	96.28523	NA	NA	NA	NA	Quant.Range(High)	 V 	21.692	24.475	9424.633	15.916	62830.885	--	--	2.185	2.713	1.134	3.2665	2.118	0.939	0	1.383	0.544	1.454	*
p1	butyrate	2018-06-22_002.lcd	20 mM Mix	STD-0112	Unknown	NA	22.825	321099	7898	NA	NA	NA	NA	47.19046	NA	NA	NA	NA	Quant.Range(High)	 V 	21.708	24.492	9670.338	15.511	64468.918	--	--	2.214	2.76	1.134	3.1993	2.1138	0.928	0	1.319	0.538	1.456	*
p1	butyrate	2018-06-22_003.lcd	10 mM Mix	STD-0113	Unknown	NA	22.841	164651	4071	NA	NA	NA	NA	24.19801	NA	NA	NA	NA	Quant.Range(High)	 V 	21.725	24.475	9776.733	15.343	65178.222	--	--	2.226	2.26	1.143	3.266	2.1656	0.924	0	1.316	0.535	1.457	*
p1	butyrate	2018-06-22_004.lcd	5 mM Mix	STD-0114	Unknown	NA	22.844	82683	2063	NA	NA	NA	NA	12.15154	NA	NA	NA	NA	NA	 V 	21.692	24.508	9974.964	15.038	66499.762	--	--	2.247	2.262	1.143	3.2332	2.1382	0.915	0	1.297	0.53	1.458	*
p1	butyrate	2018-06-22_005.lcd	2.5 mM Mix	STD-0115	Unknown	NA	22.857	39027	1006	NA	NA	NA	NA	5.73564	NA	NA	NA	NA	NA	 V 	21.692	24.258	10082.599	14.877	67217.328	--	--	2.253	2.262	1.143	3.1205	2.1396	0.911	0	1.237	0.527	1.458	*
p1	butyrate	2018-06-22_006.lcd	1 mM Mix	STD-0116	Unknown	NA	22.858	17295	405	NA	NA	NA	NA	2.54177	NA	NA	NA	NA	NA	 V 	21.625	24.075	9501.488	15.787	63343.254	--	--	2.140	2.262	1.143	3.6479	2.2903	0.938	0	0	0.541	1.458	*
p1	butyrate	2018-06-22_007.lcd	0.5 mM Mix	STD-0117	Unknown	NA	22.857	6956	210	NA	NA	NA	NA	1.02236	NA	NA	NA	NA	NA	NA	22.108	23.875	11500.687	13.043	76671.247	1.067	1.067	2.303	2.262	1.144	2.5428	1.9751	0.853	1.14	0.974	0.502	1.459	*
p1	butyrate	2018-06-22_008.lcd	0.25 mM Mix	STD-0118	Unknown	NA	22.833	5154	128	NA	NA	NA	NA	0.75743	NA	NA	NA	NA	NA	 V 	22.208	23.725	8389.016	17.881	55926.77	--	--	--	2.258	1.086	3.1375	2.1194	0.997	0	0	0.575	1.457	*
p1	butyrate	2018-06-22_009.lcd	0.1 mM Mix	STD-0119	Unknown	NA	22.859	1180	39	NA	NA	NA	NA	0.17335	NA	NA	NA	NA	Quant.Range(Low)	NA	22.325	23.558	13489.991	11.119	89933.272	1.118	1.109	0.419	2.256	1.148	1.6758	1.6163	0.787	0.99	0.886	0.48	1.46	*
p1	butyrate	2018-06-22_010.lcd	Water	BLANK	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p1	butyrate	2018-06-22_011.lcd	GF2.PlateA	P1-A01	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p1	butyrate	2018-06-22_012.lcd	GF2.PlateA	P1-A02	Unknown	NA	22.856	42897	1130	NA	NA	NA	NA	6.30434	NA	NA	NA	NA	NA	 V 	22.092	25.358	10006.698	14.99	66711.317	--	--	0.221	2.828	1.055	1.5045	0.5936	0.914	0	1.209	0.528	1.458	*
p1	butyrate	2018-06-22_013.lcd	GF2.PlateA	P1-A03	Unknown	NA	22.85	3011	74	NA	NA	NA	NA	0.44252	NA	NA	NA	NA	Quant.Range(Low)	 V 	22.392	23.775	6160.948	24.347	41072.986	--	--	0.832	2.494	1.065	0.1069	0.0386	1.164	0	0	0	1.458	*
p1	butyrate	2018-06-22_014.lcd	GF2.PlateA	P1-A04	Unknown	NA	22.835	1548	43	NA	NA	NA	NA	0.2275	NA	NA	NA	NA	Quant.Range(Low)	 V 	22.458	23.575	3399.961	44.118	22666.405	--	--	0.682	2.493	1.061	0.0533	0.0223	1.567	0	0	0	1.457	*
p1	butyrate	2018-06-22_015.lcd	GF2.PlateA	P1-A05	Unknown	NA	22.853	4010	105	NA	NA	NA	NA	0.58937	NA	NA	NA	NA	NA	 V 	22.325	23.792	7975.472	18.808	53169.816	--	--	0.791	2.496	1.063	0.1489	0.0559	1.024	0	0	0.576	1.458	*
p1	butyrate	2018-06-22_016.lcd	GF2.PlateA	P1-A06	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p1	butyrate	2018-06-22_017.lcd	GF2.PlateA	P1-A07	Unknown	NA	22.837	690	18	NA	NA	NA	NA	0.10148	NA	NA	NA	NA	Quant.Range(Low)	 V 	22.358	23.408	1425.562	105.222	9503.75	--	--	0.322	2.493	1.062	0.0258	0.0095	2.419	0	0	0	1.457	*
p1	butyrate	2018-06-22_018.lcd	GF2.PlateA	P1-A08	Unknown	NA	22.898	831	29	NA	NA	NA	NA	0.12214	NA	NA	NA	NA	Quant.Range(Low)	NA	22.408	23.475	16339.798	9.18	108931.987	1.047	0.971	1.437	2.502	1.065	0.0282	0.0152	0.717	0.909	0.794	0.438	1.461	*
p1	butyrate	2018-06-22_019.lcd	GF2.PlateA	P1-A09	Unknown	NA	22.847	1849	54	NA	NA	NA	NA	0.27171	NA	NA	NA	NA	Quant.Range(Low)	 V 	22.392	23.475	9698.291	15.467	64655.274	--	--	0.827	2.495	1.063	0.0648	0.0289	0.928	0	0	0.538	1.457	*
p1	butyrate	2018-06-22_020.lcd	GF2.PlateA	P1-A10	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p1	butyrate	2018-06-22_021.lcd	GF2.PlateA	P1-A11	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p1	butyrate	2018-06-22_022.lcd	GF2.PlateA	P1-A12	Unknown	NA	22.795	1623	43	NA	NA	NA	NA	0.23859	NA	NA	NA	NA	Quant.Range(Low)	 V 	22.425	23.392	3004.079	49.932	20027.192	--	--	0.389	2.487	1.06	0.0575	0.0225	1.664	0	0	0	1.454	*
p1	butyrate	2018-06-22_023.lcd	GF2.PlateA	P1-B01	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p1	butyrate	2018-06-22_024.lcd	GF2.PlateA	P1-B02	Unknown	NA	22.846	53621	1418	NA	NA	NA	NA	7.88044	NA	NA	NA	NA	NA	 V 	22.108	25.392	9953.619	15.07	66357.462	--	--	--	2.498	1.049	0	0	0.916	0	1.195	0.53	1.458	*
p1	butyrate	2018-06-22_025.lcd	GF2.PlateA	P1-B03	Unknown	NA	22.857	5429	153	NA	NA	NA	NA	0.79789	NA	NA	NA	NA	NA	 V 	22.292	23.825	9740.802	15.399	64938.679	--	--	1.082	2.498	1.065	0.1954	0.0814	0.926	0	0	0.527	1.458	*
p1	butyrate	2018-06-22_026.lcd	GF2.PlateA	P1-B04	Unknown	NA	22.78	1201	28	NA	NA	NA	NA	0.1765	NA	NA	NA	NA	Quant.Range(Low)	 V 	22.358	23.458	1070.424	140.131	7136.161	--	--	0.171	2.486	1.061	0.0438	0.0154	2.785	0	0	0	1.454	*
p1	butyrate	2018-06-22_027.lcd	GF2.PlateA	P1-B05	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p1	butyrate	2018-06-22_028.lcd	GF2.PlateA	P1-B06	Unknown	NA	22.816	1839	49	NA	NA	NA	NA	0.27028	NA	NA	NA	NA	Quant.Range(Low)	 V 	22.425	23.525	845.388	177.433	5635.922	--	--	0.384	2.487	1.061	0.0683	0.0262	3.139	0	0	0	1.455	*
p1	butyrate	2018-06-22_029.lcd	GF2.PlateA	P1-B07	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p1	butyrate	2018-06-22_030.lcd	GF2.PlateA	P1-B08	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p1	butyrate	2018-06-22_031.lcd	GF2.PlateA	P1-B09	Unknown	NA	22.802	183	8	NA	NA	NA	NA	0.02685	NA	NA	NA	NA	Quant.Range(Low)	NA	22.592	23.342	24462.179	6.132	163081.196	1.619	1.620	1.530	2.973	1.059	0.0063	0.0043	0.583	0.622	0.604	0.394	1.455	*
p1	butyrate	2018-06-22_032.lcd	GF2.PlateA	P1-B10	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p1	butyrate	2018-06-22_033.lcd	GF2.PlateA	P1-B11	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p1	butyrate	2018-06-22_034.lcd	GF2.PlateA	P1-B12	Unknown	NA	22.825	1745	43	NA	NA	NA	NA	0.25641	NA	NA	NA	NA	Quant.Range(Low)	 V 	22.342	23.592	4213.256	35.602	28088.376	--	--	0.732	2.49	1.064	0.0629	0.0231	1.407	0	0	0	1.456	*
p1	butyrate	2018-06-22_035.lcd	GF2.PlateA	P1-C01	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p1	butyrate	2018-06-22_036.lcd	GF2.PlateA	P1-C02	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p1	butyrate	2018-06-22_037.lcd	GF2.PlateA	P1-C03	Unknown	NA	22.852	6404	183	NA	NA	NA	NA	0.94116	NA	NA	NA	NA	NA	 V 	22.342	23.842	10387.947	14.44	69252.98	--	--	1.097	2.496	1.064	0	0	0.897	0	0	0.525	1.458	*
p1	butyrate	2018-06-22_038.lcd	GF2.PlateA	P1-C04	Unknown	NA	22.829	1981	55	NA	NA	NA	NA	0.29111	NA	NA	NA	NA	Quant.Range(Low)	 V 	22.442	23.558	6174.213	24.295	41161.421	--	--	0.752	2.486	1.064	0.0704	0.0286	1.162	0	0	0	1.455	*
p1	butyrate	2018-06-22_039.lcd	GF2.PlateA	P1-C05	Unknown	NA	22.847	5161	123	NA	NA	NA	NA	0.75848	NA	NA	NA	NA	NA	 V 	22.442	23.842	6476.386	23.161	43175.906	--	--	0.982	2.496	1.065	0.197	0.0687	1.136	0	0	0	1.457	*
p1	butyrate	2018-06-22_040.lcd	GF2.PlateA	P1-C06	Unknown	NA	22.853	4355	115	NA	NA	NA	NA	0.64002	NA	NA	NA	NA	NA	 V 	22.358	23.975	8883.444	16.885	59222.959	--	--	0.956	2.494	1.065	0.1518	0.0601	0.97	0	0	0.564	1.457	*
p1	butyrate	2018-06-22_041.lcd	GF2.PlateA	P1-C07	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p1	butyrate	2018-06-22_042.lcd	GF2.PlateA	P1-C08	Unknown	NA	22.867	337	14	NA	NA	NA	NA	0.0496	NA	NA	NA	NA	Quant.Range(Low)	NA	22.508	23.375	21767.188	6.891	145114.584	1.076	1.116	1.541	2.499	1.067	0.0116	0.0073	0.62	0.699	0.661	0.416	1.459	*
p1	butyrate	2018-06-22_043.lcd	GF2.PlateA	P1-C09	Unknown	NA	22.839	1784	52	NA	NA	NA	NA	0.26221	NA	NA	NA	NA	Quant.Range(Low)	 V 	22.392	23.608	11017.57	13.615	73450.464	--	--	1.027	2.493	1.065	0.0653	0.0282	0.87	0	0	0.532	1.457	*
p1	butyrate	2018-06-22_044.lcd	GF2.PlateA	P1-C10	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p1	butyrate	2018-06-22_045.lcd	GF2.PlateA	P1-C11	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*
p1	butyrate	2018-06-22_046.lcd	GF2.PlateA	P1-C12	Unknown	NA	22.862	2526	68	NA	NA	NA	NA	0.37129	NA	NA	NA	NA	Quant.Range(Low)	 V 	22.342	23.625	8777.697	17.089	58517.981	--	--	0.665	2.498	1.068	0.0845	0.0365	0.976	0	0	0.565	1.458	*
