rc	wellkey	PlCID	plateID	compound	SampleName	SampleID	Ret.Time	Area	PeakStart	PeakEnd	DataFileOrigin	SampleType	Exp	minRT	maxRT	PeakQual	sampleID	DNA_Plate	concentration_mM	dilution	intercept	slope	Rsq	calc_conc	calc_conc_adj
HF10.PlateA_acetate	HF10-PlateA-B12	HF10.PlateA_acetate	PlateA	acetate	HF10.PlateA	P1-B12	15.688	8422	14.975	16.242	HF10.PlateA_acetate.txt	unknown	HF10.PlateA	15.597	15.729	OK	d4_1906_3	HF10.PlateA	NA	0.1	-0.14271222	0.000164909	0.994722828	1.246150808	12.46150808
HF10.PlateA_acetate	HF10-PlateA-D12	HF10.PlateA_acetate	PlateA	acetate	HF10.PlateA	P1-D12	15.613	457	15.375	15.942	HF10.PlateA_acetate.txt	unknown	HF10.PlateA	15.597	15.729	OK	d0_1907_3	HF10.PlateA	NA	0.1	-0.14271222	0.000164909	0.994722828	0	0
HF10.PlateA_acetate	HF10-PlateA-D08	HF10.PlateA_acetate	PlateA	acetate	HF10.PlateA	P1-D08	15.688	19345	14.867	16.942	HF10.PlateA_acetate.txt	unknown	HF10.PlateA	15.597	15.729	OK	dn7_1906_2	HF10.PlateA	NA	0.1	-0.14271222	0.000164909	0.994722828	3.047451075	30.47451075
HF10.PlateA_acetate	HF10-PlateA-D09	HF10.PlateA_acetate	PlateA	acetate	HF10.PlateA	P1-D09	15.686	15750	14.892	16.633	HF10.PlateA_acetate.txt	unknown	HF10.PlateA	15.597	15.729	OK	dn7_1906_3	HF10.PlateA	NA	0.1	-0.14271222	0.000164909	0.994722828	2.454603463	24.54603463
HF10.PlateA_acetate	HF10-PlateA-D07	HF10.PlateA_acetate	PlateA	acetate	HF10.PlateA	P1-D07	15.69	14068	14.908	16.983	HF10.PlateA_acetate.txt	unknown	HF10.PlateA	15.597	15.729	OK	dn7_1906_1	HF10.PlateA	NA	0.1	-0.14271222	0.000164909	0.994722828	2.177226639	21.77226639
HF10.PlateA_acetate	HF10-PlateA-B05	HF10.PlateA_acetate	PlateA	acetate	HF10.PlateA	P1-B05	15.697	7648	15.083	16.7	HF10.PlateA_acetate.txt	unknown	HF10.PlateA	15.597	15.729	OK	d18_427	HF10.PlateA	NA	0.1	-0.14271222	0.000164909	0.994722828	1.118511294	11.18511294
HF10.PlateA_acetate	HF10-PlateA-C04	HF10.PlateA_acetate	PlateA	acetate	HF10.PlateA	P1-C04	15.663	5687	14.992	16.433	HF10.PlateA_acetate.txt	unknown	HF10.PlateA	15.597	15.729	OK	d0_1904_2	HF10.PlateA	NA	0.1	-0.14271222	0.000164909	0.994722828	0.795124878	7.951248779
HF10.PlateA_acetate	HF10-PlateA-D03	HF10.PlateA_acetate	PlateA	acetate	HF10.PlateA	P1-D03	15.69	6741	15.042	16.758	HF10.PlateA_acetate.txt	unknown	HF10.PlateA	15.597	15.729	OK	d18_5510	HF10.PlateA	NA	0.1	-0.14271222	0.000164909	0.994722828	0.968938893	9.689388925
HF10.PlateA_acetate	HF10-PlateA-B09	HF10.PlateA_acetate	PlateA	acetate	HF10.PlateA	P1-B09	15.698	17739	14.925	16.633	HF10.PlateA_acetate.txt	unknown	HF10.PlateA	15.597	15.729	OK	d21_5505	HF10.PlateA	NA	0.1	-0.14271222	0.000164909	0.994722828	2.78260733	27.8260733
HF10.PlateA_acetate	HF10-PlateA-C05	HF10.PlateA_acetate	PlateA	acetate	HF10.PlateA	P1-C05	15.662	4464	15.192	16.292	HF10.PlateA_acetate.txt	unknown	HF10.PlateA	15.597	15.729	OK	d0_1904_3	HF10.PlateA	NA	0.1	-0.14271222	0.000164909	0.994722828	0.593441254	5.934412537
HF10.PlateA_acetate	HF10-PlateA-G04	HF10.PlateA_acetate	PlateA	acetate	HF10.PlateA	P1-G04	15.652	5013	15.067	16.492	HF10.PlateA_acetate.txt	unknown	HF10.PlateA	15.597	15.729	OK	d24_5520	HF10.PlateA	NA	0.1	-0.14271222	0.000164909	0.994722828	0.683976258	6.839762576
HF10.PlateA_butyrate	HF10-PlateA-E09	HF10.PlateA_butyrate	PlateA	butyrate	HF10.PlateA	P1-E09	22.805	249	22.475	23.358	HF10.PlateA_butyrate.txt	unknown	HF10.PlateA	22.654	22.867	OK	d1_1901_1	HF10.PlateA	NA	0.1	0.017169112	6.81E-05	0.998870793	0.034134414	0.34134414
HF10.PlateA_butyrate	HF10-PlateA-D06	HF10.PlateA_butyrate	PlateA	butyrate	HF10.PlateA	P1-D06	22.815	614	22.342	23.475	HF10.PlateA_butyrate.txt	unknown	HF10.PlateA	22.654	22.867	OK	d18_5520	HF10.PlateA	NA	0.1	0.017169112	6.81E-05	0.998870793	0.059003231	0.590032306
HF10.PlateA_butyrate	HF10-PlateA-A09	HF10.PlateA_butyrate	PlateA	butyrate	HF10.PlateA	P1-A09	22.851	1184	22.342	23.708	HF10.PlateA_butyrate.txt	unknown	HF10.PlateA	22.654	22.867	OK	dn7_1902_1	HF10.PlateA	NA	0.1	0.017169112	6.81E-05	0.998870793	0.097839465	0.978394648
HF10.PlateA_butyrate	HF10-PlateA-F04	HF10.PlateA_butyrate	PlateA	butyrate	HF10.PlateA	P1-F04	22.786	792	22.208	23.592	HF10.PlateA_butyrate.txt	unknown	HF10.PlateA	22.654	22.867	OK	d21_5220	HF10.PlateA	NA	0.1	0.017169112	6.81E-05	0.998870793	0.071131037	0.711310371
HF10.PlateA_butyrate	HF10-PlateA-F07	HF10.PlateA_butyrate	PlateA	butyrate	HF10.PlateA	P1-F07	22.77	539	22.358	23.525	HF10.PlateA_butyrate.txt	unknown	HF10.PlateA	22.654	22.867	OK	d21_5204	HF10.PlateA	NA	0.1	0.017169112	6.81E-05	0.998870793	0.0538932	0.538931998
HF10.PlateA_butyrate	HF10-PlateA-F08	HF10.PlateA_butyrate	PlateA	butyrate	HF10.PlateA	P1-F08	22.783	426	22.408	23.658	HF10.PlateA_butyrate.txt	unknown	HF10.PlateA	22.654	22.867	OK	d21_5510	HF10.PlateA	NA	0.1	0.017169112	6.81E-05	0.998870793	0.046194087	0.461940867
HF10.PlateA_butyrate	HF10-PlateA-B01	HF10.PlateA_butyrate	PlateA	butyrate	HF10.PlateA	P1-B01	22.849	335	22.458	23.425	HF10.PlateA_butyrate.txt	unknown	HF10.PlateA	22.654	22.867	OK	d18_5505	HF10.PlateA	NA	0.1	0.017169112	6.81E-05	0.998870793	0.039993916	0.39993916
HF10.PlateA_butyrate	HF10-PlateA-C10	HF10.PlateA_butyrate	PlateA	butyrate	HF10.PlateA	P1-C10	22.824	3696	22.108	23.758	HF10.PlateA_butyrate.txt	unknown	HF10.PlateA	22.654	22.867	OK	d22_5505	HF10.PlateA	NA	0.1	0.017169112	6.81E-05	0.998870793	0.26899143	2.6899143
HF10.PlateA_butyrate	HF10-PlateA-H09	HF10.PlateA_butyrate	PlateA	butyrate	HF10.PlateA	P1-H09	22.767	1977	22.075	23.542	HF10.PlateA_butyrate.txt	unknown	HF10.PlateA	22.654	22.867	OK	d27_5505	HF10.PlateA	NA	0.1	0.017169112	6.81E-05	0.998870793	0.151869524	1.518695238
HF10.PlateA_butyrate	HF10-PlateA-F11	HF10.PlateA_butyrate	PlateA	butyrate	HF10.PlateA	P1-F11	22.787	1019	22.142	23.508	HF10.PlateA_butyrate.txt	unknown	HF10.PlateA	22.654	22.867	OK	d21_5520	HF10.PlateA	NA	0.1	0.017169112	6.81E-05	0.998870793	0.086597397	0.86597397
HF10.PlateA_butyrate	HF10-PlateA-B11	HF10.PlateA_butyrate	PlateA	butyrate	HF10.PlateA	P1-B11	22.838	340	22.542	23.375	HF10.PlateA_butyrate.txt	unknown	HF10.PlateA	22.654	22.867	OK	d4_1906_2	HF10.PlateA	NA	0.1	0.017169112	6.81E-05	0.998870793	0.040334585	0.403345847
HF10.PlateA_butyrate	HF10-PlateA-F06	HF10.PlateA_butyrate	PlateA	butyrate	HF10.PlateA	P1-F06	22.81	1336	22.208	23.725	HF10.PlateA_butyrate.txt	unknown	HF10.PlateA	22.654	22.867	OK	d21_429	HF10.PlateA	NA	0.1	0.017169112	6.81E-05	0.998870793	0.108195794	1.081957939
HF10.PlateA_butyrate	HF10-PlateA-D04	HF10.PlateA_butyrate	PlateA	butyrate	HF10.PlateA	P1-D04	22.849	480	22.408	23.492	HF10.PlateA_butyrate.txt	unknown	HF10.PlateA	22.654	22.867	OK	d18_5522	HF10.PlateA	NA	0.1	0.017169112	6.81E-05	0.998870793	0.049873309	0.498733089
HF10.PlateA_butyrate	HF10-PlateA-H06	HF10.PlateA_butyrate	PlateA	butyrate	HF10.PlateA	P1-H06	22.779	986	22.258	23.375	HF10.PlateA_butyrate.txt	unknown	HF10.PlateA	22.654	22.867	OK	dn7_1907_1	HF10.PlateA	NA	0.1	0.017169112	6.81E-05	0.998870793	0.084348983	0.843489834
HF10.PlateA_butyrate	HF10-PlateA-G02	HF10.PlateA_butyrate	PlateA	butyrate	HF10.PlateA	P1-G02	22.785	5722	22.042	23.958	HF10.PlateA_butyrate.txt	unknown	HF10.PlateA	22.654	22.867	OK	d23_5505	HF10.PlateA	NA	0.1	0.017169112	6.81E-05	0.998870793	0.407030396	4.070303955
HF10.PlateA_butyrate	HF10-PlateA-B03	HF10.PlateA_butyrate	PlateA	butyrate	HF10.PlateA	P1-B03	22.821	645	22.358	23.458	HF10.PlateA_butyrate.txt	unknown	HF10.PlateA	22.654	22.867	OK	d18_5215	HF10.PlateA	NA	0.1	0.017169112	6.81E-05	0.998870793	0.061115377	0.611153767
HF10.PlateA_butyrate	HF10-PlateA-A12	HF10.PlateA_butyrate	PlateA	butyrate	HF10.PlateA	P1-A12	22.834	184	22.542	23.242	HF10.PlateA_butyrate.txt	unknown	HF10.PlateA	22.654	22.867	OK	dn7_1904_1	HF10.PlateA	NA	0.1	0.017169112	6.81E-05	0.998870793	0.029705721	0.297057207
HF10.PlateA_butyrate	HF10-PlateA-F02	HF10.PlateA_butyrate	PlateA	butyrate	HF10.PlateA	P1-F02	22.842	625	22.342	23.558	HF10.PlateA_butyrate.txt	unknown	HF10.PlateA	22.654	22.867	OK	dn7_1905_1	HF10.PlateA	NA	0.1	0.017169112	6.81E-05	0.998870793	0.059752702	0.597527018
HF10.PlateA_butyrate	HF10-PlateA-D07	HF10.PlateA_butyrate	PlateA	butyrate	HF10.PlateA	P1-D07	22.788	546	22.408	23.675	HF10.PlateA_butyrate.txt	unknown	HF10.PlateA	22.654	22.867	OK	dn7_1906_1	HF10.PlateA	NA	0.1	0.017169112	6.81E-05	0.998870793	0.054370136	0.54370136
HF10.PlateA_butyrate	HF10-PlateA-H10	HF10.PlateA_butyrate	PlateA	butyrate	HF10.PlateA	P1-H10	22.768	2174	21.992	23.808	HF10.PlateA_butyrate.txt	unknown	HF10.PlateA	22.654	22.867	OK	d27_5218	HF10.PlateA	NA	0.1	0.017169112	6.81E-05	0.998870793	0.165291871	1.652918714
HF10.PlateA_butyrate	HF10-PlateA-B12	HF10.PlateA_butyrate	PlateA	butyrate	HF10.PlateA	P1-B12	22.811	132	22.608	23.308	HF10.PlateA_butyrate.txt	unknown	HF10.PlateA	22.654	22.867	OK	d4_1906_3	HF10.PlateA	NA	0.1	0.017169112	6.81E-05	0.998870793	0.026162766	0.26162766
HF10.PlateA_butyrate	HF10-PlateA-B08	HF10.PlateA_butyrate	PlateA	butyrate	HF10.PlateA	P1-B08	22.82	1951	22.142	23.558	HF10.PlateA_butyrate.txt	unknown	HF10.PlateA	22.654	22.867	OK	d21_5218	HF10.PlateA	NA	0.1	0.017169112	6.81E-05	0.998870793	0.150098046	1.500980465
HF10.PlateA_butyrate	HF10-PlateA-A10	HF10.PlateA_butyrate	PlateA	butyrate	HF10.PlateA	P1-A10	22.817	436	22.425	23.442	HF10.PlateA_butyrate.txt	unknown	HF10.PlateA	22.654	22.867	OK	dn7_1903_1	HF10.PlateA	NA	0.1	0.017169112	6.81E-05	0.998870793	0.046875424	0.468754242
HF10.PlateA_butyrate	HF10-PlateA-C08	HF10.PlateA_butyrate	PlateA	butyrate	HF10.PlateA	P1-C08	22.781	433	22.342	23.458	HF10.PlateA_butyrate.txt	unknown	HF10.PlateA	22.654	22.867	OK	d18_5220	HF10.PlateA	NA	0.1	0.017169112	6.81E-05	0.998870793	0.046671023	0.466710229
HF10.PlateA_butyrate	HF10-PlateA-A11	HF10.PlateA_butyrate	PlateA	butyrate	HF10.PlateA	P1-A11	22.845	244	22.492	23.308	HF10.PlateA_butyrate.txt	unknown	HF10.PlateA	22.654	22.867	OK	dn7_1903_2	HF10.PlateA	NA	0.1	0.017169112	6.81E-05	0.998870793	0.033793745	0.337937453
HF10.PlateA_butyrate	HF10-PlateA-G01	HF10.PlateA_butyrate	PlateA	butyrate	HF10.PlateA	P1-G01	22.782	1685	22.125	23.642	HF10.PlateA_butyrate.txt	unknown	HF10.PlateA	22.654	22.867	OK	d22_5220	HF10.PlateA	NA	0.1	0.017169112	6.81E-05	0.998870793	0.131974471	1.319744706
HF10.PlateA_butyrate	HF10-PlateA-F05	HF10.PlateA_butyrate	PlateA	butyrate	HF10.PlateA	P1-F05	22.762	789	22.292	23.492	HF10.PlateA_butyrate.txt	unknown	HF10.PlateA	22.654	22.867	OK	d21_448	HF10.PlateA	NA	0.1	0.017169112	6.81E-05	0.998870793	0.070926636	0.709266358
HF10.PlateA_butyrate	HF10-PlateA-E01	HF10.PlateA_butyrate	PlateA	butyrate	HF10.PlateA	P1-E01	22.853	461	22.408	23.508	HF10.PlateA_butyrate.txt	unknown	HF10.PlateA	22.654	22.867	OK	d21_5215	HF10.PlateA	NA	0.1	0.017169112	6.81E-05	0.998870793	0.048578768	0.485787678
HF10.PlateA_butyrate	HF10-PlateA-G05	HF10.PlateA_butyrate	PlateA	butyrate	HF10.PlateA	P1-G05	22.747	273	22.458	23.342	HF10.PlateA_butyrate.txt	unknown	HF10.PlateA	22.654	22.867	OK	d25_5215	HF10.PlateA	NA	0.1	0.017169112	6.81E-05	0.998870793	0.035769624	0.357696239
HF10.PlateA_butyrate	HF10-PlateA-H07	HF10.PlateA_butyrate	PlateA	butyrate	HF10.PlateA	P1-H07	22.797	412	22.375	23.475	HF10.PlateA_butyrate.txt	unknown	HF10.PlateA	22.654	22.867	OK	dn7_1907_2	HF10.PlateA	NA	0.1	0.017169112	6.81E-05	0.998870793	0.045240214	0.452402143
HF10.PlateA_butyrate	HF10-PlateA-C11	HF10.PlateA_butyrate	PlateA	butyrate	HF10.PlateA	P1-C11	22.814	2415	22.192	23.725	HF10.PlateA_butyrate.txt	unknown	HF10.PlateA	22.654	22.867	OK	d22_5218	HF10.PlateA	NA	0.1	0.017169112	6.81E-05	0.998870793	0.181712104	1.817121038
HF10.PlateA_butyrate	HF10-PlateA-B09	HF10.PlateA_butyrate	PlateA	butyrate	HF10.PlateA	P1-B09	22.839	2235	22.108	23.708	HF10.PlateA_butyrate.txt	unknown	HF10.PlateA	22.654	22.867	OK	d21_5505	HF10.PlateA	NA	0.1	0.017169112	6.81E-05	0.998870793	0.16944803	1.694480298
HF10.PlateA_butyrate	HF10-PlateA-C12	HF10.PlateA_butyrate	PlateA	butyrate	HF10.PlateA	P1-C12	22.791	1266	22.192	23.692	HF10.PlateA_butyrate.txt	unknown	HF10.PlateA	22.654	22.867	OK	d22_429	HF10.PlateA	NA	0.1	0.017169112	6.81E-05	0.998870793	0.103426432	1.034264318
HF10.PlateA_butyrate	HF10-PlateA-F03	HF10.PlateA_butyrate	PlateA	butyrate	HF10.PlateA	P1-F03	22.847	820	22.375	23.525	HF10.PlateA_butyrate.txt	unknown	HF10.PlateA	22.654	22.867	OK	dn7_1905_2	HF10.PlateA	NA	0.1	0.017169112	6.81E-05	0.998870793	0.073038782	0.730387819
HF10.PlateA_butyrate	HF10-PlateA-B02	HF10.PlateA_butyrate	PlateA	butyrate	HF10.PlateA	P1-B02	22.84	483	22.358	23.508	HF10.PlateA_butyrate.txt	unknown	HF10.PlateA	22.654	22.867	OK	d18_5218	HF10.PlateA	NA	0.1	0.017169112	6.81E-05	0.998870793	0.05007771	0.500777101
HF10.PlateA_butyrate	HF10-PlateA-H05	HF10.PlateA_butyrate	PlateA	butyrate	HF10.PlateA	P1-H05	22.796	496	22.358	23.375	HF10.PlateA_butyrate.txt	unknown	HF10.PlateA	22.654	22.867	OK	dn7_1905_3	HF10.PlateA	NA	0.1	0.017169112	6.81E-05	0.998870793	0.050963449	0.509634488
HF10.PlateA_butyrate	HF10-PlateA-E03	HF10.PlateA_butyrate	PlateA	butyrate	HF10.PlateA	P1-E03	22.829	269	22.442	23.375	HF10.PlateA_butyrate.txt	unknown	HF10.PlateA	22.654	22.867	OK	d21_427	HF10.PlateA	NA	0.1	0.017169112	6.81E-05	0.998870793	0.035497089	0.354970889
HF10.PlateA_butyrate	HF10-PlateA-F09	HF10.PlateA_butyrate	PlateA	butyrate	HF10.PlateA	P1-F09	22.827	547	22.342	23.475	HF10.PlateA_butyrate.txt	unknown	HF10.PlateA	22.654	22.867	OK	d21_5522	HF10.PlateA	NA	0.1	0.017169112	6.81E-05	0.998870793	0.05443827	0.544382698
HF10.PlateA_butyrate	HF10-PlateA-B04	HF10.PlateA_butyrate	PlateA	butyrate	HF10.PlateA	P1-B04	22.81	905	22.308	23.525	HF10.PlateA_butyrate.txt	unknown	HF10.PlateA	22.654	22.867	OK	d18_5219	HF10.PlateA	NA	0.1	0.017169112	6.81E-05	0.998870793	0.07883015	0.788301502
HF10.PlateA_butyrate	HF10-PlateA-D05	HF10.PlateA_butyrate	PlateA	butyrate	HF10.PlateA	P1-D05	22.839	428	22.458	23.375	HF10.PlateA_butyrate.txt	unknown	HF10.PlateA	22.654	22.867	OK	d18_5513	HF10.PlateA	NA	0.1	0.017169112	6.81E-05	0.998870793	0.046330354	0.463303542
HF10.PlateA_butyrate	HF10-PlateA-G04	HF10.PlateA_butyrate	PlateA	butyrate	HF10.PlateA	P1-G04	22.791	501	22.392	23.642	HF10.PlateA_butyrate.txt	unknown	HF10.PlateA	22.654	22.867	OK	d24_5520	HF10.PlateA	NA	0.1	0.017169112	6.81E-05	0.998870793	0.051304118	0.513041175
HF10.PlateA_butyrate	HF10-PlateA-D09	HF10.PlateA_butyrate	PlateA	butyrate	HF10.PlateA	P1-D09	22.831	800	22.375	23.425	HF10.PlateA_butyrate.txt	unknown	HF10.PlateA	22.654	22.867	OK	dn7_1906_3	HF10.PlateA	NA	0.1	0.017169112	6.81E-05	0.998870793	0.071676107	0.71676107
HF10.PlateA_butyrate	HF10-PlateA-G03	HF10.PlateA_butyrate	PlateA	butyrate	HF10.PlateA	P1-G03	22.748	1127	22.242	23.658	HF10.PlateA_butyrate.txt	unknown	HF10.PlateA	22.654	22.867	OK	d24_429	HF10.PlateA	NA	0.1	0.017169112	6.81E-05	0.998870793	0.093955841	0.939558414
HF10.PlateA_butyrate	HF10-PlateA-H08	HF10.PlateA_butyrate	PlateA	butyrate	HF10.PlateA	P1-H08	22.76	2975	22.108	23.575	HF10.PlateA_butyrate.txt	unknown	HF10.PlateA	22.654	22.867	OK	d26_5220	HF10.PlateA	NA	0.1	0.017169112	6.81E-05	0.998870793	0.219867	2.198670005
HF10.PlateA_lactate	HF10-PlateA-F04	HF10.PlateA_lactate	PlateA	lactate	HF10.PlateA	P1-F04	13.052	2084	12.775	13.408	HF10.PlateA_lactate.txt	unknown	HF10.PlateA	12.978	13.076	OK	d21_5220	HF10.PlateA	NA	0.1	-0.314583183	6.88E-05	0.99868182	0	0
HF10.PlateA_lactate	HF10-PlateA-G07	HF10.PlateA_lactate	PlateA	lactate	HF10.PlateA	P1-G07	13.02	1421	12.775	13.542	HF10.PlateA_lactate.txt	unknown	HF10.PlateA	12.978	13.076	OK	d25_427	HF10.PlateA	NA	0.1	-0.314583183	6.88E-05	0.99868182	0	0
HF10.PlateA_lactate	HF10-PlateA-C03	HF10.PlateA_lactate	PlateA	lactate	HF10.PlateA	P1-C03	13.047	45210	12.617	13.8	HF10.PlateA_lactate.txt	unknown	HF10.PlateA	12.978	13.076	OK	d0_1904_1	HF10.PlateA	NA	0.1	-0.314583183	6.88E-05	0.99868182	2.794713873	27.94713873
HF10.PlateA_lactate	HF10-PlateA-E07	HF10.PlateA_lactate	PlateA	lactate	HF10.PlateA	P1-E07	13.076	1092	12.758	13.45	HF10.PlateA_lactate.txt	unknown	HF10.PlateA	12.978	13.076	OK	d4_1903_1	HF10.PlateA	NA	0.1	-0.314583183	6.88E-05	0.99868182	0	0
HF10.PlateA_lactate	HF10-PlateA-F11	HF10.PlateA_lactate	PlateA	lactate	HF10.PlateA	P1-F11	13.054	131	12.908	13.258	HF10.PlateA_lactate.txt	unknown	HF10.PlateA	12.978	13.076	OK	d21_5520	HF10.PlateA	NA	0.1	-0.314583183	6.88E-05	0.99868182	0	0
HF10.PlateA_lactate	HF10-PlateA-F09	HF10.PlateA_lactate	PlateA	lactate	HF10.PlateA	P1-F09	13.032	1290	12.775	13.358	HF10.PlateA_lactate.txt	unknown	HF10.PlateA	12.978	13.076	OK	d21_5522	HF10.PlateA	NA	0.1	-0.314583183	6.88E-05	0.99868182	0	0
HF10.PlateA_lactate	HF10-PlateA-E10	HF10.PlateA_lactate	PlateA	lactate	HF10.PlateA	P1-E10	13.043	3741	12.767	13.408	HF10.PlateA_lactate.txt	unknown	HF10.PlateA	12.978	13.076	OK	d1_1901_3	HF10.PlateA	NA	0.1	-0.314583183	6.88E-05	0.99868182	0	0
HF10.PlateA_lactate	HF10-PlateA-C06	HF10.PlateA_lactate	PlateA	lactate	HF10.PlateA	P1-C06	13.05	2484	12.733	13.417	HF10.PlateA_lactate.txt	unknown	HF10.PlateA	12.978	13.076	OK	d18_429	HF10.PlateA	NA	0.1	-0.314583183	6.88E-05	0.99868182	0	0
HF10.PlateA_lactate	HF10-PlateA-H08	HF10.PlateA_lactate	PlateA	lactate	HF10.PlateA	P1-H08	13.01	10539	12.758	13.658	HF10.PlateA_lactate.txt	unknown	HF10.PlateA	12.978	13.076	OK	d26_5220	HF10.PlateA	NA	0.1	-0.314583183	6.88E-05	0.99868182	0.410231718	4.102317177
HF10.PlateA_lactate	HF10-PlateA-F12	HF10.PlateA_lactate	PlateA	lactate	HF10.PlateA	P1-F12	13.039	96153	12.592	13.942	HF10.PlateA_lactate.txt	unknown	HF10.PlateA	12.978	13.076	OK	d0_1906_2	HF10.PlateA	NA	0.124	-0.314583183	6.88E-05	0.99868182	6.298295381	50.79270469
HF10.PlateA_lactate	HF10-PlateA-C11	HF10.PlateA_lactate	PlateA	lactate	HF10.PlateA	P1-C11	13.051	784	12.833	13.317	HF10.PlateA_lactate.txt	unknown	HF10.PlateA	12.978	13.076	OK	d22_5218	HF10.PlateA	NA	0.1	-0.314583183	6.88E-05	0.99868182	0	0
HF10.PlateA_lactate	HF10-PlateA-A03	HF10.PlateA_lactate	PlateA	lactate	HF10.PlateA	P1-A03	13.059	35758	12.708	13.75	HF10.PlateA_lactate.txt	unknown	HF10.PlateA	12.978	13.076	OK	d1_1902_1	HF10.PlateA	NA	0.1	-0.314583183	6.88E-05	0.99868182	2.1446569	21.446569
HF10.PlateA_lactate	HF10-PlateA-E06	HF10.PlateA_lactate	PlateA	lactate	HF10.PlateA	P1-E06	13.091	380	12.933	13.425	HF10.PlateA_lactate.txt	unknown	HF10.PlateA	12.978	13.076	OK	d4_1902_1	HF10.PlateA	NA	0.1	-0.314583183	6.88E-05	0.99868182	0	0
HF10.PlateA_lactate	HF10-PlateA-G04	HF10.PlateA_lactate	PlateA	lactate	HF10.PlateA	P1-G04	13.028	6918	12.683	13.525	HF10.PlateA_lactate.txt	unknown	HF10.PlateA	12.978	13.076	OK	d24_5520	HF10.PlateA	NA	0.1	-0.314583183	6.88E-05	0.99868182	0.1611991	1.611991001
HF10.PlateA_lactate	HF10-PlateA-C07	HF10.PlateA_lactate	PlateA	lactate	HF10.PlateA	P1-C07	13.054	14305	12.675	13.883	HF10.PlateA_lactate.txt	unknown	HF10.PlateA	12.978	13.076	OK	d18_448	HF10.PlateA	NA	0.1	-0.314583183	6.88E-05	0.99868182	0.669236644	6.692366439
HF10.PlateA_lactate	HF10-PlateA-D01	HF10.PlateA_lactate	PlateA	lactate	HF10.PlateA	P1-D01	13.059	1386	12.85	13.35	HF10.PlateA_lactate.txt	unknown	HF10.PlateA	12.978	13.076	OK	dn7_1904_2	HF10.PlateA	NA	0.1	-0.314583183	6.88E-05	0.99868182	0	0
HF10.PlateA_lactate	HF10-PlateA-C05	HF10.PlateA_lactate	PlateA	lactate	HF10.PlateA	P1-C05	13.043	51638	12.542	13.858	HF10.PlateA_lactate.txt	unknown	HF10.PlateA	12.978	13.076	OK	d0_1904_3	HF10.PlateA	NA	0.1	-0.314583183	6.88E-05	0.99868182	3.236796631	32.36796631
HF10.PlateA_lactate	HF10-PlateA-A04	HF10.PlateA_lactate	PlateA	lactate	HF10.PlateA	P1-A04	13.063	53602	12.633	13.883	HF10.PlateA_lactate.txt	unknown	HF10.PlateA	12.978	13.076	OK	d1_1903_1	HF10.PlateA	NA	0.1	-0.314583183	6.88E-05	0.99868182	3.371869832	33.71869832
HF10.PlateA_lactate	HF10-PlateA-H10	HF10.PlateA_lactate	PlateA	lactate	HF10.PlateA	P1-H10	13.017	5774	12.717	13.683	HF10.PlateA_lactate.txt	unknown	HF10.PlateA	12.978	13.076	OK	d27_5218	HF10.PlateA	NA	0.1	-0.314583183	6.88E-05	0.99868182	0.082521024	0.825210237
HF10.PlateA_lactate	HF10-PlateA-E09	HF10.PlateA_lactate	PlateA	lactate	HF10.PlateA	P1-E09	13.04	8200	12.725	13.425	HF10.PlateA_lactate.txt	unknown	HF10.PlateA	12.978	13.076	OK	d1_1901_1	HF10.PlateA	NA	0.1	-0.314583183	6.88E-05	0.99868182	0.249368063	2.493680633
HF10.PlateA_lactate	HF10-PlateA-G06	HF10.PlateA_lactate	PlateA	lactate	HF10.PlateA	P1-G06	13.03	1225	12.767	13.492	HF10.PlateA_lactate.txt	unknown	HF10.PlateA	12.978	13.076	OK	d25_5219	HF10.PlateA	NA	0.1	-0.314583183	6.88E-05	0.99868182	0	0
HF10.PlateA_lactate	HF10-PlateA-H02	HF10.PlateA_lactate	PlateA	lactate	HF10.PlateA	P1-H02	13.021	45590	12.233	13.825	HF10.PlateA_lactate.txt	unknown	HF10.PlateA	12.978	13.076	OK	d1_1907_3	HF10.PlateA	NA	0.1	-0.314583183	6.88E-05	0.99868182	2.820848199	28.20848199
HF10.PlateA_lactate	HF10-PlateA-F02	HF10.PlateA_lactate	PlateA	lactate	HF10.PlateA	P1-F02	13.061	312	12.9	13.283	HF10.PlateA_lactate.txt	unknown	HF10.PlateA	12.978	13.076	OK	dn7_1905_1	HF10.PlateA	NA	0.1	-0.314583183	6.88E-05	0.99868182	0	0
HF10.PlateA_lactate	HF10-PlateA-A06	HF10.PlateA_lactate	PlateA	lactate	HF10.PlateA	P1-A06	13.057	2205	12.792	13.383	HF10.PlateA_lactate.txt	unknown	HF10.PlateA	12.978	13.076	OK	d0_1902_1	HF10.PlateA	NA	0.1	-0.314583183	6.88E-05	0.99868182	0	0
HF10.PlateA_lactate	HF10-PlateA-G02	HF10.PlateA_lactate	PlateA	lactate	HF10.PlateA	P1-G02	13.031	5018	12.742	13.508	HF10.PlateA_lactate.txt	unknown	HF10.PlateA	12.978	13.076	OK	d23_5505	HF10.PlateA	NA	0.1	-0.314583183	6.88E-05	0.99868182	0.03052747	0.305274697
