SampleID	Well	sampleID	seqID	sampletype	DNA_Plate	concentration_mM	dilution	dilution_material	injection	compound	DataFilename	Ret.Time	Area	Height	PeakStart	PeakEnd	RelativeRetentionTime	r2	slope	intercept	calc_conc	calc_conc_adj.df
HF5.PlateA-G09	G09	d0_1677_1	d0_1677_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	propionate	2017-10-05_101.lcd	18.511	333	33	18.35	18.633	1.201	0.99751216601936	8.56168147328109e-05	0.491994733517975	0.520505132824001	5.20505132824001
HF5.PlateA-G09	G09	d0_1677_1	d0_1677_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	lactate	2017-10-05_101.lcd	13.021	238	15	12.817	13.292	0.845	0.999905521078027	5.64120223569515e-05	0.024838356996649	0.0382644183176034	0.382644183176034
HF5.PlateA-G09	G09	d0_1677_1	d0_1677_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	succinate	2017-10-05_101.lcd	12.336	2278	108	11.925	12.742	0.8	0.999920729368713	3.83589789362778e-05	0.00500256485528477	0.0923843188721257	0.923843188721257
HF5.PlateA-G09	G09	d0_1677_1	d0_1677_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	butyrate	2017-10-05_101.lcd	-----	NA	-----	-----	-----	NA	0.998476227008827	6.33885427617889e-05	0.424286550072084	0	0
HF5.PlateA-G09	G09	d0_1677_1	d0_1677_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	acetate	2017-10-05_101.lcd	15.413	2418	101	14.95	16.1	1	0.999521989682615	0.000128596369800457	0.211250029531177	0.522196051708682	5.22196051708682
HF5.PlateA-G10	G10	d0_1681_1	d0_1681_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	succinate	2017-10-05_102.lcd	12.381	1291	71	11.992	12.5	0.802	0.999920729368713	3.83589789362778e-05	0.00500256485528477	0.0545240066620194	0.545240066620194
HF5.PlateA-G10	G10	d0_1681_1	d0_1681_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	butyrate	2017-10-05_102.lcd	-----	NA	-----	-----	-----	NA	0.998476227008827	6.33885427617889e-05	0.424286550072084	0	0
HF5.PlateA-G10	G10	d0_1681_1	d0_1681_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	acetate	2017-10-05_102.lcd	15.432	3916	138	14.992	16.325	1	0.999521989682615	0.000128596369800457	0.211250029531177	0.714833413669767	7.14833413669767
HF5.PlateA-G10	G10	d0_1681_1	d0_1681_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	lactate	2017-10-05_102.lcd	12.975	72788	3583	12.5	14.042	0.841	0.999905521078027	5.64120223569515e-05	0.024838356996649	4.13095664031443	41.3095664031443
HF5.PlateA-G10	G10	d0_1681_1	d0_1681_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	propionate	2017-10-05_102.lcd	18.533	2137	116	18.275	18.825	1.201	0.99751216601936	8.56168147328109e-05	0.491994733517975	0.674957866601992	6.74957866601992
HF5.PlateA-G11	G11	cd42_1677_1	cd42_1677_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	propionate	2017-10-05_103.lcd	18.559	3218	172	18.292	18.85	1.183	0.99751216601936	8.56168147328109e-05	0.491994733517975	0.76750964332816	7.6750964332816
HF5.PlateA-G11	G11	cd42_1677_1	cd42_1677_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	succinate	2017-10-05_103.lcd	12.37	11260	572	11.958	12.725	0.788	0.999920729368713	3.83589789362778e-05	0.00500256485528477	0.436924667677773	4.36924667677773
HF5.PlateA-G11	G11	cd42_1677_1	cd42_1677_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	butyrate	2017-10-05_103.lcd	22.875	3686	125	22.358	23.567	1.458	0.998476227008827	6.33885427617889e-05	0.424286550072084	0.657936718692038	6.57936718692038
HF5.PlateA-G11	G11	cd42_1677_1	cd42_1677_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	acetate	2017-10-05_103.lcd	15.689	52714	2437	15	16.4	1	0.999521989682615	0.000128596369800457	0.211250029531177	6.99007906719246	69.9007906719246
HF5.PlateA-G11	G11	cd42_1677_1	cd42_1677_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	lactate	2017-10-05_103.lcd	12.969	5141	286	12.725	13.375	0.827	0.999905521078027	5.64120223569515e-05	0.024838356996649	0.314852563933737	3.14852563933737
HF5.PlateA-G12	G12	cd42_198_1	cd42_198_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	lactate	2017-10-05_104.lcd	12.966	16229	842	12.708	13.417	0.826	0.999905521078027	5.64120223569515e-05	0.024838356996649	0.940349067827614	9.40349067827614
HF5.PlateA-G12	G12	cd42_198_1	cd42_198_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	acetate	2017-10-05_104.lcd	15.689	49624	2304	15	16.417	1	0.999521989682615	0.000128596369800457	0.211250029531177	6.59271628450905	65.9271628450905
HF5.PlateA-G12	G12	cd42_198_1	cd42_198_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	butyrate	2017-10-05_104.lcd	22.873	7228	245	22.3	23.658	1.458	0.998476227008827	6.33885427617889e-05	0.424286550072084	0.882458937154295	8.82458937154295
HF5.PlateA-G12	G12	cd42_198_1	cd42_198_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	propionate	2017-10-05_104.lcd	18.536	15754	745	18.217	18.983	1.181	0.99751216601936	8.56168147328109e-05	0.491994733517975	1.84080203281868	18.4080203281868
HF5.PlateA-G12	G12	cd42_198_1	cd42_198_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	succinate	2017-10-05_104.lcd	12.372	24665	1285	11.942	12.708	0.789	0.999920729368713	3.83589789362778e-05	0.00500256485528477	0.951126780318577	9.51126780318577
HF5.PlateA-H01	H01	dn7_1676_1	dn7_1676_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	lactate	2017-10-05_105.lcd	12.975	1677	94	12.775	13.325	0.827	0.999905521078027	5.64120223569515e-05	0.024838356996649	0.119441318489257	1.19441318489257
HF5.PlateA-H01	H01	dn7_1676_1	dn7_1676_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	acetate	2017-10-05_105.lcd	15.688	27283	1220	14.958	16.325	1	0.999521989682615	0.000128596369800457	0.211250029531177	3.71974478679704	37.1974478679704
HF5.PlateA-H01	H01	dn7_1676_1	dn7_1676_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	butyrate	2017-10-05_105.lcd	22.873	4613	155	22.342	23.658	1.458	0.998476227008827	6.33885427617889e-05	0.424286550072084	0.716697897832216	7.16697897832216
HF5.PlateA-H01	H01	dn7_1676_1	dn7_1676_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	succinate	2017-10-05_105.lcd	12.401	5501	243	12.083	12.775	0.79	0.999920729368713	3.83589789362778e-05	0.00500256485528477	0.216015307983749	2.16015307983749
HF5.PlateA-H01	H01	dn7_1676_1	dn7_1676_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	propionate	2017-10-05_105.lcd	18.539	5569	270	18.242	18.933	1.182	0.99751216601936	8.56168147328109e-05	0.491994733517975	0.968794774764999	9.68794774764998
HF5.PlateA-H02	H02	cd42_1681_3	cd42_1681_3	unknown	HF5.PlateA	NA	0.1	PBS	0.02	lactate	2017-10-05_106.lcd	12.967	8794	499	12.775	13.325	0.827	0.999905521078027	5.64120223569515e-05	0.024838356996649	0.52092568160368	5.2092568160368
HF5.PlateA-H02	H02	cd42_1681_3	cd42_1681_3	unknown	HF5.PlateA	NA	0.1	PBS	0.02	succinate	2017-10-05_106.lcd	12.361	75981	3613	11.642	12.775	0.788	0.999920729368713	3.83589789362778e-05	0.00500256485528477	2.91955614341261	29.1955614341261
HF5.PlateA-H02	H02	cd42_1681_3	cd42_1681_3	unknown	HF5.PlateA	NA	0.1	PBS	0.02	propionate	2017-10-05_106.lcd	18.523	42287	1871	18.092	19.05	1.181	0.99751216601936	8.56168147328109e-05	0.491994733517975	4.11247297812435	41.1247297812435
HF5.PlateA-H02	H02	cd42_1681_3	cd42_1681_3	unknown	HF5.PlateA	NA	0.1	PBS	0.02	acetate	2017-10-05_106.lcd	15.685	171310	7736	14.9	16.367	1	0.999521989682615	0.000128596369800457	0.211250029531177	22.2410941400475	222.410941400475
HF5.PlateA-H02	H02	cd42_1681_3	cd42_1681_3	unknown	HF5.PlateA	NA	0.1	PBS	0.02	butyrate	2017-10-05_106.lcd	22.86	1724	63	22.433	23.492	1.457	0.998476227008827	6.33885427617889e-05	0.424286550072084	0.533568397793408	5.33568397793408
HF5.PlateA-H03	H03	cd42_201_2	cd42_201_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	butyrate	2017-10-05_107.lcd	22.87	2009	69	22.358	23.492	1.458	0.998476227008827	6.33885427617889e-05	0.424286550072084	0.551634132480518	5.51634132480518
HF5.PlateA-H03	H03	cd42_201_2	cd42_201_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	lactate	2017-10-05_107.lcd	12.97	34880	1733	12.633	13.925	0.827	0.999905521078027	5.64120223569515e-05	0.024838356996649	1.99248969680712	19.9248969680712
HF5.PlateA-H03	H03	cd42_201_2	cd42_201_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	propionate	2017-10-05_107.lcd	18.542	1787	86	18.283	18.908	1.182	0.99751216601936	8.56168147328109e-05	0.491994733517975	0.644991981445508	6.44991981445508
HF5.PlateA-H03	H03	cd42_201_2	cd42_201_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	acetate	2017-10-05_107.lcd	15.687	24377	1017	14.867	16.358	1	0.999521989682615	0.000128596369800457	0.211250029531177	3.34604373615692	33.4604373615692
HF5.PlateA-H03	H03	cd42_201_2	cd42_201_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	succinate	2017-10-05_107.lcd	12.364	7950	401	11.975	12.633	0.788	0.999920729368713	3.83589789362778e-05	0.00500256485528477	0.309956447398694	3.09956447398694
HF5.PlateA-H04	H04	cd42_201_1	cd42_201_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	acetate	2017-10-05_108.lcd	15.684	34229	1396	14.875	16.342	1	0.999521989682615	0.000128596369800457	0.211250029531177	4.61297517143102	46.1297517143102
HF5.PlateA-H04	H04	cd42_201_1	cd42_201_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	lactate	2017-10-05_108.lcd	12.965	26819	1394	12.675	13.45	0.827	0.999905521078027	5.64120223569515e-05	0.024838356996649	1.53775238458773	15.3775238458773
HF5.PlateA-H04	H04	cd42_201_1	cd42_201_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	propionate	2017-10-05_108.lcd	18.549	2013	98	18.283	18.925	1.183	0.99751216601936	8.56168147328109e-05	0.491994733517975	0.664341381575123	6.64341381575123
HF5.PlateA-H04	H04	cd42_201_1	cd42_201_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	succinate	2017-10-05_108.lcd	12.362	22198	1142	11.95	12.675	0.788	0.999920729368713	3.83589789362778e-05	0.00500256485528477	0.85649517928278	8.5649517928278
HF5.PlateA-H04	H04	cd42_201_1	cd42_201_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	butyrate	2017-10-05_108.lcd	22.869	3746	124	22.2	23.533	1.458	0.998476227008827	6.33885427617889e-05	0.424286550072084	0.661740031257745	6.61740031257745
HF5.PlateA-H05	H05	cd42_201_3	cd42_201_3	unknown	HF5.PlateA	NA	0.1	PBS	0.02	acetate	2017-10-05_109.lcd	15.683	45517	1904	14.875	16.375	1	0.999521989682615	0.000128596369800457	0.211250029531177	6.06457099373857	60.6457099373857
HF5.PlateA-H05	H05	cd42_201_3	cd42_201_3	unknown	HF5.PlateA	NA	0.1	PBS	0.02	butyrate	2017-10-05_109.lcd	22.86	3040	103	22.317	23.525	1.458	0.998476227008827	6.33885427617889e-05	0.424286550072084	0.616987720067922	6.16987720067922
HF5.PlateA-H05	H05	cd42_201_3	cd42_201_3	unknown	HF5.PlateA	NA	0.1	PBS	0.02	succinate	2017-10-05_109.lcd	12.361	9669	488	11.975	12.608	0.788	0.999920729368713	3.83589789362778e-05	0.00500256485528477	0.375895532190155	3.75895532190155
HF5.PlateA-H05	H05	cd42_201_3	cd42_201_3	unknown	HF5.PlateA	NA	0.1	PBS	0.02	lactate	2017-10-05_109.lcd	12.965	51728	2630	12.608	13.45	0.827	0.999905521078027	5.64120223569515e-05	0.024838356996649	2.94291944947703	29.4291944947703
HF5.PlateA-H05	H05	cd42_201_3	cd42_201_3	unknown	HF5.PlateA	NA	0.1	PBS	0.02	propionate	2017-10-05_109.lcd	18.554	1157	66	18.317	18.817	1.183	0.99751216601936	8.56168147328109e-05	0.491994733517975	0.591053388163837	5.91053388163837
HF5.PlateA-H06	H06	cd42_198_2	cd42_198_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	butyrate	2017-10-05_110.lcd	22.86	10864	359	22.225	23.683	1.457	0.998476227008827	6.33885427617889e-05	0.424286550072084	1.11293967863616	11.1293967863616
HF5.PlateA-H06	H06	cd42_198_2	cd42_198_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	succinate	2017-10-05_110.lcd	12.367	30624	1555	11.925	12.725	0.788	0.999920729368713	3.83589789362778e-05	0.00500256485528477	1.17970793579986	11.7970793579986
HF5.PlateA-H06	H06	cd42_198_2	cd42_198_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	lactate	2017-10-05_110.lcd	12.965	11988	619	12.725	13.375	0.827	0.999905521078027	5.64120223569515e-05	0.024838356996649	0.701105681011783	7.01105681011783
HF5.PlateA-H06	H06	cd42_198_2	cd42_198_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	acetate	2017-10-05_110.lcd	15.685	57221	2610	14.992	16.592	1	0.999521989682615	0.000128596369800457	0.211250029531177	7.56966290588312	75.6966290588312
HF5.PlateA-H06	H06	cd42_198_2	cd42_198_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	propionate	2017-10-05_110.lcd	18.523	22550	1047	18.15	19	1.181	0.99751216601936	8.56168147328109e-05	0.491994733517975	2.42265390574286	24.2265390574286
HF5.PlateA-H07	H07	cd42_1676_2	cd42_1676_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	acetate	2017-10-05_111.lcd	15.683	46941	2147	14.967	16.408	1	0.999521989682615	0.000128596369800457	0.211250029531177	6.24769222433443	62.4769222433443
HF5.PlateA-H07	H07	cd42_1676_2	cd42_1676_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	butyrate	2017-10-05_111.lcd	22.864	2162	77	22.392	23.442	1.458	0.998476227008827	6.33885427617889e-05	0.424286550072084	0.561332579523072	5.61332579523072
HF5.PlateA-H07	H07	cd42_1676_2	cd42_1676_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	succinate	2017-10-05_111.lcd	12.364	6922	341	12.008	12.758	0.788	0.999920729368713	3.83589789362778e-05	0.00500256485528477	0.2705234170522	2.705234170522
HF5.PlateA-H07	H07	cd42_1676_2	cd42_1676_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	lactate	2017-10-05_111.lcd	12.969	1583	94	12.758	13.308	0.827	0.999905521078027	5.64120223569515e-05	0.024838356996649	0.114138588387703	1.14138588387703
HF5.PlateA-H07	H07	cd42_1676_2	cd42_1676_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	propionate	2017-10-05_111.lcd	18.541	2216	121	18.283	18.825	1.182	0.99751216601936	8.56168147328109e-05	0.491994733517975	0.681721594965884	6.81721594965884
HF5.PlateA-H08	H08	cd42_1676_1	cd42_1676_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	lactate	2017-10-05_112.lcd	12.957	2743	157	12.742	13.317	0.826	0.999905521078027	5.64120223569515e-05	0.024838356996649	0.179576534321767	1.79576534321767
HF5.PlateA-H08	H08	cd42_1676_1	cd42_1676_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	propionate	2017-10-05_112.lcd	18.537	2058	116	18.283	18.808	1.182	0.99751216601936	8.56168147328109e-05	0.491994733517975	0.6681941382381	6.681941382381
HF5.PlateA-H08	H08	cd42_1676_1	cd42_1676_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	acetate	2017-10-05_112.lcd	15.68	55819	2562	14.925	16.408	1	0.999521989682615	0.000128596369800457	0.211250029531177	7.38937079542288	73.8937079542288
HF5.PlateA-H08	H08	cd42_1676_1	cd42_1676_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	succinate	2017-10-05_112.lcd	12.366	10431	520	11.992	12.742	0.789	0.999920729368713	3.83589789362778e-05	0.00500256485528477	0.405125074139599	4.05125074139599
HF5.PlateA-H08	H08	cd42_1676_1	cd42_1676_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	butyrate	2017-10-05_112.lcd	22.853	2774	99	22.358	23.483	1.457	0.998476227008827	6.33885427617889e-05	0.424286550072084	0.600126367693287	6.00126367693287
HF5.PlateA-H09	H09	cd42_199_2	cd42_199_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	lactate	2017-10-05_113.lcd	12.95	965	58	12.8	13.283	0.826	0.999905521078027	5.64120223569515e-05	0.024838356996649	0.0792759585711071	0.792759585711071
HF5.PlateA-H09	H09	cd42_199_2	cd42_199_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	butyrate	2017-10-05_113.lcd	22.855	9453	308	22.192	23.717	1.457	0.998476227008827	6.33885427617889e-05	0.424286550072084	1.02349844479927	10.2349844479927
HF5.PlateA-H09	H09	cd42_199_2	cd42_199_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	succinate	2017-10-05_113.lcd	12.364	12523	637	11.983	12.8	0.788	0.999920729368713	3.83589789362778e-05	0.00500256485528477	0.485372058074292	4.85372058074292
HF5.PlateA-H09	H09	cd42_199_2	cd42_199_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	propionate	2017-10-05_113.lcd	18.524	11644	559	18.192	18.95	1.181	0.99751216601936	8.56168147328109e-05	0.491994733517975	1.48891692426682	14.8891692426682
HF5.PlateA-H09	H09	cd42_199_2	cd42_199_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	acetate	2017-10-05_113.lcd	15.682	53959	2467	14.983	16.325	1	0.999521989682615	0.000128596369800457	0.211250029531177	7.15018154759403	71.5018154759403
HF5.PlateA-H10	H10	cd42_199_3	cd42_199_3	unknown	HF5.PlateA	NA	0.1	PBS	0.02	lactate	2017-10-05_114.lcd	12.951	1066	62	12.792	13.275	0.826	0.999905521078027	5.64120223569515e-05	0.024838356996649	0.0849735728291592	0.849735728291592
HF5.PlateA-H10	H10	cd42_199_3	cd42_199_3	unknown	HF5.PlateA	NA	0.1	PBS	0.02	succinate	2017-10-05_114.lcd	12.364	9299	457	11.983	12.792	0.788	0.999920729368713	3.83589789362778e-05	0.00500256485528477	0.361702709983732	3.61702709983732
HF5.PlateA-H10	H10	cd42_199_3	cd42_199_3	unknown	HF5.PlateA	NA	0.1	PBS	0.02	butyrate	2017-10-05_114.lcd	22.861	3790	130	22.267	23.492	1.458	0.998476227008827	6.33885427617889e-05	0.424286550072084	0.664529127139264	6.64529127139264
HF5.PlateA-H10	H10	cd42_199_3	cd42_199_3	unknown	HF5.PlateA	NA	0.1	PBS	0.02	acetate	2017-10-05_114.lcd	15.683	39848	1809	14.95	16.408	1	0.999521989682615	0.000128596369800457	0.211250029531177	5.33555817333978	53.3555817333978
HF5.PlateA-H10	H10	cd42_199_3	cd42_199_3	unknown	HF5.PlateA	NA	0.1	PBS	0.02	propionate	2017-10-05_114.lcd	18.528	8001	389	18.217	18.933	1.181	0.99751216601936	8.56168147328109e-05	0.491994733517975	1.17701486819519	11.7701486819519
HF5.PlateA-H11	H11	dn7_198_1	dn7_198_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	acetate	2017-10-05_115.lcd	15.674	28579	1309	15.025	16.358	1	0.999521989682615	0.000128596369800457	0.211250029531177	3.88640568205844	38.8640568205844
HF5.PlateA-H11	H11	dn7_198_1	dn7_198_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	propionate	2017-10-05_115.lcd	18.533	6501	318	18.242	18.908	1.182	0.99751216601936	8.56168147328109e-05	0.491994733517975	1.04858964609598	10.4858964609598
HF5.PlateA-H11	H11	dn7_198_1	dn7_198_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	butyrate	2017-10-05_115.lcd	22.833	2672	96	22.3	23.308	1.457	0.998476227008827	6.33885427617889e-05	0.424286550072084	0.593660736331584	5.93660736331584
HF5.PlateA-H11	H11	dn7_198_1	dn7_198_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	lactate	2017-10-05_115.lcd	12.947	1051	66	12.8	13.258	0.826	0.999905521078027	5.64120223569515e-05	0.024838356996649	0.084127392493805	0.84127392493805
HF5.PlateA-H11	H11	dn7_198_1	dn7_198_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	succinate	2017-10-05_115.lcd	12.368	14125	699	12.017	12.8	0.789	0.999920729368713	3.83589789362778e-05	0.00500256485528477	0.546823142330209	5.46823142330209
HF5.PlateA-H12	H12	PBS	NA	unknown	HF5.PlateA	NA	0.1	PBS	0.02	succinate	2017-10-05_116.lcd	-----	NA	-----	-----	-----	NA	0.999920729368713	3.83589789362778e-05	0.00500256485528477	0	0
HF5.PlateA-H12	H12	PBS	NA	unknown	HF5.PlateA	NA	0.1	PBS	0.02	propionate	2017-10-05_116.lcd	-----	NA	-----	-----	-----	NA	0.99751216601936	8.56168147328109e-05	0.491994733517975	0	0
HF5.PlateA-H12	H12	PBS	NA	unknown	HF5.PlateA	NA	0.1	PBS	0.02	butyrate	2017-10-05_116.lcd	-----	NA	-----	-----	-----	NA	0.998476227008827	6.33885427617889e-05	0.424286550072084	0	0
HF5.PlateA-H12	H12	PBS	NA	unknown	HF5.PlateA	NA	0.1	PBS	0.02	lactate	2017-10-05_116.lcd	-----	NA	-----	-----	-----	NA	0.999905521078027	5.64120223569515e-05	0.024838356996649	0	0
HF5.PlateA-H12	H12	PBS	NA	unknown	HF5.PlateA	NA	0.1	PBS	0.02	acetate	2017-10-05_116.lcd	-----	NA	-----	-----	-----	NA	0.999521989682615	0.000128596369800457	0.211250029531177	0	0
