seqID	sampleID	mouse	percent_weight	CageID	Group	CageID_Assigned	BD	ExpStart	sex	Gavaged_fecal_material	Mb_input	FMT	Cdiff_infection	Cdiff_day_infected	ABX	clinda35	FMT_day	Harvest_pi	FMT_input	FMT_type	Model	Experiment	Mouse_genotype	Mouse_status	ExpDay	day	type	CFU	sampleType	simpsoneven	simpson	simpson_lci	simpson_hci	invsimpson	invsimpson_lci	invsimpson_hci	shannon	shannon_lci	shannon_hci	npshannon	sobs	chao	chao_lci	chao_hci	nseqs	propionate	succinate	acetate	butyrate	group
d41_1293_2	d41_1293_2	1293_2	109.8159509	1293	NA	NA	9/28/2015	11/2/2015	F	NA	NA	hFMT5	CDI	0	cef	yes	11	d42	D5_A	hFMT	Rc	HF4	BL6	SPF-Young	41	41	fecal	92000000	mouse	0.060216	0.202523	0.198392	0.206653	4.937721	4.839022	5.04053	2.402266	2.383413	2.421118	2.405211	82	87	83.158798	103.574089	27949	8.73330023429351	0.529825631328815	36.7440544099335	1.55846832674739	hFMT
d41_1293_3	d41_1293_3	1293_3	115.2439024	1293	NA	NA	9/28/2015	11/2/2015	F	NA	NA	hFMT5	CDI	0	cef	yes	11	d42	D5_A	hFMT	Rc	HF4	BL6	SPF-Young	41	41	fecal	74000000	mouse	0.079493	0.169996	0.165143	0.174849	5.8825	5.719235	6.055359	2.46141	2.433407	2.489414	2.467884	74	78.090909	74.928396	92.026285	11407	7.88253008907507	1.51020998452831	25.5077217827424	1.87990258466541	hFMT
d41_1294_1	d41_1294_1	1294_1	105.5837563	1294	NA	NA	9/29/2015	11/2/2015	F	NA	NA	none	CDI	0	cef	yes	11	d42	none	noFMT	Rc	HF4	BL6	SPF-Young	41	41	fecal	171000000	mouse	0.093499	0.297091	0.290798	0.303384	3.365971	3.296155	3.438809	1.77704	1.756787	1.797292	1.780394	36	43.2	37.60153	68.369051	17344	2.5389430457287	12.6995483647233	25.0849120715551	3.14086751031025	noFMT
d41_1294_2	d41_1294_2	1294_2	108.8082902	1294	NA	NA	9/29/2015	11/2/2015	F	NA	NA	none	CDI	0	cef	yes	11	d42	none	noFMT	Rc	HF4	BL6	SPF-Young	41	41	fecal	191000000	mouse	0.173035	0.165119	0.160224	0.170015	6.05622	5.881828	6.241269	2.327165	2.307668	2.346662	2.330427	35	42	36.451873	68.749509	13426	3.08619886164872	10.6843557403077	18.9404746067228	4.58051625501508	noFMT
d41_1294_3	d41_1294_3	1294_3	117.9640719	1294	NA	NA	9/29/2015	11/2/2015	F	NA	NA	none	CDI	0	cef	yes	11	d42	none	noFMT	Rc	HF4	BL6	SPF-Young	41	41	fecal	70000000	mouse	0.131649	0.237374	0.226963	0.247786	4.212755	4.035746	4.406005	1.951486	1.91052	1.992451	1.961427	32	41.333333	33.937063	76.970717	3872	2.55898585427354	14.6641330228609	33.6161401313717	3.31842041912302	noFMT
d41_1681_2	d41_1681_2	1681_2	116.744186	1681	NA	NA	6/18/2017	7/24/2017	M	NA	NA	mFMT1	CDI	0	cef	no	11_25	d42	yWT	mFMT	Rc	HF5-contam	BL6	SPF-Young	41	41	fecal	38400000	mouse	0.061774	0.140766	0.138736	0.142797	7.103969	7.002967	7.207927	2.333189	2.319714	2.346665	2.343495	115	193.4	151.981752	281.205215	28584	10.8694597909628	21.7546867000669	35.2595005750775	0	mFMT
d41_1681_3	d41_1681_3	1681_3	110.4803493	1681	NA	NA	6/18/2017	7/24/2017	M	NA	NA	mFMT1	CDI	0	cef	no	11_25	d42	yWT	mFMT	Rc	HF5-contam	BL6	SPF-Young	41	41	fecal	27800000	mouse	0.056882	0.128322	0.126887	0.129757	7.792884	7.706707	7.881009	2.378824	2.36831	2.389337	2.386499	137	178.4	156.830765	223.429343	42950	12.080937719432	28.1257295115933	40.6862673806568	0	mFMT
d9_1835_1	d9_1835_1	1835_1	99.30795848	1835	NA	NA	6/5/2018	8/20/2018	M	NA	NA	hFMT6	CDI	0	cef	no	11	d21	AMS001	hFMT	Rc	HF9	BL6	SPF-Young	9	9	fecal	0	mouse	0.060774	0.967906	0.964537	0.971275	1.033158	1.029574	1.036766	0.090053	0.081828	0.098278	0.094042	17	44.5	23.663101	130.498205	20191	5.36822528	1.270287369	4.083601938	NA	hFMT
d9_1835_2	d9_1835_2	1835_2	100.7067138	1835	NA	NA	6/5/2018	8/20/2018	M	NA	NA	hFMT6	CDI	0	cef	no	11	d21	AMS001	hFMT	Rc	HF9	BL6	SPF-Young	9	9	fecal	0	mouse	0.045735	0.950652	0.946525	0.95478	1.051909	1.047362	1.056496	0.131656	0.121962	0.14135	0.136422	23	49	29.815969	122.178856	19995	5.635044074	1.232500272	3.780323306	NA	hFMT
d9_1835_3	d9_1835_3	1835_3	98.93992933	1835	NA	NA	6/5/2018	8/20/2018	M	NA	NA	hFMT6	CDI	0	cef	no	11	d21	AMS001	hFMT	Rc	HF9	BL6	SPF-Young	9	9	fecal	0	mouse	0.041379	0.966675	0.963395	0.969955	1.034474	1.030976	1.037996	0.096805	0.088335	0.105276	0.101496	25	30.5	26.348412	47.433801	22104	5.523379821	1.404074119	4.214968618	NA	hFMT
d9_1836_1	d9_1836_1	1836_1	97.27272727	1836	NA	NA	6/5/2018	8/20/2018	F	NA	NA	hFMT6	CDI	0	cef	no	11	d21	AMS001	hFMT	Rc	HF9	BL6	SPF-Young	9	9	fecal	0	mouse	0.059836	0.506439	0.50477	0.508107	1.974572	1.968089	1.981099	0.703513	0.698496	0.708529	0.709928	33	102	55.800962	241.806977	25240	6.611869392	1.220926645	10.17807083	NA	hFMT
d9_1836_2	d9_1836_2	1836_2	98.63636364	1836	NA	NA	6/5/2018	8/20/2018	F	NA	NA	hFMT6	CDI	0	cef	no	11	d21	AMS001	hFMT	Rc	HF9	BL6	SPF-Young	9	9	fecal	0	mouse	0.082889	0.502678	0.501311	0.504044	1.989346	1.983953	1.994769	0.708034	0.70316	0.712909	0.712293	24	50.25	31.446642	116.533319	24498	6.391269134	1.163808917	11.62416497	NA	hFMT
d9_1836_3	d9_1836_3	1836_3	97.78761062	1836	NA	NA	6/5/2018	8/20/2018	F	NA	NA	hFMT6	CDI	0	cef	no	11	d21	AMS001	hFMT	Rc	HF9	BL6	SPF-Young	9	9	fecal	0	mouse	0.070457	0.506894	0.504788	0.509	1.972798	1.964635	1.981029	0.715766	0.709138	0.722394	0.720633	28	49	34.067775	100.679028	21670	6.575928901	1.162278977	12.34066864	NA	hFMT
d9_1836_4	d9_1836_4	1836_4	99.53917051	1836	NA	NA	6/5/2018	8/20/2018	F	NA	NA	hFMT6	CDI	0	cef	no	11	d21	AMS001	hFMT	Rc	HF9	BL6	SPF-Young	9	9	fecal	0	mouse	0.066946	0.49791	0.497134	0.498686	2.008394	2.005269	2.011529	0.716673	0.711272	0.722074	0.721856	30	45	34.577411	79.154422	23556	6.676314411	1.424918534	11.55055158	NA	hFMT
d9_1837_1	d9_1837_1	1837_1	100	1837	NA	NA	6/11/2018	8/20/2018	M	NA	NA	hFMT7	CDI	0	cef	no	11	d21	AMS005	hFMT	Rc	HF9	BL6	SPF-Young	9	9	fecal	0	mouse	0.029239	0.950029	0.945976	0.954082	1.052599	1.048128	1.057109	0.136428	0.126496	0.146359	0.14464	36	61.666667	45.032714	108.932429	20998	6.207848695	1.180638247	11.99223192	NA	hFMT
d9_1837_2	d9_1837_2	1837_2	99.61389961	1837	NA	NA	6/11/2018	8/20/2018	M	NA	NA	hFMT7	CDI	0	cef	no	11	d21	AMS005	hFMT	Rc	HF9	BL6	SPF-Young	9	9	fecal	0	mouse	0.042461	0.942045	0.937768	0.946322	1.06152	1.056723	1.066361	0.150231	0.140463	0.16	0.15501499999999999	25	55.333333	33.183501	137.434904	21485	6.16447224	0.868530658	9.62188077	NA	hFMT
d9_1837_3	d9_1837_3	1837_3	99.26739927	1837	NA	NA	6/11/2018	8/20/2018	M	NA	NA	hFMT7	CDI	0	cef	no	11	d21	AMS005	hFMT	Rc	HF9	BL6	SPF-Young	9	9	fecal	0	mouse	0.044295	0.981558	0.978638	0.984479	1.018788	1.015766	1.021828	0.064699	0.05543	0.073968	0.070494	23	32.166667	25.29218	59.658448	15935	5.705921142	0.891479745	13.03590621	NA	hFMT
d9_1839_1	d9_1839_1	1839_1	92.9245283	1839	NA	NA	6/12/2018	8/20/2018	F	NA	NA	hFMT7	CDI	0	cef	no	11	d21	AMS005	hFMT	Rc	HF9	BL6	SPF-Young	9	9	fecal	0	mouse	0.041092	0.935983	0.93057	0.941395	1.068396	1.062253	1.07461	0.159598	0.147758	0.171438	0.168569	26	51.5	34.049017	106.786266	14593	5.99964171	1.078642303	9.824726555	NA	hFMT
d9_1839_2	d9_1839_2	1839_2	98.2300885	1839	NA	NA	6/12/2018	8/20/2018	F	NA	NA	hFMT7	CDI	0	cef	no	11	d21	AMS005	hFMT	Rc	HF9	BL6	SPF-Young	9	9	fecal	0	mouse	0.036432	0.91495	0.909689	0.920211	1.092956	1.086708	1.099277	0.198055	0.187357	0.208753	0.205695	30	82.5	46.708093	194.964963	19553	6.109941839	0.757865058	11.17921293	NA	hFMT
d9_1839_3	d9_1839_3	1839_3	127.8301887	1839	NA	NA	6/12/2018	8/20/2018	F	NA	NA	hFMT7	CDI	0	cef	no	11	d21	AMS005	hFMT	Rc	HF9	BL6	SPF-Young	9	9	fecal	0	mouse	0.020157	0.902013	0.897214	0.906812	1.108631	1.102764	1.114561	0.269796	0.257591	0.282	0.276038	55	72.1	60.687443	106.413259	27167	5.478714119	1.147223985	3.61976403	NA	hFMT
d9_1840_1	d9_1840_1	1840_1	101.7421603	1840	NA	NA	6/13/2018	8/20/2018	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF9	BL6	SPF-Young	9	9	fecal	0	mouse	0.124523	0.334609	0.333744	0.335474	2.988562	2.98086	2.996304	1.113892	1.109274	1.11851	1.117411	24	43.5	29.215203	96.911837	24891	5.772567417	1.022118055	11.31525659	NA	mFMT
d9_1840_2	d9_1840_2	1840_2	101.4285714	1840	NA	NA	6/13/2018	8/20/2018	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF9	BL6	SPF-Young	9	9	fecal	0	mouse	0.123588	0.337141	0.336149	0.338133	2.966118	2.957414	2.974873	1.10875	1.104543	1.112958	1.111791	24	35	26.884791	65.944117	29309	6.076999432	0.998118142	10.87736766	NA	mFMT
d9_1840_3	d9_1840_3	1840_3	98.15498155	1840	NA	NA	6/13/2018	8/20/2018	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF9	BL6	SPF-Young	9	9	fecal	0	mouse	0.117133	0.341491	0.340343	0.342638	2.928335	2.918528	2.938209	1.100527	1.096569	1.104485	1.103396	25	43.2	30.104415	89.892841	34219	5.853670927	0.997096869	9.978884437	NA	mFMT
d9_1901_1	d9_1901_1	1901_1	NA	1901	NA	NA	9/28/2018	11/26/2018	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF10	BL6	SPF-Young	9	9	fecal	0	mouse	0.023431	0.992507	0.991298	0.993715	1.00755	1.006324	1.008778	0.035744	0.030497	0.040991	0.040812	43	89	59.048496	174.850362	38622	NA	0	18.67721211	NA	mFMT
d9_1901_3	d9_1901_3	1901_3	97.73755656	1901	NA	NA	9/28/2018	11/26/2018	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF10	BL6	SPF-Young	9	9	fecal	0	mouse	0.027117	0.996694	0.995834	0.997554	1.003317	1.002452	1.004183	0.017785	0.01356	0.022011	0.024023	37	112.6	63.862005	249.76744	33853	NA	0	15.53791165	NA	mFMT
d9_1901_4	d9_1901_4	1901_4	97.86324786	1901	NA	NA	9/28/2018	11/26/2018	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF10	BL6	SPF-Young	9	9	fecal	0	mouse	0.030381	0.997431	0.996756	0.998105	1.002576	1.001898	1.003255	0.014088	0.01073	0.017446	0.017939	33	54.375	40.040648	97.893264	42784	8.175099794	0	15.0429391	NA	mFMT
GF2_hFMT1B	GF2_hFMT1B	NA	NA	NA	NA	NA	NA	NA	NA	AMS001	hFMT6	hFMT6	NA	NA	NA	NA	NA	NA	AMS001	hFMT	NA	GF2	NA	NA	NA	NA	fecal	NA	FMTinput	0.084028	0.044241	0.043466	0.045016	22.603471	22.214086000000002	23.006749	3.533327	3.514023	3.552631	3.563731	269	471.783784	393.450516	599.422598	17187	47.5016531878814	NA	256.556886281801	34.1334296614205	hFMT
dn11_1802_1	dn11_1802_1	1802_1	NA	1802	NA	NA	4/17/2018	5/14/2018	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF8	BL6	SPF-Young	-11	-11	fecal	NA	mouse	0.081755	0.048156	0.046976	0.049336	20.76576	20.269218	21.287241	3.605617	3.584325	3.626909	3.630708	254	468.625	376.931361	628.712281	16465	6.07745693804492	2.79409542368769	23.9054712018076	0.95971594073426	mFMT
dn11_1802_2	dn11_1802_2	1802_2	NA	1802	NA	NA	4/17/2018	5/14/2018	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF8	BL6	SPF-Young	-11	-11	fecal	NA	mouse	0.071198	0.051261	0.050102	0.052419	19.508191	19.076991	19.959333	3.580349	3.562168	3.598529	3.60027	274	393.384615	344.468348	476.256571	23064	6.29834468712417	2.39648521171417	30.8742262557885	1.19966161529528	mFMT
dn11_1802_3	dn11_1802_3	1802_3	NA	1802	NA	NA	4/17/2018	5/14/2018	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF8	BL6	SPF-Young	-11	-11	fecal	NA	mouse	0.059253	0.058397	0.057038	0.059755	17.124191	16.734885	17.532042	3.48777	3.468195	3.507346	3.511707	289	447.809524	386.352492	548.063373	22247	8.0776729389323	5.28636519327743	21.1045746278547	1.03439291087825	mFMT
dn11_1803_2	dn11_1803_2	1803_2	NA	1803	NA	NA	4/17/2018	5/14/2018	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF8	BL6	SPF-Young	-11	-11	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29.4269192888401	NA	mFMT
dn7_1273_1	dn7_1273_1	1273_1	94.44444444	1273	NA	NA	8/14/15	10/5/15	M	NA	NA	mFMT4	CDI	0	cef	yes	11	d42	yRag	mFMT	Rc	HF3	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.111811	0.033372	0.032423	0.034321	29.965409	29.137094	30.842196	4.014695	3.992752	4.036638	4.034526	268	289.196078	278.109218	312.441988	15341	8.28926877154458	0.830906237890686	74.1951819990354	2.04716556287005	mFMT_other
dn7_1275_1	dn7_1275_1	1275_1	95.69892473	1275	NA	NA	8/21/15	10/5/15	F	NA	NA	mFMT1	CDI	0	cef	yes	11	d42	yWT	mFMT	Rc	HF3	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.153123	0.074212	0.071358	0.077066	13.474841	12.975822	14.013778	3.04953	3.016581	3.08248	3.066895	88	98.461538	91.289639	121.269235	5282	8.05268288639738	6.47582072450209	35.2725232095782	0	mFMT
dn7_1275_2	dn7_1275_2	1275_2	93.04812834	1275	NA	NA	8/21/15	10/5/15	F	NA	NA	mFMT1	CDI	0	cef	yes	11	d42	yWT	mFMT	Rc	HF3	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.065381	0.078036	0.07535	0.080721	12.814637	12.388332	13.271327	3.32652	3.297015	3.356024	3.345047	196	214.7	203.992419	239.752712	11665	9.25532780256228	2.73042469565484	63.9428511821525	1.99270231333788	mFMT
dn7_1681_1	dn7_1681_1	1681_1	96.33027523	1681	NA	NA	6/18/2017	7/24/2017	M	NA	NA	mFMT1	CDI	0	cef	no	11_25	d42	yWT	mFMT	Rc	HF5-contam	BL6	SPF-Young	-7	-7	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.5860769263556	14.0537380888198	101.777258818062	12.3356807551184	mFMT
dn7_1802_1	dn7_1802_1	1802_1	71.06918239	1802	NA	NA	4/17/2018	5/14/2018	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF8	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.052475	0.06594	0.063826	0.068053	15.165408	14.694433	15.667572	3.681047	3.658574	3.703521	3.701159	289	378.023256	340.696896	442.300114	20948	6.37414749400376	3.85939070859788	46.4430014905102	2.54078654632383	mFMT
dn7_1802_2	dn7_1802_2	1802_2	77.71084337	1802	NA	NA	4/17/2018	5/14/2018	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF8	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.034253	0.092388	0.089777	0.094999	10.823901	10.526437	11.138665	3.437282	3.414316	3.460248	3.458457	316	448.076923	394.729814	537.571888	24021	6.66268721051319	4.26331846117873	42.0897719733503	1.60181546271005	mFMT
dn7_1802_3	dn7_1802_3	1802_3	76.1627907	1802	NA	NA	4/17/2018	5/14/2018	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF8	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.023159	0.158749	0.1544	0.163098	6.299248	6.131288	6.476668	3.03489	3.008876	3.060904	3.054695	272	343.5	312.319712	398.792821	22616	7.21449904123885	6.00419574478474	46.3724409021826	1.44450414035754	mFMT
dn7_1803_2	dn7_1803_2	1803_2	72.5	1803	NA	NA	4/17/2018	5/14/2018	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF8	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.037231	0.07696	0.074695	0.079225	12.993774	12.622321	13.387752	3.584766	3.562839	3.606692	3.607454	349	506.813953	446.02461	605.689967	24722	6.48825924629563	3.69513465280743	41.6006316237574	2.01070247956403	mFMT
dn7_1835_1	dn7_1835_1	1835_1	95.84775087	1835	NA	NA	6/5/2018	8/20/2018	M	NA	NA	hFMT6	CDI	0	cef	no	11	d21	AMS001	hFMT	Rc	HF9	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.099387	0.026831	0.026159	0.027504	37.270243	36.358952	38.22839	4.258447	4.239357	4.277537	4.279626	375	550.777778	481.16907200000003	666.024746	21136	14.29198062	3.462287523	119.3843526	13.61699987	hFMT
dn7_1835_2	dn7_1835_2	1835_2	97.17314488	1835	NA	NA	6/5/2018	8/20/2018	M	NA	NA	hFMT6	CDI	0	cef	no	11	d21	AMS001	hFMT	Rc	HF9	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.121326	0.022097	0.021495	0.0227	45.254511	44.05336	46.522999	4.400399	4.380043	4.420754	4.425909	373	530.813953	470.02461	629.689967	16839	11.30148386	2.817673155	117.297004	11.89946157	hFMT
dn7_1835_3	dn7_1835_3	1835_3	93.28621908	1835	NA	NA	6/5/2018	8/20/2018	M	NA	NA	hFMT6	CDI	0	cef	no	11	d21	AMS001	hFMT	Rc	HF9	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.087725	0.032384	0.031602	0.033166	30.879285	30.150974	31.643654	4.111081	4.090928	4.131234	4.131416	352	420.06	391.122435	470.40172	20816	12.38713457	2.279644548	83.50191469	3.780998271	hFMT
dn7_1836_1	dn7_1836_1	1836_1	96.36363636	1836	NA	NA	6/5/2018	8/20/2018	F	NA	NA	hFMT6	CDI	0	cef	no	11	d21	AMS001	hFMT	Rc	HF9	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.097887	0.033061	0.031987	0.034135	30.247177	29.29554	31.262716	4.092871	4.066694	4.119049	4.123916	309	372.529412	345.299031	420.187161	12169	12.80230921	6.544094983	95.33404022	12.25082676	hFMT
dn7_1836_2	dn7_1836_2	1836_2	94.09090909	1836	NA	NA	6/5/2018	8/20/2018	F	NA	NA	hFMT6	CDI	0	cef	no	11	d21	AMS001	hFMT	Rc	HF9	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.097819	0.02778	0.026981	0.028579	35.997214	34.990762	37.063278	4.271098	4.249226	4.29297	4.297409	368	518.666667	459.930846	614.929573	16871	12.50115268	5.032005107	95.84769809	9.642273773	hFMT
dn7_1836_3	dn7_1836_3	1836_3	96.01769912	1836	NA	NA	6/5/2018	8/20/2018	F	NA	NA	hFMT6	CDI	0	cef	no	11	d21	AMS001	hFMT	Rc	HF9	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.093862	0.029269	0.028175	0.030363	34.165874	32.934935	35.492398	4.294595	4.270021	4.319168	4.32784	364	616.394737	522.123896	766.868288	13715	10.27036356	3.943198401	102.4401861	14.50653201	hFMT
dn7_1836_4	dn7_1836_4	1836_4	94.93087558	1836	NA	NA	6/5/2018	8/20/2018	F	NA	NA	hFMT6	CDI	0	cef	no	11	d21	AMS001	hFMT	Rc	HF9	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.076418	0.036862	0.035754	0.03797	27.128345	26.336673	27.969086	4.048717	4.024424	4.07301	4.080004	355	470.054545	426.074043	541.250111	15533	11.72409447	4.759165956	82.87211124	6.725349642	hFMT
dn7_1837_1	dn7_1837_1	1837_1	94.65648855	1837	NA	NA	6/11/2018	8/20/2018	M	NA	NA	hFMT7	CDI	0	cef	no	11	d21	AMS005	hFMT	Rc	HF9	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.119527	0.023972	0.023459	0.024486	41.714818	40.839755	42.628201	4.269304	4.251723	4.286884	4.289837	349	490.976744	435.462241	582.135248	21550	10.60250327	4.479187089	78.7464897	8.915822529	hFMT
dn7_1837_2	dn7_1837_2	1837_2	95.36679537	1837	NA	NA	6/11/2018	8/20/2018	M	NA	NA	hFMT7	CDI	0	cef	no	11	d21	AMS005	hFMT	Rc	HF9	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.117944	0.026008	0.025361	0.026655	38.44966	37.516361	39.430579	4.21872	4.198989	4.238451	4.239942	326	464.6	407.600653	561.414293	17967	9.179755539	3.298584032	73.23857229	8.113019775	hFMT
dn7_1837_3	dn7_1837_3	1837_3	92.67399267	1837	NA	NA	6/11/2018	8/20/2018	M	NA	NA	hFMT7	CDI	0	cef	no	11	d21	AMS005	hFMT	Rc	HF9	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.07596	0.036467	0.035687	0.037247	27.421698	26.84746	28.021037	3.929016	3.908767	3.949265	3.954367	361	486.849057	439.040838	563.944836	20778	9.137618411	3.307763667	56.85059585	2.876640598	hFMT
dn7_1839_1	dn7_1839_1	1839_1	89.62264151	1839	NA	NA	6/12/2018	8/20/2018	F	NA	NA	hFMT7	CDI	0	cef	no	11	d21	AMS005	hFMT	Rc	HF9	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.074506	0.035601	0.034691	0.036511	28.088936	27.388675	28.825945	3.999454	3.977203	4.021705	4.033013	377	540.928571	481.890791	633.195765	17377	10.37078381	15.94291511	81.22341399	9.707198888	hFMT
dn7_1839_2	dn7_1839_2	1839_2	90.7079646	1839	NA	NA	6/12/2018	8/20/2018	F	NA	NA	hFMT7	CDI	0	cef	no	11	d21	AMS005	hFMT	Rc	HF9	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.071193	0.043622	0.042523	0.044721	22.924093	22.360617	23.516701	3.829171	3.806464	3.851879	3.85342	322	407.212766	371.881261	467.570006	17881	15.79414026	14.44470777	74.54479684	2.94117083	hFMT
dn7_1839_3	dn7_1839_3	1839_3	90.56603774	1839	NA	NA	6/12/2018	8/20/2018	F	NA	NA	hFMT7	CDI	0	cef	no	11	d21	AMS005	hFMT	Rc	HF9	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.078471	0.034818	0.033971	0.035666	28.720467	28.037808	29.437198	4.01454	3.994801	4.034278	4.040643	366	549.957447	482.052174	657.595936	21131	10.22620799	17.11278322	88.8361942	6.572722182	hFMT
dn7_1840_1	dn7_1840_1	1840_1	95.47038328	1840	NA	NA	6/13/2018	8/20/2018	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF9	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.065471	0.044923	0.043351	0.046495	22.260241	21.507539	23.067537	4.055757	4.034565	4.076949	4.075312	340	477.5	421.255904	572.6754	21716	18.08737139	3.208152696	89.23353786	2.897201708	mFMT
dn7_1840_2	dn7_1840_2	1840_2	95	1840	NA	NA	6/13/2018	8/20/2018	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF9	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.122251	0.025169	0.024438	0.0259	39.731629	38.610112	40.920249	4.288021	4.26632	4.309722	4.311748	325	420.7	380.415496	490.269475	15137	10.62467306	3.729512511	89.06162591	11.09483456	mFMT
dn7_1840_3	dn7_1840_3	1840_3	95.57195572	1840	NA	NA	6/13/2018	8/20/2018	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF9	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.111595	0.027155	0.026364	0.027945	36.826262	35.78474	37.930229	4.219064	4.1968	4.241328	4.245653	330	400	370.490762	451.015259	14925	9.610291477	2.72713316	80.69956908	10.78332451	mFMT
dn7_1901_1	dn7_1901_1	1901_1	94.02173913	1901	NA	NA	9/28/2018	11/26/2018	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF10	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.152233	0.021679	0.021137	0.022221	46.126618	45.001474	47.309468	4.385916	4.365793	4.406039	4.40177	303	368.357143	337.105468	428.24549	16298	NA	53.82384112	NA	4.265760821	mFMT
dn7_1901_2	dn7_1901_2	1901_2	94.03669725	1901	NA	NA	9/28/2018	11/26/2018	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF10	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.057735	0.044185	0.043522	0.044849	22.631977	22.297163	22.976999	3.680104	3.663258	3.696951	3.702006	392	546	490.231899	633.428702	30536	6.922361716	8.62431441	34.37333791	NA	mFMT
dn7_1901_3	dn7_1901_3	1901_3	91.40271493	1901	NA	NA	9/28/2018	11/26/2018	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF10	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.058095	0.043141	0.042551	0.04373	23.179924	22.867371	23.501138	3.685606	3.669989	3.701222	3.70502	399	579.9	513.951052	683.684738	34194	6.720388611	15.63318728	26.5794501	0.75104141	mFMT
dn7_1901_4	dn7_1901_4	1901_4	96.15384615	1901	NA	NA	9/28/2018	11/26/2018	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF10	BL6	SPF-Young	-7	-7	fecal	NA	mouse	0.056965	0.047703	0.046846	0.048561	20.96302	20.592836	21.346757	3.64226	3.624034	3.660486	3.66443	368	530.255319	469.284832	627.928245	26937	6.4443587	16.71912567	33.91654677	NA	mFMT
GF2_hFMT1A	GF2_hFMT1A	NA	NA	NA	NA	NA	NA	NA	NA	AMS001	hFMT6	hFMT6	NA	NA	NA	NA	NA	NA	AMS001	hFMT	NA	GF2	NA	NA	NA	NA	fecal	NA	FMTinput	0.092025	0.041956	0.041356	0.042556	23.834428	23.498239	24.180377	3.551537	3.535871	3.567203	3.571927	259	432.90625	361.96787	552.716707	23556	32.4772108307676	NA	153.909169397781	37.6609983412551	hFMT
