seqID	sampleID	mouse	percent_weight	CageID	Group	CageID_Assigned	BD	ExpStart	sex	Gavaged_fecal_material	Mb_input	FMT	Cdiff_infection	Cdiff_day_infected	ABX	clinda35	FMT_day	Harvest_pi	FMT_input	FMT_type	Model	Experiment	Mouse_genotype	Mouse_status	ExpDay	day	type	CFU	sampleType	simpsoneven	simpson	simpson_lci	simpson_hci	invsimpson	invsimpson_lci	invsimpson_hci	shannon	shannon_lci	shannon_hci	npshannon	sobs	chao	chao_lci	chao_hci	nseqs	propionate	succinate	acetate	butyrate
cecal_d35_427	dc35_427	427	NA	1451	1	1C	9/17/18	11/12/18	F	AMS001	hFMT6	NA	CDI	25	cef	no	d7	NA	NA	NA	Pi	GF3	BL6	GF	35	7	cecal	22600000	mouse	0.106318	0.066238	0.06486	0.067616	15.097129	14.78942	15.417914	3.171765	3.151438	3.192092	3.186424	142	174.5	156.845868	213.147741	14956	18.44631025	4.400271719	47.58788407	3.348645225
cecal_d35_449	dc35_449	449	NA	1451	1	1C	9/17/18	11/12/18	F	AMS001	hFMT6	NA	CDI	25	cef	no	d7	NA	NA	NA	Pi	GF3	BL6	GF	35	7	cecal	31800000	mouse	0.072582	0.074473	0.073245	0.075702	13.427657	13.209748	13.652877	3.084766	3.068779	3.100753	3.098568	185	280.576923	236.508889	362.347026	26656	20.70933018	10.27901856	52.98971583	4.084323058
cecal_d35_5204	dc35_5204	5204	NA	1452	2	2B	9/17/18	11/12/18	M	AMS005	hFMT7	NA	CDI	25	cef	no	d7	NA	NA	NA	Pi	GF3	BL6	GF	35	7	cecal	58000000	mouse	0.060288	0.101141	0.099108	0.103174	9.887215	9.692393	10.090029	2.890173	2.868608	2.911737	2.903943	164	205.25	183.59776	250.824338	18725	16.29901726	3.532692	44.03658527	5.847617327
cecal_d35_5215	dc35_5215	5215	NA	1420	1	1B	9/4/18	11/12/18	F	AMS001	hFMT6	NA	CDI	25	cef	no	d7	NA	NA	NA	Pi	GF3	BL6	GF	35	7	cecal	5200000	mouse	0.080056	0.085557	0.083105	0.088009	11.688113	11.362428	12.03302	3.103971	3.081723	3.126219	3.119261	146	176.75	160.309653	212.078648	15490	16.22817413	10.55536989	53.86869737	3.551910798
cecal_d35_5219	dc35_5219	5219	NA	1451	1	1B	9/17/18	11/12/18	F	AMS001	hFMT6	NA	CDI	25	cef	no	d7	NA	NA	NA	Pi	GF3	BL6	GF	35	7	cecal	3400000	mouse	0.072136	0.088298	0.085916	0.090679	11.325308	11.027866	11.63924	3.067869	3.045004	3.090734	3.086641	157	199.774194	178.396949	242.508997	15151	16.71421989	9.881555692	49.70603313	3.406237137
cecal_d35_5510	dc35_5510	5510	NA	1452	2	2B	9/17/18	11/12/18	M	AMS005	hFMT7	NA	CDI	25	cef	no	d7	NA	NA	NA	Pi	GF3	BL6	GF	35	7	cecal	42400000	mouse	0.052264	0.111243	0.109013	0.113472	8.989366	8.812727	9.173232	2.841872	2.823513	2.860231	2.85488	172	242.8	208.568687	309.074649	25734	20.97478724	8.836571365	75.42791202	6.239686997
cecal_d35_5513	dc35_5513	5513	NA	1466	2	2C	9/25/18	11/12/18	M	AMS005	hFMT7	NA	CDI	25	cef	no	d7	NA	NA	NA	Pi	GF3	BL6	GF	35	7	cecal	37400000	mouse	0.068391	0.100841	0.099023	0.102658	9.916642	9.741082	10.098646	2.777187	2.757537	2.796837	2.789923	145	192.833333	166.957154	249.204203	18887	23.64945468	5.502964088	50.38753819	6.83736
cecal_d35_5517	dc35_5517	5517	NA	1451	1	1C	9/17/18	11/12/18	F	AMS001	hFMT6	NA	CDI	25	cef	no	d7	NA	NA	NA	Pi	GF3	BL6	GF	35	7	cecal	12600000	mouse	0.076863	0.080809	0.079405	0.082212	12.37492	12.163629	12.593681	3.027798	3.01123	3.044365	3.040414	161	287.176471	225.421558	408.130031	25104	27.69317943	10.37053648	88.59921541	4.346608834
cecal_d35_5520	dc35_5520	5520	NA	1466	2	2C	9/25/18	11/12/18	M	AMS005	hFMT7	NA	CDI	25	cef	no	d7	NA	NA	NA	Pi	GF3	BL6	GF	35	7	cecal	40000000	mouse	0.065363	0.105512	0.103217	0.107806	9.477607	9.275894	9.688287	2.786959	2.764506	2.809411	2.803576	145	186.25	164.59776	231.824338	15453	20.92858032	7.182456776	49.4772981	6.411857402
cecal_d35_5522	dc35_5522	5522	NA	1452	2	2B	9/17/18	11/12/18	M	AMS005	hFMT7	NA	CDI	25	cef	no	d7	NA	NA	NA	Pi	GF3	BL6	GF	35	7	cecal	43400000	mouse	0.061296	0.113293	0.111206	0.115381	8.82664	8.666968	8.992306	2.736374	2.716192	2.756556	2.748095	144	177.913043	159.479206	218.299322	20415	21.05230106	6.614781524	59.85654183	7.119221594
cecal_d46_2933	d46_2933	2933	95.6	1087	4	4	12/25/17	3/12/18	M	jWT	mFMT6	mFMT6	CDI	25	mix	no	17	d21	jWT	mFMT	Rc	GF2	BL6	GF	46	21	cecal	0	mouse	0.048426	0.08162	0.079876	0.083364	12.251883	11.99559	12.519367	3.276049	3.255907	3.29619	3.294404	253	369.277778	320.60427	452.995083	25035	12.5948681618002	5.26030533827221	55.0944471847779	17.326826634834
cecal_d46_2949	d46_2949	2949	95.76923077	1087	4	4	12/25/17	3/12/18	M	jWT	mFMT6	mFMT6	CDI	25	mix	no	17	d21	jWT	mFMT	Rc	GF2	BL6	GF	46	21	cecal	0	mouse	0.044133	0.110529	0.108492	0.112567	9.047363	8.883617	9.217258	2.83783	2.816052	2.859609	2.855631	205	291.888889	251.642007	366.864369	20861	11.2010746159496	4.35097433710536	84.6569418096884	24.7106650843992
cecal_d46_2956	d46_2956	2956	88.18181818	1082	2	2C	12/20/17	3/12/18	F	AMS005	hFMT7	none	CDI	25	mix	no	no	d21	none	none	Rc	GF2	BL6	GF	46	21	cecal	82000000	mouse	0.092007	0.103512	0.101858	0.105165	9.660761	9.508881	9.81757	2.657364	2.639814	2.674914	2.668891	105	246.428571	163.967437	444.204852	18315	14.2975785227838	5.83401699467492	62.0667900652839	2.42203792166864
cecal_d46_2966	d46_2966	2966	92.09302326	1082	2	2C	12/17/17	3/12/18	F	AMS005	hFMT7	none	CDI	25	mix	no	no	d21	none	none	Rc	GF2	BL6	GF	46	21	cecal	131000000	mouse	0.097708	0.104435	0.102303	0.106566	9.575354	9.383841	9.774847	2.688351	2.667935	2.708766	2.701743	98	172.1	129.561945	271.969314	14074	15.010776974608	6.54039700383146	38.7985391076295	4.02024750401257
cecal_d46_3755	d46_3755	3755	106.3157895	1086	3	3C	12/25/17	3/12/18	F	yWT	mFMT1	mFMT1	CDI	25	mix	no	no	d21	none	none	Rc	GF2	BL6	GF	46	21	cecal	27000000	mouse	0.059792	0.109311	0.106712	0.111911	9.148183	8.935672	9.371049	2.792906	2.774971	2.810841	2.809393	153	291.315789	225.9062	415.409201	21781	8.23742939214091	20.3967377871351	62.9159090095651	11.4995745383521
cecal_d46_3765	d46_3765	3765	89.52380952	1082	2	2D	12/17/17	3/12/18	F	AMS005	hFMT7	hFMT7	CDI	25	mix	no	17	d21	AMS005	hFMT	Rc	GF2	BL6	GF	46	21	cecal	161000000	mouse	0.065677	0.11989	0.117363	0.122416	8.34101	8.168838	8.520596	2.612169	2.590239	2.634098	2.629576	127	286.6	200.768268	472.29969	15071	11.3722422443874	5.3783643783716	28.3041465216191	3.5752462147119
cecal_d46_3827	d46_3827	3827	84	1096	2	2B	1/13/18	3/12/18	M	AMS005	hFMT7	hFMT7	CDI	25	mix	no	17	d21	AMS005	hFMT	Rc	GF2	BL6	GF	46	21	cecal	90000000	mouse	0.083052	0.138399	0.136725	0.140073	7.225494	7.139139	7.313965	2.297308	2.283057	2.31156	2.303947	87	124.8	101.622685	184.713929	25247	15.0050713869934	19.087427496267	66.9593895033885	2.61913615434376
cecal_d46_3830	d46_3830	3830	89.2	1096	2	2B	1/13/18	3/12/18	M	AMS005	hFMT7	hFMT7	CDI	25	mix	no	17	d21	AMS005	hFMT	Rc	GF2	BL6	GF	46	21	cecal	63000000	mouse	0.07594	0.112549	0.111317	0.11378	8.885037	8.788871	8.983331	2.492462	2.478774	2.50615	2.502674	117	208.071429	160.054486	309.639743	27119	11.6982758223642	7.53580449577311	37.7401302827156	2.46366115092922
cecal_d46_3836	d46_3836	3836	96	1087	4	4	12/25/17	3/12/18	M	jWT	mFMT6	mFMT6	CDI	25	mix	no	17	d21	jWT	mFMT	Rc	GF2	BL6	GF	46	21	cecal	0	mouse	0.048578	0.075682	0.074226	0.077138	13.21317	12.963728	13.472399	3.287925	3.268705	3.307145	3.307337	272	459.34375	383.616125	586.449913	26382	11.4113662737446	4.49825200251363	79.8468623816618	50.2954847407806
cecal_d46_3844	d43_3844	3844	95	1082	2	2D	12/20/17	3/12/18	F	AMS005	hFMT7	hFMT7	CDI	25	mix	no	17	d21	AMS005	hFMT	Rc	GF2	BL6	GF	43	18	cecal	94000000	mouse	0.091256	0.084947	0.083676	0.086218	11.772026	11.598514	11.950808	2.795768	2.778313	2.813223	2.810333	129	210.666667	167.711922	301.283993	17357	37.7410229472023	11.0175590629851	93.9745272954556	10.1278442916908
cecal_d46_4837	d46_4837	4837	101.5384615	1125	1	1C	1/19/18	3/12/18	F	AMS001	hFMT6	none	CDI	25	mix	no	no	d21	none	none	Rc	GF2	BL6	GF	46	21	cecal	40000000	mouse	0.059602	0.15979	0.157763	0.161816	6.258226	6.179861	6.338604	2.327381	2.31215	2.342612	2.334761	105	168.076923	133.0247	246.971127	32087	15.6245351851492	3.22961087930516	64.3390801978673	3.04822267951538
cecal_d46_4914	d46_4914	4914	99.47368421	1125	1	1C	1/19/18	3/12/18	F	AMS001	hFMT6	none	CDI	25	mix	no	no	d21	none	none	Rc	GF2	BL6	GF	46	21	cecal	13000000	mouse	0.099521	0.133975	0.131352	0.136598	7.464085	7.320746	7.613149	2.48801	2.467293	2.508726	2.495342	75	92.1	80.687443	126.413259	15332	13.7188689218751	3.11628999466127	57.7434591025001	2.23106075212007
cecal_d46_5957	d46_5957	5957	100	1126	1	1B	1/13/18	3/12/18	M	AMS001	hFMT6	hFMT6	CDI	25	mix	no	17	d21	AMS001	hFMT	Rc	GF2	BL6	GF	46	21	cecal	0	mouse	0.061596	0.105421	0.103079	0.107762	9.485808	9.279715	9.701263	2.904272	2.88376	2.924784	2.919285	154	314	232.749148	479.082883	19971	9.41115027285723	2.56547942296011	43.5835037499802	1.3373855356428
cecal_d46_5964	d46_5964	5964	100.4761905	1125	1	1D	1/13/18	3/12/18	F	AMS001	hFMT6	hFMT6	CDI	25	mix	no	17	d21	AMS001	hFMT	Rc	GF2	BL6	GF	46	21	cecal	6000000	mouse	0.069565	0.102679	0.100758	0.1046	9.739094	9.560206	9.924804	2.815736	2.797035	2.834436	2.829371	140	243.3125	191.007103	349.254634	20975	23.075217525863	4.41928274492206	71.1738897282433	3.96883057374949
cecal_d46_5969	d46_5969	5969	96.3562753	1126	1	1B	1/19/18	3/12/18	M	AMS001	hFMT6	hFMT6	CDI	25	mix	no	17	d21	AMS001	hFMT	Rc	GF2	BL6	GF	46	21	cecal	0	mouse	0.041531	0.167212	0.163919	0.170504	5.980439	5.864957	6.10056	2.439542	2.419452	2.459632	2.454803	144	278.0625	211.972008	408.414051	22818	13.3944655117882	2.55837218977687	38.1300074317799	1.95194027354909
cecal_d46_5978	d46_5978	5978	99.5	1125	1	1D	1/20/18	3/12/18	F	AMS001	hFMT6	hFMT6	CDI	25	mix	no	17	d21	AMS001	hFMT	Rc	GF2	BL6	GF	46	21	cecal	7000000	mouse	0.066999	0.107378	0.105454	0.109302	9.3129	9.14899	9.482791	2.772933	2.754999	2.790866	2.785112	139	199.714286	168.73642	262.963293	23015	19.4440185511469	4.73397523642444	95.3402932593557	2.57077975564396
d0_1268_1	d0_1268_1	1268_1	100	1268	NA	NA	8/2/15	10/5/15	M	NA	NA	mFMT2	CDI	0	cef	yes	11	d42	yWT_spore	mFMT	Rc	HF3	BL6	SPF-Young	0	0	fecal	NA	mouse	0.100356	0.99645	0.994865	0.998035	1.003563	1.001969	1.0051620000000001	0.016686	0.009966	0.023406	0.01974	10	13	10.39133	32.998494	10694	2.21346893848916	1.17313306524462	5.06166230916688	0
d0_1273_1	d0_1273_1	1273_1	100	1273	NA	NA	8/14/15	10/5/15	M	NA	NA	mFMT4	CDI	0	cef	yes	11	d42	yRag	mFMT	Rc	HF3	BL6	SPF-Young	0	0	fecal	NA	mouse	0.059585	0.987225	0.983452	0.990998	1.01294	1.009084	1.016826	0.054819	0.04031	0.069329	0.062233	17	20.75	17.6386	39.020811	6709	2.16460881003485	1.10765963003099	5.9076926875692	0
d0_1275_1	d0_1275_1	1275_1	100	1275	NA	NA	8/21/15	10/5/15	F	NA	NA	mFMT1	CDI	0	cef	yes	11	d42	yWT	mFMT	Rc	HF3	BL6	SPF-Young	0	0	fecal	NA	mouse	0.083725	0.995321	0.993537	0.997106	1.004701	1.002903	1.006505	0.021455	0.01407	0.02884	0.025094	12	13	12.111496	20.968937	11100	2.37633603333687	1.03745317540433	5.38050211595283	0
d0_1676_1	d0_1676_1	1676_1	100	1676	NA	NA	6/9/2017	7/24/2017	M	NA	NA	mFMT5	CDI	0	cef	no	11_25	d42	yWT_filtrate	mFMT	Rc	HF5-contam	BL6	SPF-Young	0	0	fecal	NA	mouse	0.031583	0.989444	0.987779	0.99111	1.010668	1.00897	1.012372	0.046563	0.039912	0.053215	0.051283	32	54.666667	38.993642	105.463547	28526	6.01241789117041	0.772325221922959	6.56193469040758	0
d0_1677_1	d0_1677_1	1677_1	100	1677	NA	NA	6/8/2017	7/24/2017	F	NA	NA	mFMT5	CDI	0	cef	no	11_25	d42	yWT_filtrate	mFMT	Rc	HF5-contam	BL6	SPF-Young	0	0	fecal	NA	mouse	0.018411	0.936454	0.932456	0.940452	1.067858	1.063319	1.072437	0.23589	0.222501	0.249279	0.241034	58	75	63.335637	112.164103	27698	5.20505132824001	0.923843188721257	5.22196051708682	0
d0_1681_1	d0_1681_1	1681_1	100	1681	NA	NA	6/18/2017	7/24/2017	M	NA	NA	mFMT1	CDI	0	cef	no	11_25	d42	yWT	mFMT	Rc	HF5-contam	BL6	SPF-Young	0	0	fecal	NA	mouse	0.027553	0.980906	0.97888	0.982931	1.019466	1.017365	1.021576	0.079629	0.072032	0.087226	0.082919	37	42	38.215104	57.574366	34486	6.74957866601992	0.545240066620194	7.14833413669767	0
d0_1800_1	d0_1800_1	1800_1	100	1800	NA	NA	8/17/2018	5/14/2018	M	NA	NA	mFMT5	CDI	0	cef	no	11	d21	yWT_filtrate	mFMT	Rc	HF8	BL6	SPF-Young	0	0	fecal	0	mouse	0.035989	0.992375	0.990341	0.994409	1.007683	1.005622	1.009753	0.035973	0.027253	0.044694	0.045946	28	123	56.107497	349.088712	13874	NA	NA	7.60597529813406	NA
d0_1800_2	d0_1800_2	1800_2	100	1800	NA	NA	8/17/2018	5/14/2018	M	NA	NA	mFMT5	CDI	0	cef	no	11	d21	yWT_filtrate	mFMT	Rc	HF8	BL6	SPF-Young	0	0	fecal	0	mouse	0.039257	0.100287	0.097561	0.103014	9.971348	9.707428	10.25002	3.090656	3.068594	3.112718	3.115179	254	439.5	363.241842	568.991485	20701	11.5827249467406	5.52817421160579	31.9742761216837	2.782501782313
d0_1802_2	d0_1802_2	1802_2	100	1802	NA	NA	4/17/2018	5/14/2018	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF8	BL6	SPF-Young	0	0	fecal	0	mouse	0.042225	0.090049	0.08811	0.091987	11.105103	10.871043	11.349464	3.165192	3.145194	3.18519	3.184492	263	384.416667	333.897343	470.934549	25494	14.014744393889	6.22096635687358	74.7784594438257	36.5738975299786
d0_1803_2	d0_1803_2	1803_2	100	1803	NA	NA	4/17/2018	5/14/2018	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF8	BL6	SPF-Young	0	0	fecal	0	mouse	0.046763	0.108001	0.1059	0.110103	9.259153	9.082439	9.442879	2.855292	2.835027	2.875557	2.873695	198	327.6	269.570524	432.679851	22196	NA	1.71853413529059	9.58884742435688	NA
d0_1806_4	d0_1806_4	1806_4	100	1806	NA	NA	4/17/2018	5/14/2018	F	NA	NA	mFMT5	CDI	0	cef	no	11	d21	yWT_filtrate	mFMT	Rc	HF8	BL6	SPF-Young	0	0	fecal	0	mouse	0.009021	0.706104	0.698245	0.713964	1.416221	1.400631	1.432162	1.006459	0.980613	1.032304	1.02302	157	259.214286	205.94619	370.454003	22855	5.28030483989175	NA	NA	NA
d0_1835_1	d0_1835_1	1835_1	100	1835	NA	NA	6/5/2018	8/20/2018	M	NA	NA	hFMT6	CDI	0	cef	no	11	d21	AMS001	hFMT	Rc	HF9	BL6	SPF-Young	0	0	fecal	0	mouse	0.037249	0.994313	0.99293	0.995695	1.00572	1.004324	1.00712	0.027402	0.02134	0.033464	0.032741	27	44.5	32.118074	86.836961	22471	6.3414674	NA	3.081322822	NA
d0_1835_2	d0_1835_2	1835_2	100	1835	NA	NA	6/5/2018	8/20/2018	M	NA	NA	hFMT6	CDI	0	cef	no	11	d21	AMS001	hFMT	Rc	HF9	BL6	SPF-Young	0	0	fecal	0	mouse	0.029639	0.992349	0.990622	0.994077	1.00771	1.005958	1.009467	0.03747	0.029781	0.045159	0.044622	34	46	37.673093	73.204012	19307	6.603584541	4.180404496	1.886048214	NA
d0_1835_3	d0_1835_3	1835_3	100	1835	NA	NA	6/5/2018	8/20/2018	M	NA	NA	hFMT6	CDI	0	cef	no	11	d21	AMS001	hFMT	Rc	HF9	BL6	SPF-Young	0	0	fecal	0	mouse	0.034661	0.994855	0.993453	0.996256	1.005172	1.003758	1.00659	0.025776	0.019382	0.03217	0.03303	29	57.5	38.183307	117.448529	19797	5.57862424	NA	9.000932485	NA
d0_1836_1	d0_1836_1	1836_1	100	1836	NA	NA	6/5/2018	8/20/2018	F	NA	NA	hFMT6	CDI	0	cef	no	11	d21	AMS001	hFMT	Rc	HF9	BL6	SPF-Young	0	0	fecal	0	mouse	0.045768	0.993143	0.991111	0.995174	1.006905	1.004849	1.008969	0.032479	0.023767	0.041191	0.039854	22	33	24.884791	63.944117	12519	6.259900441	NA	2.564810462	NA
d0_1836_2	d0_1836_2	1836_2	100	1836	NA	NA	6/5/2018	8/20/2018	F	NA	NA	hFMT6	CDI	0	cef	no	11	d21	AMS001	hFMT	Rc	HF9	BL6	SPF-Young	0	0	fecal	0	mouse	0.031421	0.994564	0.993253	0.995875	1.005465	1.004142	1.006792	0.026948	0.021018	0.032877	0.033501	32	63.666667	42.396838	128.450264	23882	6.252464478	0.543163595	12.58441075	NA
d0_1836_3	d0_1836_3	1836_3	100	1836	NA	NA	6/5/2018	8/20/2018	F	NA	NA	hFMT6	CDI	0	cef	no	11	d21	AMS001	hFMT	Rc	HF9	BL6	SPF-Young	0	0	fecal	0	mouse	0.045584	0.99717	0.996211	0.998129	1.002838	1.001874	1.003804	0.01486	0.010263	0.019457	0.019351	22	30.25	24.162057	53.480432	23304	6.717212212	NA	10.65246823	NA
d0_1836_4	d0_1836_4	1836_4	100	1836	NA	NA	6/5/2018	8/20/2018	F	NA	NA	hFMT6	CDI	0	cef	no	11	d21	AMS001	hFMT	Rc	HF9	BL6	SPF-Young	0	0	fecal	0	mouse	0.043793	0.992814	0.991082	0.994545	1.007238	1.005485	1.008998	0.033069	0.025856	0.040282	0.038507	23	42.5	28.215203	95.911837	18055	6.811401086	NA	1.768149998	NA
d0_1837_1	d0_1837_1	1837_1	100	1837	NA	NA	6/11/2018	8/20/2018	M	NA	NA	hFMT7	CDI	0	cef	no	11	d21	AMS005	hFMT	Rc	HF9	BL6	SPF-Young	0	0	fecal	0	mouse	0.031485	0.992539	0.990854	0.994224	1.007517	1.00581	1.00923	0.036228	0.028793	0.043662	0.04248	32	39.090909	33.923441	58.141173	19798	6.944009106	NA	1.143254111	NA
d0_1837_2	d0_1837_2	1837_2	100	1837	NA	NA	6/11/2018	8/20/2018	M	NA	NA	hFMT7	CDI	0	cef	no	11	d21	AMS005	hFMT	Rc	HF9	BL6	SPF-Young	0	0	fecal	0	mouse	0.045592	0.996995	0.995889	0.9981	1.003014	1.001903	1.004128	0.015633	0.010381	0.020884	0.022235	22	56	32.103432	136.416565	18619	7.096446363	NA	2.451936597	NA
d0_1837_3	d0_1837_3	1837_3	100	1837	NA	NA	6/11/2018	8/20/2018	M	NA	NA	hFMT7	CDI	0	cef	no	11	d21	AMS005	hFMT	Rc	HF9	BL6	SPF-Young	0	0	fecal	0	mouse	0.028054	0.990159	0.98784400000000006	0.992474	1.009939	1.007583	1.012305	0.047134	0.037064	0.057204	0.059095	36	69	47.377979	131.711195	13785	6.190498113	NA	NA	NA
d0_1839_1	d0_1839_1	1839_1	100	1839	NA	NA	6/12/2018	8/20/2018	F	NA	NA	hFMT7	CDI	0	cef	no	11	d21	AMS005	hFMT	Rc	HF9	BL6	SPF-Young	0	0	fecal	0	mouse	0.043861	0.991265	0.989253	0.993277	1.008812	1.006769	1.010864	0.039212	0.03104	0.047385	0.044369	23	30.5	24.773815	54.711318	16216	5.776093656	NA	4.197128698	NA
d0_1839_2	d0_1839_2	1839_2	100	1839	NA	NA	6/12/2018	8/20/2018	F	NA	NA	hFMT7	CDI	0	cef	no	11	d21	AMS005	hFMT	Rc	HF9	BL6	SPF-Young	0	0	fecal	0	mouse	0.023143	0.919342	0.914914	0.92377	1.087734	1.082521	1.092999	0.257592	0.244921	0.270263	0.262678	47	60.333333	51.07923	90.581214	27752	6.182786619	NA	2.249333848	NA
d0_1839_3	d0_1839_3	1839_3	100	1839	NA	NA	6/12/2018	8/20/2018	F	NA	NA	hFMT7	CDI	0	cef	no	11	d21	AMS005	hFMT	Rc	HF9	BL6	SPF-Young	0	0	fecal	0	mouse	0.015404	0.968908	0.966077	0.971739	1.03209	1.029083	1.035114	0.123789	0.113474	0.134105	0.132644	67	89.235294	75.830859	122.986431	28232	5.573922588	NA	5.076150188	NA
d0_1840_1	d0_1840_1	1840_1	100	1840	NA	NA	6/13/2018	8/20/2018	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF9	BL6	SPF-Young	0	0	fecal	0	mouse	0.297519	0.074692	0.059148	0.090236	13.388353	11.082090000000001	16.906775	3.052791	2.908635	3.196947	3.195117	45	79.2	55.820239	153.097432	264	5.635044074	1.622115883	1.00053948	NA
d0_1840_2	d0_1840_2	1840_2	100	1840	NA	NA	6/13/2018	8/20/2018	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF9	BL6	SPF-Young	0	0	fecal	0	mouse	0.040159	0.996034	0.994884	0.997185	1.003981	1.002823	1.005142	0.020078	0.014769	0.025387	0.025389	25	40	29.419193	75.914271	22672	6.134594679	NA	1.370312358	NA
d0_1840_3	d0_1840_3	1840_3	100	1840	NA	NA	6/13/2018	8/20/2018	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF9	BL6	SPF-Young	0	0	fecal	0	mouse	0.052817	0.996498	0.995232	0.997764	1.003514	1.002241	1.00479	0.017702	0.011881	0.023523	0.022925	19	24.625	20.315172	43.05817	16548	6.14987505	NA	1.127040728	NA
d0_1841_1	d0_1841_1	1841_1	100	1841	NA	NA	6/12/2018	8/20/2018	F	NA	NA	hFMT6	noCDI	NA	cef	no	11	d21	AMS001	hFMT	FMT	HF9	BL6	SPF-Young	0	0	fecal	0	mouse	0.03496	0.773091	0.764059	0.782123	1.293509	1.278571	1.3088	0.550796	0.53059	0.571001	0.558585	37	58	43.067775	109.679028	13902	6.566014282	NA	14.03214075	NA
d0_1841_2	d0_1841_2	1841_2	100	1841	NA	NA	6/12/2018	8/20/2018	F	NA	NA	hFMT6	noCDI	NA	cef	no	11	d21	AMS001	hFMT	FMT	HF9	BL6	SPF-Young	0	0	fecal	0	mouse	0.045746	0.993637	0.991939	0.995336	1.006403	1.004686	1.008127	0.029784	0.022574	0.036993	0.035182	22	31.166667	24.29218	58.658448	16631	5.987248437	0.797643476	11.99223192	NA
d0_1841_3	d0_1841_3	1841_3	100	1841	NA	NA	6/12/2018	8/20/2018	F	NA	NA	hFMT6	noCDI	NA	cef	no	11	d21	AMS001	hFMT	FMT	HF9	BL6	SPF-Young	0	0	fecal	0	mouse	0.055725	0.996964	0.995704	0.998224	1.003045	1.001779	1.004315	0.015522	0.009654	0.02139	0.022244	18	63.5	30.085622	189.298583	14481	7.009693453	NA	11.64379521	NA
d0_1901_1	d0_1901_1	1901_1	100	1901	NA	NA	9/28/2018	11/26/2018	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF10	BL6	SPF-Young	0	0	fecal	0	mouse	0.055668	0.997982	0.997298	0.998666	1.002022	1.001335	1.002709	0.010561	0.007289	0.013832	0.013203	18	36.333333	22.476624	93.081388	32691	NA	NA	5.202690985	NA
d0_1901_2	d0_1901_2	1901_2	100	1901	NA	NA	9/28/2018	11/26/2018	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF10	BL6	SPF-Young	0	0	fecal	0	mouse	0.034594	0.996788	0.995885	0.99769	1.003222	1.002315	1.004132	0.016982	0.012619	0.021345	0.0218	29	44.111111	33.760923	76.962478	29863	5.447958048	NA	28.53636469	NA
d0_1901_3	d0_1901_3	1901_3	100	1901	NA	NA	9/28/2018	11/26/2018	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF10	BL6	SPF-Young	0	0	fecal	0	mouse	0.030441	0.995469	0.994341	0.996598	1.004551	1.003414	1.005691	0.023457	0.018125	0.02879	0.029078	33	52.125	39.156594	92.410389	26897	5.130411443	NA	4.669471751	NA
d0_1902_1	d0_1902_1	1902_1	100	1902	NA	NA	NA	11/26/2018	M	NA	NA	tri	noCDI	NA	cef	no	11	d21	tributyrin	NA	tri	HF10	BL6	SPF-Young	0	0	fecal	0	mouse	0.059158	0.206145	0.202382	0.209907	4.850964	4.764013	4.941148	2.093301	2.071848	2.114754	2.101282	82	101.090909	88.65567	136.759748	17071	5.692237628	0	0	NA
d0_1903_1	d0_1903_1	1903_1	100	1903	NA	NA	10/1/2018	11/26/2018	M	NA	NA	tri	noCDI	NA	cef	no	11	d21	tributyrin	NA	tri	HF10	BL6	SPF-Young	0	0	fecal	0	mouse	0.277894	0.059975	0.050463	0.069486	16.673669	14.391313	19.816405	3.316123	3.217361	3.414884	3.394896	60	75	64.577411	109.154422	554	5.472088488	0	NA	NA
d0_1904_1	d0_1904_1	1904_1	100	1904	NA	NA	10/1/2018	11/26/2018	F	NA	NA	tri	CDI	0	cef	no	11	d21	tributyrin	NA	Rc	HF10	BL6	SPF-Young	0	0	fecal	0	mouse	0.062637	0.997819	0.996933	0.998705	1.002186	1.001297	1.003077	0.011338	0.007138	0.015538	0.015066	16	27.25	18.652158	63.72057	21077	5.684444739	NA	8.701584421	NA
d0_1904_2	d0_1904_2	1904_2	100	1904	NA	NA	10/1/2018	11/26/2018	F	NA	NA	tri	CDI	0	cef	no	11	d21	tributyrin	NA	Rc	HF10	BL6	SPF-Young	0	0	fecal	0	mouse	0.025748	0.995848	0.994882	0.996814	1.004169	1.003197	1.005144	0.021733	0.017119	0.026347	0.027902	39	79.625	54.018081	148.893573	33683	5.65424729	NA	7.951248779	NA
