seqID	sampleID	mouse	percent_weight	CageID	Group	CageID_Assigned	BD	ExpStart	sex	Gavaged_fecal_material	Mb_input	FMT	Cdiff_infection	Cdiff_day_infected	ABX	clinda35	FMT_day	Harvest_pi	FMT_input	FMT_type	Model	Experiment	Mouse_genotype	Mouse_status	ExpDay	day	type	CFU	sampleType	simpsoneven	simpson	simpson_lci	simpson_hci	invsimpson	invsimpson_lci	invsimpson_hci	shannon	shannon_lci	shannon_hci	npshannon	sobs	chao	chao_lci	chao_hci	nseqs
cecal_1268_3	d42_1268_3	1268_3	NA	1268	NA	NA	8/2/15	10/5/15	M	NA	NA	mFMT2	CDI	0	cef	yes	11	d42	yWT_spore	mFMT	Rc	HF3	BL6	SPF-Young	42	42	cecal	0	mouse	0.074656	0.062013	0.060019	0.064007	16.125682	15.623337	16.661405	3.463422	3.43579	3.491055	3.487862	216	264.363636	240.904637	309.919913	11858
cecal_1269_2	d42_1269_2	1269_2	NA	1269	NA	NA	8/3/15	10/5/15	M	NA	NA	mFMT3	CDI	0	cef	yes	11	d42	rWT	mFMT	Rc	HF3	BL6	SPF-Young	42	42	cecal	0	mouse	0.063481	0.059669	0.05786	0.061478	16.759024	16.265869	17.283018	3.562324	3.535249	3.589399	3.588897	264	316.976744	292.818826	361.385488	13497
cecal_1269_3	d42_1269_3	1269_3	NA	1269	NA	NA	8/3/15	10/5/15	M	NA	NA	mFMT3	CDI	0	cef	yes	11	d42	rWT	mFMT	Rc	HF3	BL6	SPF-Young	42	42	cecal	0	mouse	0.073632	0.054107	0.052427	0.055788	18.48173	17.92504	19.074106	3.688861	3.662612	3.715111	3.711966	251	326.677419	291.938265	390.895323	13842
cecal_1269_4	d42_1269_4	1269_4	NA	1269	NA	NA	8/3/15	10/5/15	M	NA	NA	mFMT3	CDI	0	cef	yes	11	d42	rWT	mFMT	Rc	HF3	BL6	SPF-Young	42	42	cecal	0	mouse	0.074837	0.049491	0.048061	0.05092	20.205891	19.638813	20.806692	3.683162	3.657374	3.708949	3.709522	270	353.823529	316.609105	420.751321	13614
cecal_1270_1	d42_1270_1	1270_1	NA	1270	NA	NA	8/9/15	10/5/15	F	NA	NA	mFMT2	CDI	0	cef	yes	11	d42	yWT_spore	mFMT	Rc	HF3	BL6	SPF-Young	42	42	cecal	0	mouse	0.062199	0.07548	0.073683	0.077278	13.248488	12.940312	13.571701	3.247224	3.222534	3.271914	3.265808	213	262.214286	237.699995	311.058559	15642
cecal_1270_2	d42_1270_2	1270_2	NA	1270	NA	NA	8/9/15	10/5/15	F	NA	NA	mFMT2	CDI	0	cef	yes	11	d42	yWT_spore	mFMT	Rc	HF3	BL6	SPF-Young	42	42	cecal	0	mouse	0.057284	0.084743	0.08258	0.086905	11.800429	11.506797	12.109439	3.188829	3.163203	3.214455	3.20733	206	248.5	227.119334	291.5259	15365
cecal_1270_3	d42_1270_3	1270_3	NA	1270	NA	NA	8/9/15	10/5/15	F	NA	NA	mFMT2	CDI	0	cef	yes	11	d42	yWT_spore	mFMT	Rc	HF3	BL6	SPF-Young	42	42	cecal	1000	mouse	0.071435	0.076496	0.074281	0.078712	13.072542	12.70456	13.462477	3.277274	3.248449	3.3061	3.296697	183	211.888889	196.207897	246.187038	11551
cecal_1270_4	d42_1270_4	1270_4	NA	1270	NA	NA	8/9/15	10/5/15	F	NA	NA	mFMT2	CDI	0	cef	yes	11	d42	yWT_spore	mFMT	Rc	HF3	BL6	SPF-Young	42	42	cecal	0	mouse	0.064646	0.080989	0.078762	0.083215	12.347411	12.017069	12.696428	3.200047	3.170993	3.229101	3.221356	191	218.774194	203.917523	250.717782	11632
cecal_1271_2	d42_1271_2	1271_2	NA	1271	NA	NA	8/14/15	10/5/15	F	NA	NA	mFMT3	CDI	0	cef	yes	11	d42	rWT	mFMT	Rc	HF3	BL6	SPF-Young	42	42	cecal	0	mouse	0.053237	0.075437	0.07315	0.077724	13.256113	12.86602	13.670601	3.348682	3.319905	3.377458	3.376261	249	307.184211	280.460796	356.607016	12822
cecal_1271_3	d42_1271_3	1271_3	NA	1271	NA	NA	8/14/15	10/5/15	F	NA	NA	mFMT3	CDI	0	cef	yes	11	d42	rWT	mFMT	Rc	HF3	BL6	SPF-Young	42	42	cecal	0	mouse	0.042074	0.09248	0.089301	0.095659	10.813098	10.453759	11.19802	3.281055	3.250173	3.311938	3.311832	257	338.428571	302.337241	403.250899	12599
cecal_1272_2	d42_1272_2	1272_2	NA	1272	NA	NA	8/10/15	10/5/15	F	NA	NA	mFMT4	CDI	0	cef	yes	11	d42	yRag	mFMT	Rc	HF3	BL6	SPF-Young	42	42	cecal	0	mouse	0.073275	0.066898	0.065198999999999993	0.068597	14.948093	14.577808	15.337678	3.300271	3.274785	3.325757	3.32137	204	292.5	248.983308	378.114587	13184
cecal_1272_3_B	d42_1272_3	1272_3	NA	1272	NA	NA	8/10/15	10/5/15	F	NA	NA	mFMT4	CDI	0	cef	yes	11	d42	yRag	mFMT	Rc	HF3	BL6	SPF-Young	42	42	cecal	0	mouse	0.063666	0.073742	0.071844	0.07564	13.560801	13.220489	13.919095	3.240103	3.214171	3.266035	3.26069	213	238.8	225.078394	268.109975	13709
cecal_1273_1	d42_1273_1	1273_1	NA	1273	NA	NA	8/14/15	10/5/15	M	NA	NA	mFMT4	CDI	0	cef	yes	11	d42	yRag	mFMT	Rc	HF3	BL6	SPF-Young	42	42	cecal	0	mouse	0.103159	0.049458	0.04833	0.050586	20.219177	19.768399	20.690993	3.511274	3.48745	3.535098	3.530877	196	223.5	209.088677	253.778948	12776
cecal_1275_1	d42_1275_1	1275_1	NA	1275	NA	NA	8/21/15	10/5/15	F	NA	NA	mFMT1	CDI	0	cef	yes	11	d42	yWT	mFMT	Rc	HF3	BL6	SPF-Young	42	42	cecal	0	mouse	0.075572	0.070762	0.068981	0.072542	14.131966	13.785034	14.496812	3.224041	3.19777	3.250312	3.243594	187	230.24	207.852414	276.663365	12304
cecal_1275_2	d42_1275_2	1275_2	NA	1275	NA	NA	8/21/15	10/5/15	F	NA	NA	mFMT1	CDI	0	cef	yes	11	d42	yWT	mFMT	Rc	HF3	BL6	SPF-Young	42	42	cecal	0	mouse	0.090723	0.055113	0.053676	0.05655	18.14467	17.683612	18.630414	3.491384	3.464701	3.518068	3.511301	200	220.676471	209.220254	246.367098	11770
cecal_1275_4	d42_1275_4	1275_4	NA	1275	NA	NA	8/21/15	10/5/15	F	NA	NA	mFMT1	CDI	0	cef	yes	11	d42	yWT	mFMT	Rc	HF3	BL6	SPF-Young	42	42	cecal	0	mouse	0.103555	0.043304	0.042269	0.044339	23.092788	22.553755	23.658217	3.73277	3.709534	3.756006	3.748809	223	248.625	234.80352	278.630913	14662
cecal_1291_2	d42_1291_2	1291_2	NA	1291	NA	NA	9/26/2015	11/2/2015	F	NA	NA	hFMT3	CDI	0	cef	yes	11	d42	R4_F	hFMT	Rc	HF4	BL6	SPF-Young	42	42	cecal	128000000	mouse	0.097933	0.152403	0.148668	0.156139	6.561543	6.40456	6.726415	2.413805	2.391873	2.435736	2.421736	67	79.75	71.138812	106.277575	13724
cecal_1291_3	d42_1291_3	1291_3	NA	1291	NA	NA	9/26/2015	11/2/2015	F	NA	NA	hFMT3	CDI	0	cef	yes	11	d42	R4_F	hFMT	Rc	HF4	BL6	SPF-Young	42	42	cecal	166000000	mouse	0.094591	0.16018	0.156181	0.164178	6.242992	6.090943	6.402826	2.38051	2.356821	2.404199	2.38713	66	90	73.120549	146.89264	12663
cecal_1292_1	d42_1292_1	1292_1	NA	1292	NA	NA	9/28/2015	11/2/2015	F	NA	NA	hFMT4	CDI	0	cef	yes	11	d42	D4_A	hFMT	Rc	HF4	BL6	SPF-Young	42	42	cecal	50000000	mouse	0.089009	0.089165	0.086981	0.09135	11.215103	10.946873	11.496809	2.947946	2.926199	2.969694	2.960001	126	150.166667	135.875136	185.141239	14561
cecal_1292_2	d42_1292_2	1292_2	NA	1292	NA	NA	9/28/2015	11/2/2015	F	NA	NA	hFMT4	CDI	0	cef	yes	11	d42	D4_A	hFMT	Rc	HF4	BL6	SPF-Young	42	42	cecal	13000000	mouse	0.087936	0.088154	0.085568	0.09074	11.343767	11.02047	11.686605	3.022737	2.992281	3.053193	3.038868	129	137.26087	131.739053	153.91444	8865
cecal_1292_3	d42_1292_3	1292_3	NA	1292	NA	NA	9/28/2015	11/2/2015	F	NA	NA	hFMT4	CDI	0	cef	yes	11	d42	D4_A	hFMT	Rc	HF4	BL6	SPF-Young	42	42	cecal	25000000	mouse	0.075035	0.097279	0.094596	0.099961	10.279746	10.00388	10.571257	2.94182	2.914845	2.968794	2.958467	137	164.789474	148.790531	202.497887	11395
cecal_1292_4	d42_1292_4	1292_4	NA	1292	NA	NA	9/28/2015	11/2/2015	F	NA	NA	hFMT4	CDI	0	cef	yes	11	d42	D4_A	hFMT	Rc	HF4	BL6	SPF-Young	42	42	cecal	19000000	mouse	0.091211	0.080026	0.077513	0.082539	12.495968	12.115475	12.901136	3.075075	3.04608	3.10407	3.09731	137	163.25	148.537509	196.723681	8779
cecal_1293_1	d42_1293_1	1293_1	NA	1293	NA	NA	9/28/2015	11/2/2015	F	NA	NA	hFMT5	CDI	0	cef	yes	11	d42	D5_A	hFMT	Rc	HF4	BL6	SPF-Young	42	42	cecal	106000000	mouse	0.052844	0.233623	0.227398	0.239848	4.280398	4.169308	4.397571	2.234366	2.208714	2.2600189999999998	2.243146	81	115.5	93.417223	176.854767	15314
cecal_1293_2	d42_1293_2	1293_2	NA	1293	NA	NA	9/28/2015	11/2/2015	F	NA	NA	hFMT5	CDI	0	cef	yes	11	d42	D5_A	hFMT	Rc	HF4	BL6	SPF-Young	42	42	cecal	145000000	mouse	0.062409	0.210835	0.204695	0.216974	4.743055	4.608837	4.885325	2.361949	2.335889	2.388009	2.368344	76	87.666667	79.454231	115.404169	14460
cecal_1293_4	d42_1293_4	1293_4	NA	1293	NA	NA	9/28/2015	11/2/2015	F	NA	NA	hFMT5	CDI	0	cef	yes	11	d42	D5_A	hFMT	Rc	HF4	BL6	SPF-Young	42	42	cecal	133000000	mouse	0.064306	0.187356	0.182011	0.192702	5.337421	5.189358	5.494182	2.345642	2.31784	2.373444	2.357479	83	141.5	104.130066	244.961163	11442
cecal_1294_1	d42_1294_1	1294_1	NA	1294	NA	NA	9/29/2015	11/2/2015	F	NA	NA	none	CDI	0	cef	yes	11	d42	none	noFMT	Rc	HF4	BL6	SPF-Young	42	42	cecal	NA	mouse	0.192925	0.157071	0.153525	0.160617	6.366533	6.225976	6.513582	2.211059	2.189683	2.232436	2.216347	33	66	41.281529	164.497459	9919
cecal_1294_2	d42_1294_2	1294_2	NA	1294	NA	NA	9/29/2015	11/2/2015	F	NA	NA	none	CDI	0	cef	yes	11	d42	none	noFMT	Rc	HF4	BL6	SPF-Young	42	42	cecal	135000000	mouse	0.139682	0.170455	0.16507	0.175841	5.866648	5.68697	6.058051	2.254711	2.229916	2.279506	2.262363	42	68.25	49.446642	134.533319	9004
cecal_1294_3	d42_1294_3	1294_3	NA	1294	NA	NA	9/29/2015	11/2/2015	F	NA	NA	none	CDI	0	cef	yes	11	d42	none	noFMT	Rc	HF4	BL6	SPF-Young	42	42	cecal	201000000	mouse	0.160191	0.148632	0.145349	0.151916	6.728013	6.582595	6.880001	2.293283	2.274555	2.312011	2.299095	42	68.25	49.446642	134.533319	13121
cecal_1295_4	d42_1294_4	1294_4	NA	1294	NA	NA	9/29/2015	11/2/2015	F	NA	NA	none	CDI	0	cef	yes	11	d42	none	noFMT	Rc	HF4	BL6	SPF-Young	42	42	cecal	136000000	mouse	0.054266	0.188037	0.182538	0.193535	5.318116	5.167019	5.478317	2.422433	2.393579	2.451287	2.434442	98	114.866667	104.14959	144.26072	11925
cecal_1296_1	d42_1296_1	1296_1	NA	1296	NA	NA	9/29/2015	11/2/2015	M	NA	NA	hFMT4	CDI	0	cef	yes	11	d42	D4_A	hFMT	Rc	HF4	BL6	SPF-Young	42	42	cecal	19000000	mouse	0.074657	0.093018	0.090441	0.095596	10.750581	10.460708	11.056978	3.019574	2.990002	3.049146	3.038658	144	172.956522	156.855478	209.22357	10297
cecal_1296_2	d42_1296_2	1296_2	NA	1296	NA	NA	9/29/2015	11/2/2015	M	NA	NA	hFMT4	CDI	0	cef	yes	11	d42	D4_A	hFMT	Rc	HF4	BL6	SPF-Young	42	42	cecal	1000000	mouse	0.086662	0.08676	0.084077	0.089442	11.526112	11.180406	11.89388	3.064416	3.034704	3.094127	3.08365	133	161.333333	145.309394	198.216675	9303
cecal_1296_3	d42_1296_3	1296_3	NA	1296	NA	NA	9/29/2015	11/2/2015	M	NA	NA	hFMT4	CDI	0	cef	yes	11	d42	D4_A	hFMT	Rc	HF4	BL6	SPF-Young	42	42	cecal	9000000	mouse	0.065163	0.096517	0.093852	0.099182	10.360855	10.08248	10.655038	2.999027	2.970437	3.027617	3.018092	159	183.230769	169.645288	214.153996	11396
cecal_1297_1	d42_1297_1	1297_1	NA	1297	NA	NA	9/28/2015	11/2/2015	M	NA	NA	hFMT5	CDI	0	cef	yes	11	d42	D5_A	hFMT	Rc	HF4	BL6	SPF-Young	42	42	cecal	47000000	mouse	0.072233	0.170914	0.166934	0.174894	5.850889	5.717737	5.99039	2.330238	2.305587	2.354889	2.3371	81	94.125	84.881489	125.381329	13523
cecal_1297_2	d42_1297_2	1297_2	NA	1297	NA	NA	9/28/2015	11/2/2015	M	NA	NA	hFMT5	CDI	0	cef	yes	11	d42	D5_A	hFMT	Rc	HF4	BL6	SPF-Young	42	42	cecal	23000000	mouse	0.052333	0.212316	0.208728	0.215903	4.709964	4.631706	4.790913	2.0948	2.075021	2.11458	2.100823	90	109	96.464733	145.841443	21631
cecal_1297_4	d42_1297_4	1297_4	NA	1297	NA	NA	9/28/2015	11/2/2015	M	NA	NA	hFMT5	CDI	0	cef	yes	11	d42	D5_A	hFMT	Rc	HF4	BL6	SPF-Young	42	42	cecal	36000000	mouse	0.073502	0.172217	0.167207	0.177227	5.806626	5.642492	5.980595	2.374031	2.346057	2.402006	2.382707	79	92.333333	83.07923	122.581214	10794
cecal_19_1206_1	d19_1206_1	1206_1	100	1206	NA	NA	5/4/2015	6/11/2015	F	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	19	19	cecal	100	mouse	0.073639	0.065602	0.063699	0.067506	15.243368	14.813484	15.698948	3.407495	3.382454	3.432536	3.426575	207	254.222222	230.404289	302.279044	14051
cecal_19_1206_2	d19_1206_2	1206_2	87.86407767	1206	NA	NA	5/4/2015	6/11/2015	F	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	19	19	cecal	100	mouse	0.087103	0.076031	0.074221	0.07784	13.152603	12.846787	13.473334	3.060375	3.036818	3.083932	3.076218	151	180.75	163.913251	219.53909	12639
cecal_19_1208_1	d19_1208_1	1208_1	113.9664804	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	19	19	cecal	100	mouse	0.097716	0.044494	0.043369	0.045619	22.47477	21.920504	23.057793	3.713347	3.691259	3.735434	3.72895	230	264.137931	246.276603	301.599605	16047
cecal_19_1208_2	d19_1208_2	1208_2	114.0776699	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	19	19	cecal	100	mouse	0.10706	0.043648	0.042408	0.044888	22.910741	22.277914	23.580571	3.718283	3.692701	3.743865	3.737302	214	239.16129	225.487305	269.112188	11776
cecal_19_1210_1	d19_1210_1	1210_1	101.6393443	1210	NA	NA	5/7/2015	6/11/2015	F	NA	NA	hFMT1	noCDI	NA	cef	no	11	d21	D2_A	hFMT	FMT	HF1	BL6	SPF-Young	19	19	cecal	100	mouse	0.040077	0.244626	0.238938	0.250314	4.087867	3.994976	4.185181	2.169159	2.144734	2.193584	2.17838	102	119.25	108.410376	148.418886	17787
cecal_19_1210_3	d19_1210_3	1210_3	99.42196532	1210	NA	NA	5/7/2015	6/11/2015	F	NA	NA	hFMT1	noCDI	NA	cef	no	11	d21	D2_A	hFMT	FMT	HF1	BL6	SPF-Young	19	19	cecal	100	mouse	0.047477	0.28853	0.28065	0.296411	3.465843	3.373699	3.563162	1.997671	1.968684	2.026658	2.004323	73	77.5	74.032478	92.613017	12547
cecal_19_1211_2	d19_1211_2	1211_2	101.6304348	1211	NA	NA	5/4/2015	6/11/2015	F	NA	NA	none	noCDI	NA	cef	no	11	d21	none	noFMT	Abx	HF1	BL6	SPF-Young	19	19	cecal	100	mouse	0.084889	0.294502	0.288648	0.300356	3.395565	3.329385	3.464429	1.585214	1.566435	1.603993	1.591055	40	53	43.552741	87.568908	13875
cecal_19_1211_3	d19_1211_3	1211_3	106.5088757	1211	NA	NA	5/4/2015	6/11/2015	F	NA	NA	none	noCDI	NA	cef	no	11	d21	none	noFMT	Abx	HF1	BL6	SPF-Young	19	19	cecal	100	mouse	0.066451	0.376218	0.370192	0.382243	2.658036	2.616137	2.701299	1.413018	1.39738	1.428655	1.416198	40	41.75	40.290046	50.558671	23440
cecal_19_1212_1	d19_1212_1	1212_1	104.2801556	1212	NA	NA	5/3/2015	6/11/2015	M	NA	NA	hFMT1	noCDI	NA	cef	no	11	d21	D2_A	hFMT	FMT	HF1	BL6	SPF-Young	19	19	cecal	100	mouse	0.063359	0.17344	0.169504	0.177375	5.765692	5.637759	5.899566	2.29862	2.27451	2.32273	2.307533	91	100.714286	94.045132	121.989576	13970
cecal_19_1212_3	d19_1212_3	1212_3	103.0837004	1212	NA	NA	5/3/2015	6/11/2015	M	NA	NA	hFMT1	noCDI	NA	cef	no	11	d21	D2_A	hFMT	FMT	HF1	BL6	SPF-Young	19	19	cecal	100	mouse	0.046497	0.244393	0.238363	0.250423	4.091766	3.993237	4.195281	2.15088	2.12715	2.174611	2.157711	88	105.1	93.687443	139.413259	17525
cecal_35_429	dc35_429	429	NA	1465	2	2A	9/25/18	11/12/18	F	AMS005	hFMT7	NA	CDI	21	no	no	d7	NA	NA	NA	DC	GF3	BL6	GF	35	14	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cecal_35_448	dc35_448	448	NA	1465	2	2A	9/25/18	11/12/18	F	AMS005	hFMT7	NA	CDI	21	no	no	d7	NA	NA	NA	DC	GF3	BL6	GF	35	14	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cecal_35_5218	dc35_5218	5218	NA	1421	1	1A	9/4/18	11/12/18	M	AMS001	hFMT6	NA	CDI	21	no	no	d7	NA	NA	NA	DC	GF3	BL6	GF	35	14	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cecal_35_5220	dc35_5220	5220	NA	1465	2	2A	9/25/18	11/12/18	F	AMS005	hFMT7	NA	CDI	21	no	no	d7	NA	NA	NA	DC	GF3	BL6	GF	35	14	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cecal_35_5505	dc35_5505	5505	NA	1421	1	1A	9/4/18	11/12/18	M	AMS001	hFMT6	NA	CDI	21	no	no	d7	NA	NA	NA	DC	GF3	BL6	GF	35	14	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cecal_d21_1199_2	d21_1199_2	1199_2	106.3492063	1199	NA	NA	5/7/2015	6/11/2015	F	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	21	21	cecal	3000000	mouse	0.077215	0.109753	0.10761	0.111896	9.111395	8.93689	9.29285	2.739263	2.7198	2.758727	2.748312	118	130	122.404236	150.695796	19328
cecal_d21_1199_3	d21_1199_3	1199_3	104.7337278	1199	NA	NA	5/7/2015	6/11/2015	F	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	21	21	cecal	49000000	mouse	0.059554	0.134331	0.131965	0.136698	7.444294	7.315417	7.577793	2.527851	2.508871	2.54683	2.538769	125	152.391304	137.037488	187.328916	21344
cecal_d21_1199_4	d21_1199_4	1199_4	104.9723757	1199	NA	NA	5/7/2015	6/11/2015	F	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	21	21	cecal	14000000	mouse	0.082979	0.091994	0.090216	0.093773	10.870219	10.664085	11.08448	2.848536	2.828463	2.868608	2.860394	131	157.4	142.210705	193.169151	16758
cecal_d21_1200_1	d21_1200_1	1200_1	108.3798883	1200	NA	NA	5/3/2015	6/11/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	21	21	cecal	2000000	mouse	0.049592	0.127623	0.125808	0.129438	7.835554	7.725683	7.948595	2.598322	2.581194	2.61545	2.608802	158	216.333333	186.416219	277.747734	28493
cecal_d21_1200_2	d21_1200_2	1200_2	107.3684211	1200	NA	NA	5/3/2015	6/11/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	21	21	cecal	846501.1287	mouse	0.060264	0.11604	0.114078	0.118002	8.617717	8.474412	8.765951	2.713402	2.694676	2.732128	2.723881	143	182.047619	160.923216	228.069364	23385
cecal_d21_1200_3	d21_1200_3	1200_3	107.4074074	1200	NA	NA	5/3/2015	6/11/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	21	21	cecal	4100000	mouse	0.057309	0.122022	0.119886	0.124159	8.195237	8.054213	8.341287	2.675088	2.655181	2.694994	2.685285	143	157	148.498467	178.646298	21563
cecal_d21_1200_4	d21_1200_4	1200_4	107.3170732	1200	NA	NA	5/3/2015	6/11/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	21	21	cecal	8100000	mouse	0.090834	0.104848	0.102802	0.106894	9.537588	9.355026	9.727416	2.75965	2.738293	2.781007	2.767838	105	117.666667	109.318137	142.155939	15819
cecal_d21_1201_1	d21_1201_1	1201_1	104.519774	1201	NA	NA	4/30/2015	6/11/2015	F	NA	NA	hFMT2	CDI	0	cef	no	11	d21	R2_A	hFMT	Rc	HF1	BL6	SPF-Young	21	21	cecal	126000000	mouse	0.047847	0.360345	0.355639	0.365051	2.775118	2.739344	2.811839	1.516365	1.49924	1.53349	1.521184	58	75	63.499733	110.548002	27298
cecal_d21_1201_2	d21_1201_2	1201_2	103.2051282	1201	NA	NA	4/30/2015	6/11/2015	F	NA	NA	hFMT2	CDI	0	cef	no	11	d21	R2_A	hFMT	Rc	HF1	BL6	SPF-Young	21	21	cecal	94000000	mouse	0.042249	0.401172	0.396231	0.406113	2.492696	2.462368	2.523781	1.393266	1.377155	1.409378	1.39761	59	72.6	63.291958	102.094551	30623
cecal_d21_1201_3	d21_1201_3	1201_3	101.5544041	1201	NA	NA	4/30/2015	6/11/2015	F	NA	NA	hFMT2	CDI	0	cef	no	11	d21	R2_A	hFMT	Rc	HF1	BL6	SPF-Young	21	21	cecal	107000000	mouse	0.035223	0.342057	0.336524	0.34759	2.923487	2.876953	2.971552	1.674084	1.654959	1.693209	1.6820600000000001	83	96.8	88.10226	120.324636	24759
cecal_d21_1201_4	d21_1201_4	1201_4	103.3149171	1201	NA	NA	4/30/2015	6/11/2015	F	NA	NA	hFMT2	CDI	0	cef	no	11	d21	R2_A	hFMT	Rc	HF1	BL6	SPF-Young	21	21	cecal	11000000	mouse	0.031926	0.319616	0.314687	0.324545	3.12875	3.081233	3.177757	1.797404	1.780484	1.814324	1.805583	98	137.055556	115.375515	185.786543	32324
cecal_d21_1202_1	d21_1202_1	1202_1	106.6115702	1202	NA	NA	5/2/2015	6/11/2015	M	NA	NA	hFMT2	CDI	0	cef	no	11	d21	R2_A	hFMT	Rc	HF1	BL6	SPF-Young	21	21	cecal	277000000	mouse	0.039363	0.292004	0.288079	0.295929	3.424606	3.379183	3.471265	1.74893	1.732054	1.765806	1.75585	87	110.625	96.373656	146.543536	28853
cecal_d21_1202_2	d21_1202_2	1202_2	98.80952381	1202	NA	NA	5/2/2015	6/11/2015	M	NA	NA	hFMT2	CDI	0	cef	no	11	d21	R2_A	hFMT	Rc	HF1	BL6	SPF-Young	21	21	cecal	242000000	mouse	0.053633	0.3518	0.347006	0.356594	2.842523	2.804308	2.881794	1.477401	1.459406	1.495396	1.482089	53	77	60.120549	133.89264	22153
cecal_d21_1202_3	d21_1202_3	1202_3	100.4255319	1202	NA	NA	5/2/2015	6/11/2015	M	NA	NA	hFMT2	CDI	0	cef	no	11	d21	R2_A	hFMT	Rc	HF1	BL6	SPF-Young	21	21	cecal	52972336.67	mouse	0.039562	0.346261	0.342572	0.34995	2.887995	2.857555	2.91909	1.458549	1.44226	1.474839	1.465622	73	100	83.490264	142.49301	26506
cecal_d21_1202_4	d21_1202_4	1202_4	105.6034483	1202	NA	NA	5/2/2015	6/11/2015	M	NA	NA	hFMT2	CDI	0	cef	no	11	d21	R2_A	hFMT	Rc	HF1	BL6	SPF-Young	21	21	cecal	9000000	mouse	0.034809	0.354668	0.350649	0.358687	2.819539	2.787945	2.851857	1.468541	1.451455	1.485626	1.476845	81	112	93.755821	156.338153	26371
cecal_d21_1203_1	d21_1203_1	1203_1	101.3605442	1203	NA	NA	5/3/2015	6/11/2015	F	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	21	21	cecal	41500000	mouse	0.050067	0.249665	0.246834	0.252497	4.005361	3.960446	4.051308	1.731577	1.719309	1.743845	1.73769	80	98.055556	86.948466	126.917276	33662
cecal_d21_1203_2	d21_1203_2	1203_2	98.30508475	1203	NA	NA	5/3/2015	6/11/2015	F	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	21	21	cecal	30300000	mouse	0.057033	0.236943	0.234295	0.239591	4.220425	4.173784	4.268121	1.777539	1.765153	1.789925	1.784349	74	105	86.937378	148.280895	32339
cecal_d21_1203_3	d21_1203_3	1203_3	97.25274725	1203	NA	NA	5/3/2015	6/11/2015	F	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	21	21	cecal	38400000	mouse	0.072191	0.266388	0.262784	0.269991	3.753928	3.703825	3.805406	1.664174	1.649738	1.678609	1.670157	52	107.2	70.811199	213.980105	23764
cecal_d21_1203_4	d21_1203_4	1203_4	103.2258065	1203	NA	NA	5/3/2015	6/11/2015	F	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	21	21	cecal	42200000	mouse	0.044702	0.349534	0.345187	0.35388	2.860955	2.825817	2.896977	1.429928	1.414737	1.445119	1.436537	64	83.461538	71.08659	117.446226	26117
cecal_d21_1205_2	d21_1205_2	1205_2	107.2961373	1205	NA	NA	5/3/2015	6/11/2015	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF1	BL6	SPF-Young	21	21	cecal	100	mouse	0.094649	0.038986	0.038246	0.039726	25.650003	25.172221	26.146272	3.79438	3.775343	3.813418	3.809707	271	340.09375	308.156514	399.482084	21172
