compound	run	Data_Filename	Sample_ID	Sample_Type	Level	Ret_Time	Area	Height	ISTD_Area	ISTD_Height	Area_Ratio	Height_Ratio	Conc	Std_Conc	Deviation	percDev	Accuracy	QC_Check_Results	Mark	Peak_Start	Peak_End	TPlatenum	HETP	meter	Tailing_F	Tailing_F10perc	Resolution	k	Separation_F	Areaperc	Heightperc	USP_Width	Width5perc	Width10perc	Width50perc	Relative_Retention_Time
trehalose	2	2016-03-02_032.lcd	S_E03	Unknown	NA	8.192	3474	244	NA	NA	NA	NA	0.03423	NA	NA	NA	NA	Quant.Range(Low)	NA	7.992	8.367	5872.444	25.543	39149.628	NA	NA	6.977	0.365	0	0.7877	1.0014	0.428	0	0	0	0.496
trehalose	2	2016-03-02_033.lcd	S_E04	Unknown	NA	8.217	1134	85	NA	NA	NA	NA	0.01117	NA	NA	NA	NA	Quant.Range(Low)	NA	8.05	8.367	6311.615	23.766	42077.436	NA	NA	6.461	0.369	0	0.4084	0.5316	0.414	0	0	0	0.494
trehalose	2	2016-03-02_034.lcd	S_E05	Unknown	NA	8.247	1151	86	NA	NA	NA	NA	0.01134	NA	NA	NA	NA	Quant.Range(Low)	NA	8.083	8.408	5578.14	26.891	37187.597	NA	NA	6.212	0.374	0	0.3343	0.4422	0.442	0	0	0	0.494
trehalose	2	2016-03-02_035.lcd	S_E06	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
trehalose	2	2016-03-02_036.lcd	S_E07	Unknown	NA	8.286	2392	170	NA	NA	NA	NA	0.02356	NA	NA	NA	NA	Quant.Range(Low)	NA	8.1	8.458	6023.931	24.901	40159.541	NA	NA	6.735	0.381	0	0.6696	0.8668	0.427	0	0	0	0.495
trehalose	2	2016-03-02_037.lcd	S_E08	Unknown	NA	8.281	1093	91	NA	NA	NA	NA	0.01077	NA	NA	NA	NA	Quant.Range(Low)	NA	8.125	8.45	8924.187	16.808	59494.58	NA	NA	7.44	0.38	0	0.335	0.5071	0.351	0	0	0.211	0.494
trehalose	2	2016-03-02_038.lcd	S_E09	Unknown	NA	8.252	841	74	NA	NA	NA	NA	0.00828	NA	NA	NA	NA	Quant.Range(Low)	NA	8.108	8.408	10590.083	14.164	70600.551	NA	NA	7.677	0.375	0	0.2224	0.351	0.321	0	0	0.199	0.495
trehalose	2	2016-03-02_039.lcd	S_E10	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
trehalose	2	2016-03-02_040.lcd	S_E11	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
trehalose	2	2016-03-02_041.lcd	S_E12	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
trehalose	2	2016-03-02_042.lcd	S_F01	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
trehalose	2	2016-03-02_043.lcd	S_F02	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
trehalose	2	2016-03-02_044.lcd	S_F03	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
trehalose	2	2016-03-02_045.lcd	S_F04	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
trehalose	2	2016-03-02_046.lcd	S_F05	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
trehalose	2	2016-03-02_047.lcd	S_F06	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
trehalose	2	2016-03-02_048.lcd	S_F07	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
trehalose	2	2016-03-02_049.lcd	S_F08	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
trehalose	2	2016-03-02_050.lcd	S_F09	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
trehalose	2	2016-03-02_051.lcd	S_F10	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
trehalose	2	2016-03-02_052.lcd	S_F11	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
trehalose	2	2016-03-02_053.lcd	S_F12	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pre_sialic_acid	2	2016-03-02_061.lcd	STD-0016	Standard	1	NA	NA	NA	NA	NA	NA	NA	NA	0.1	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pre_sialic_acid	2	2016-03-02_060.lcd	STD-0015	Standard	2	8.949	2098	95	NA	NA	NA	NA	0.24065	0.25	-0.00935	-3.74	96.3	NA	V	8.683	9.325	3432.272	43.703	22881.815	NA	NA	1.451	0.491	1.368	1.5107	1.3915	0.611	0	0	0.347	0.538
pre_sialic_acid	2	2016-03-02_059.lcd	STD-0014	Standard	3	NA	NA	NA	NA	NA	NA	NA	NA	0.5	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pre_sialic_acid	2	2016-03-02_058.lcd	STD-0013	Standard	4	NA	NA	NA	NA	NA	NA	NA	NA	1	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pre_sialic_acid	2	2016-03-02_057.lcd	STD-0012	Standard	5	NA	NA	NA	NA	NA	NA	NA	NA	2.5	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pre_sialic_acid	2	2016-03-02_056.lcd	STD-0011	Standard	6	NA	NA	NA	NA	NA	NA	NA	NA	5	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pre_sialic_acid	2	2016-03-02_055.lcd	STD-0010	Standard	7	NA	NA	NA	NA	NA	NA	NA	NA	10	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pre_sialic_acid	2	2016-03-02_054.lcd	STD-0009	Standard	8	8.92	180431	7895	NA	NA	NA	NA	20.69588	20	0.69588	3.48	103.5	NA	V	8.658	9.3	3200.098	46.874	21333.984	NA	NA	1.408	0.487	1.368	1.9754	1.7559	0.631	0	0	0.363	0.538
pre_sialic_acid	2	2016-03-02_001.lcd	BLANK	Control	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pre_sialic_acid	2	2016-03-02_002.lcd	STD-0017	Unknown	NA	8.909	121275	4510	NA	NA	NA	NA	13.91051	NA	NA	NA	NA	NA	V	8.733	9.317	709.356	211.459	4729.038	NA	NA	0.79	0.485	1.363	2.4816	2.3951	1.338	0	0	0	0.538
pre_sialic_acid	2	2016-03-02_003.lcd	STD-0018	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pre_sialic_acid	2	2016-03-02_004.lcd	STD-0019	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pre_sialic_acid	2	2016-03-02_005.lcd	STD-0010	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pre_sialic_acid	2	2016-03-02_006.lcd	BLANK	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pre_sialic_acid	2	2016-03-02_007.lcd	STD-0017	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pre_sialic_acid	2	2016-03-02_008.lcd	STD-0018	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pre_sialic_acid	2	2016-03-02_009.lcd	STD-0019	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pre_sialic_acid	2	2016-03-02_010.lcd	STD-0010	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pre_sialic_acid	2	2016-03-02_011.lcd	STD-0009	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pre_sialic_acid	2	2016-03-02_012.lcd	STD-0011	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pre_sialic_acid	2	2016-03-02_013.lcd	STD-0012	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pre_sialic_acid	2	2016-03-02_014.lcd	STD-0013	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pre_sialic_acid	2	2016-03-02_015.lcd	STD-0014	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pre_sialic_acid	2	2016-03-02_016.lcd	STD-0015	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pre_sialic_acid	2	2016-03-02_017.lcd	STD-0016	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pre_sialic_acid	2	2016-03-02_018.lcd	S_D01	Unknown	NA	8.885	107306	7038	NA	NA	NA	NA	12.30824	NA	NA	NA	NA	NA	NA	8.442	9.358	8416.851	17.821	56112.338	1.166	1.122	NA	0.481	0	24.6273	34.458	0.387	0.578	0.47	0.22	0.526
pre_sialic_acid	2	2016-03-02_019.lcd	S_D02	Unknown	NA	8.932	209137	14031	NA	NA	NA	NA	23.98853	NA	NA	NA	NA	Quant.Range(High)	NA	8.408	9.342	8186.347	18.323	54575.646	0.938	0.927	NA	0.489	0	45.4059	58.2232	0.395	0.525	0.443	0.223	0.529
pre_sialic_acid	2	2016-03-02_020.lcd	S_D03	Unknown	NA	8.925	230485	15340	NA	NA	NA	NA	26.4372	NA	NA	NA	NA	Quant.Range(High)	NA	8.4	9.333	8050.358	18.633	53669.055	0.93	0.916	NA	0.487	0	44.907	55.95	0.398	0.529	0.447	0.225	0.53
pre_sialic_acid	2	2016-03-02_021.lcd	S_D04	Unknown	NA	8.815	107101	7325	NA	NA	NA	NA	12.28479	NA	NA	NA	NA	NA	V	8.475	9.3	8593.593	17.455	57290.62	0.996	1.008	1.203	0.469	1.234	26.6476	35.054	0.38	0.541	0.44	0.216	0.527
pre_sialic_acid	2	2016-03-02_022.lcd	S_D05	Unknown	NA	8.786	108336	7578	NA	NA	NA	NA	12.42641	NA	NA	NA	NA	NA	NA	8.367	9.292	8909.433	16.836	59396.222	1.09	1.053	8.326	0.464	0	38.5636	50.6698	0.372	0.518	0.428	0.212	0.527
pre_sialic_acid	2	2016-03-02_023.lcd	S_D06	Unknown	NA	8.753	81061	5604	NA	NA	NA	NA	9.29796	NA	NA	NA	NA	NA	NA	8.35	9.275	8796.092	17.053	58640.611	1.16	1.111	NA	0.459	0	33.507	44.3245	0.373	0.536	0.438	0.213	0.527
pre_sialic_acid	2	2016-03-02_024.lcd	S_D07	Unknown	NA	8.754	106654	7503	NA	NA	NA	NA	12.23353	NA	NA	NA	NA	NA	V	8.392	9.183	8769.078	17.106	58460.522	1.019	1.017	0.976	0.459	1.224	31.9708	42.2204	0.374	0.506	0.424	0.213	0.528
pre_sialic_acid	2	2016-03-02_025.lcd	S_D08	Unknown	NA	8.731	103347	7053	NA	NA	NA	NA	11.85414	NA	NA	NA	NA	NA	NA	8.192	9.192	8621.06	17.399	57473.73	1.105	1.067	NA	0.455	0	31.7956	42.6432	0.376	0.54	0.44	0.214	0.527
pre_sialic_acid	2	2016-03-02_026.lcd	S_D09	Unknown	NA	8.736	109791	7667	NA	NA	NA	NA	12.59327	NA	NA	NA	NA	NA	NA	8.308	9.192	8756.322	17.13	58375.481	1.05	1.026	7.164	0.456	0	38.4214	51.021	0.373	0.516	0.428	0.212	0.528
pre_sialic_acid	2	2016-03-02_027.lcd	S_D10	Unknown	NA	8.723	108439	7452	NA	NA	NA	NA	12.4382	NA	NA	NA	NA	NA	V	8.45	9.025	8403.037	17.851	56020.249	NA	NA	NA	0.454	1.115	27.3786	32.5007	0.381	0	0	0.216	0.528
pre_sialic_acid	2	2016-03-02_028.lcd	S_D11	Unknown	NA	8.707	117344	7847	NA	NA	NA	NA	13.45972	NA	NA	NA	NA	NA	V	8.425	9.183	8098.233	18.523	53988.219	NA	NA	NA	0.451	1.12	28.2263	32.8913	0.387	0	0	0.22	0.528
pre_sialic_acid	2	2016-03-02_029.lcd	S_D12	Unknown	NA	8.748	120825	7626	NA	NA	NA	NA	13.85892	NA	NA	NA	NA	NA	V	8.308	9.058	8158.836	18.385	54392.243	NA	NA	0.258	0.458	1.227	30.0294	34.4801	0.387	0	0.534	0.22	0.528
pre_sialic_acid	2	2016-03-02_030.lcd	S_E01	Unknown	NA	8.733	94696	6674	NA	NA	NA	NA	10.86188	NA	NA	NA	NA	NA	V	8.383	9.042	8847.732	16.953	58984.882	NA	NA	1.437	0.455	1.238	28.7034	36.1895	0.371	0	0.425	0.211	0.527
pre_sialic_acid	2	2016-03-02_031.lcd	S_E02	Unknown	NA	8.731	106817	7853	NA	NA	NA	NA	12.25221	NA	NA	NA	NA	NA	NA	8.375	9.05	9181.825	16.337	61212.167	0.979	0.973	1.628	0.455	1.251	27.9037	35.397	0.364	0.465	0.4	0.207	0.528
pre_sialic_acid	2	2016-03-02_032.lcd	S_E03	Unknown	NA	8.725	116504	8076	NA	NA	NA	NA	13.36335	NA	NA	NA	NA	NA	V	8.367	9.075	8748.649	17.146	58324.329	NA	NA	1.331	0.454	1.243	26.4146	33.1092	0.373	0	0.429	0.212	0.528
pre_sialic_acid	2	2016-03-02_033.lcd	S_E04	Unknown	NA	8.772	114235	7985	NA	NA	NA	NA	13.10304	NA	NA	NA	NA	NA	V	8.367	9.208	8675.338	17.29	57835.583	0.994	0.995	1.403	0.462	1.25	41.1532	49.6812	0.377	0.51	0.429	0.214	0.528
pre_sialic_acid	2	2016-03-02_034.lcd	S_E05	Unknown	NA	8.799	111598	7894	NA	NA	NA	NA	12.80054	NA	NA	NA	NA	NA	V	8.408	9.217	8848.801	16.951	58992.01	1.006	1.002	1.353	0.466	1.246	32.4176	40.7174	0.374	0.498	0.421	0.213	0.527
pre_sialic_acid	2	2016-03-02_035.lcd	S_E06	Unknown	NA	8.811	104406	7391	NA	NA	NA	NA	11.97561	NA	NA	NA	NA	NA	NA	8.442	9.233	8838.441	16.971	58922.939	1.025	1.015	8.565	0.468	0	32.7466	41.3462	0.375	0.496	0.422	0.213	0.527
pre_sialic_acid	2	2016-03-02_036.lcd	S_E07	Unknown	NA	8.822	110356	7799	NA	NA	NA	NA	12.65813	NA	NA	NA	NA	NA	V	8.458	9.233	8860.792	16.929	59071.947	1.003	1.001	1.337	0.47	1.235	30.8974	39.8004	0.375	0.499	0.423	0.213	0.527
pre_sialic_acid	2	2016-03-02_037.lcd	S_E08	Unknown	NA	8.828	104284	7399	NA	NA	NA	NA	11.9617	NA	NA	NA	NA	NA	V	8.45	9.25	8929.618	16.798	59530.785	1.027	1.017	1.512	0.471	1.24	31.9713	41.3457	0.374	0.495	0.42	0.213	0.527
pre_sialic_acid	2	2016-03-02_038.lcd	S_E09	Unknown	NA	8.802	114423	8128	NA	NA	NA	NA	13.12461	NA	NA	NA	NA	NA	V	8.408	9.225	8894.174	16.865	59294.493	1.01	1	1.587	0.467	1.245	30.2615	38.7617	0.373	0.496	0.42	0.212	0.528
pre_sialic_acid	2	2016-03-02_039.lcd	S_E10	Unknown	NA	8.795	127530	8949	NA	NA	NA	NA	14.62806	NA	NA	NA	NA	NA	NA	8.333	9.283	8844.294	16.96	58961.961	1.025	1.005	NA	0.466	0	53.1957	65.1005	0.374	0.509	0.425	0.212	0.528
pre_sialic_acid	2	2016-03-02_040.lcd	S_E11	Unknown	NA	8.79	137332	9649	NA	NA	NA	NA	15.75236	NA	NA	NA	NA	NA	NA	8.342	9.275	8817.515	17.012	58783.434	1.014	0.995	NA	0.465	0	50.4835	63.4012	0.374	0.506	0.424	0.212	0.529
pre_sialic_acid	2	2016-03-02_041.lcd	S_E12	Unknown	NA	8.774	146428	10355	NA	NA	NA	NA	16.7957	NA	NA	NA	NA	NA	NA	8.342	9.225	8780.142	17.084	58534.28	0.991	0.978	NA	0.462	0	49.4494	62.3503	0.375	0.499	0.422	0.212	0.529
pre_sialic_acid	2	2016-03-02_042.lcd	S_F01	Unknown	NA	8.78	147977	10348	NA	NA	NA	NA	16.9734	NA	NA	NA	NA	NA	NA	8.342	9.183	8654.7	17.332	57698	0.982	0.97	6.497	0.463	0	43.8628	54.2577	0.378	0.507	0.427	0.214	0.529
pre_sialic_acid	2	2016-03-02_043.lcd	S_F02	Unknown	NA	8.776	130940	9374	NA	NA	NA	NA	15.01918	NA	NA	NA	NA	NA	NA	8.4	9.192	8884.969	16.882	59233.128	0.988	0.98	8.945	0.463	0	49.4724	60.6106	0.372	0.488	0.416	0.211	0.528
pre_sialic_acid	2	2016-03-02_044.lcd	S_F03	Unknown	NA	8.777	113750	8174	NA	NA	NA	NA	13.04745	NA	NA	NA	NA	NA	NA	8.408	9.2	8991.885	16.682	59945.903	1.009	0.999	9.35	0.463	0	46.9302	58.5653	0.37	0.487	0.415	0.21	0.528
pre_sialic_acid	2	2016-03-02_045.lcd	S_F04	Unknown	NA	8.772	119549	8608	NA	NA	NA	NA	13.71255	NA	NA	NA	NA	NA	NA	8.367	9.208	9020.595	16.629	60137.298	1.001	0.993	9.285	0.462	0	31.1701	40.7459	0.369	0.486	0.413	0.21	0.528
pre_sialic_acid	2	2016-03-02_046.lcd	S_F05	Unknown	NA	8.772	121346	8865	NA	NA	NA	NA	13.91867	NA	NA	NA	NA	NA	NA	8.417	9.2	9164.456	16.368	61096.37	1.005	0.994	9.28	0.462	0	31.0075	40.1585	0.367	0.474	0.406	0.208	0.528
pre_sialic_acid	2	2016-03-02_047.lcd	S_F06	Unknown	NA	8.776	136276	9413	NA	NA	NA	NA	15.63119	NA	NA	NA	NA	NA	NA	8.333	9.217	8471.366	17.707	56475.776	0.949	0.949	9.56	0.463	0	31.7554	40.6948	0.381	0.518	0.436	0.216	0.528
pre_sialic_acid	2	2016-03-02_048.lcd	S_F07	Unknown	NA	8.774	117350	8391	NA	NA	NA	NA	13.4603	NA	NA	NA	NA	NA	NA	8.375	9.233	8997.462	16.671	59983.083	1.032	1.013	NA	0.462	0	49.8425	63.4847	0.37	0.494	0.417	0.21	0.528
pre_sialic_acid	2	2016-03-02_049.lcd	S_F08	Unknown	NA	8.79	144226	10272	NA	NA	NA	NA	16.54311	NA	NA	NA	NA	NA	NA	8.367	9.25	8895.64	16.862	59304.269	0.993	0.978	NA	0.465	0	54.7915	69.2736	0.373	0.493	0.418	0.211	0.529
pre_sialic_acid	2	2016-03-02_050.lcd	S_F09	Unknown	NA	8.776	124143	8942	NA	NA	NA	NA	14.23948	NA	NA	NA	NA	NA	NA	8.367	9.183	9044.158	16.585	60294.385	0.999	0.988	7.476	0.463	0	51.3822	63.5679	0.369	0.485	0.413	0.21	0.529
pre_sialic_acid	2	2016-03-02_051.lcd	S_F10	Unknown	NA	8.783	142641	10016	NA	NA	NA	NA	16.36133	NA	NA	NA	NA	NA	NA	8.367	9.258	8827.103	16.993	58847.353	1.033	1.003	NA	0.464	0	58.5364	71.4731	0.374	0.51	0.426	0.212	0.529
pre_sialic_acid	2	2016-03-02_052.lcd	S_F11	Unknown	NA	8.792	172889	11941	NA	NA	NA	NA	19.83082	NA	NA	NA	NA	NA	NA	8.333	9.242	8534.977	17.575	56899.846	0.982	0.962	NA	0.465	0	49.5132	60.8337	0.381	0.52	0.434	0.215	0.53
pre_sialic_acid	2	2016-03-02_053.lcd	S_F12	Unknown	NA	8.793	164092	11410	NA	NA	NA	NA	18.82176	NA	NA	NA	NA	NA	NA	8.342	9.233	8623.245	17.395	57488.301	0.991	0.97	NA	0.465	0	49.9309	61.149	0.379	0.513	0.43	0.214	0.53
sialic_acid	2	2016-03-02_061.lcd	STD-0016	Standard	1	8.96	711	33	NA	NA	NA	NA	0.08025	0.1	-0.01975	-19.75	80.3	NA	V	8.65	9.325	3612.501	41.522	24083.341	NA	NA	1.517	0.493	1.378	1.1192	1.0657	0.596	0	0	0.333	0.539
sialic_acid	2	2016-03-02_060.lcd	STD-0015	Standard	2	NA	NA	NA	NA	NA	NA	NA	NA	0.25	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sialic_acid	2	2016-03-02_059.lcd	STD-0014	Standard	3	8.982	4394	196	NA	NA	NA	NA	0.49602	0.5	-0.00398	-0.8	99.2	NA	V	8.708	9.35	3446.927	43.517	22979.513	NA	NA	1.465	0.497	1.37	1.6708	1.5086	0.612	0	0	0.351	0.538
sialic_acid	2	2016-03-02_058.lcd	STD-0013	Standard	4	9.004	8745	377	NA	NA	NA	NA	0.9872	1	-0.0128	-1.28	98.7	NA	V	8.733	9.383	3205.921	46.788	21372.805	NA	NA	1.426	0.501	1.364	1.8338	1.6071	0.636	0	0	0.367	0.538
sialic_acid	2	2016-03-02_057.lcd	STD-0012	Standard	5	9.017	22210	948	NA	NA	NA	NA	2.50733	2.5	0.00733	0.29	100.3	NA	V	8.742	9.392	3112.403	48.194	20749.353	NA	NA	1.412	0.503	1.363	1.9072	1.6608	0.647	0	0	0.371	0.538
sialic_acid	2	2016-03-02_056.lcd	STD-0011	Standard	6	8.994	48580	2080	NA	NA	NA	NA	5.4843	5	0.4843	9.69	109.7	NA	V	8.725	9.375	3124.063	48.014	20827.09	NA	NA	1.409	0.499	1.364	1.951	1.699	0.644	0	0	0.37	0.538
sialic_acid	2	2016-03-02_055.lcd	STD-0010	Standard	7	8.954	94385	4066	NA	NA	NA	NA	10.65534	10	0.65534	6.55	106.6	NA	V	8.683	9.333	3163.569	47.415	21090.462	NA	NA	1.408	0.492	1.366	1.977	1.7326	0.637	0	0	0.366	0.538
sialic_acid	2	2016-03-02_054.lcd	STD-0009	Standard	8	NA	NA	NA	NA	NA	NA	NA	NA	20	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sialic_acid	2	2016-03-02_001.lcd	BLANK	Control	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sialic_acid	2	2016-03-02_002.lcd	STD-0017	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sialic_acid	2	2016-03-02_003.lcd	STD-0018	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sialic_acid	2	2016-03-02_004.lcd	STD-0019	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sialic_acid	2	2016-03-02_005.lcd	STD-0010	Unknown	NA	9.002	119135	4450	NA	NA	NA	NA	13.44949	NA	NA	NA	NA	NA	V	8.833	9.417	675.218	222.15	4501.456	NA	NA	0.774	0.5	1.351	2.4578	2.4051	1.386	0	0	0	0.537
sialic_acid	2	2016-03-02_006.lcd	BLANK	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sialic_acid	2	2016-03-02_007.lcd	STD-0017	Unknown	NA	9.015	89968	4004	NA	NA	NA	NA	10.15673	NA	NA	NA	NA	NA	V	8.742	9.383	3493.02	42.943	23286.799	NA	NA	1.457	0.503	1.361	1.8047	1.6302	0.61	0	0	0.35	0.537
