compound	run	Data_Filename	Sample_ID	Sample_Type	Level	Ret_Time	Area	Height	ISTD_Area	ISTD_Height	Area_Ratio	Height_Ratio	Conc	Std_Conc	Deviation	percDev	Accuracy	QC_Check_Results	Mark	Peak_Start	Peak_End	TPlatenum	HETP	meter	Tailing_F	Tailing_F10perc	Resolution	k	Separation_F	Areaperc	Heightperc	USP_Width	Width5perc	Width10perc	Width50perc	Relative_Retention_Time
lactate	1	2016-02-29_017.lcd	S_A08	Unknown	NA	14.308	13620	507	NA	NA	NA	NA	0.78052	NA	NA	NA	NA	NA	V	13.925	15.375	7221.732	20.771	48144.877	1.438	1.417	1.075	0.679	1.134	5.4677	4.327	0.673	1.039	0.849	0.391	0.832
lactate	1	2016-02-29_018.lcd	S_A09	Unknown	NA	14.301	41782	1475	NA	NA	NA	NA	2.39428	NA	NA	NA	NA	NA	V	13.875	15.4	6706.591	22.366	44710.605	1.427	1.425	0.995	0.676	1.132	14.4316	11.6011	0.699	1.104	0.902	0.406	0.833
lactate	1	2016-02-29_019.lcd	S_A10	Unknown	NA	14.299	94512	3209	NA	NA	NA	NA	5.41596	NA	NA	NA	NA	Quant.Range(High)	V	13.925	15.45	6305.036	23.791	42033.574	NA	NA	0.916	0.572	1.148	32.7294	26.445	0.72	0	0	0.417	0.831
lactate	1	2016-02-29_020.lcd	S_A11	Unknown	NA	14.299	136230	4581	NA	NA	NA	NA	7.80659	NA	NA	NA	NA	Quant.Range(High)	V	13.925	15.475	6164.298	24.334	41095.317	NA	NA	0.898	0.572	1.145	36.693	29.3905	0.728	0	0	0.422	0.832
lactate	1	2016-02-29_021.lcd	S_A12	Unknown	NA	14.306	127348	4308	NA	NA	NA	NA	7.29764	NA	NA	NA	NA	Quant.Range(High)	V	13.925	15.475	6201.356	24.188	41342.371	NA	NA	0.894	0.573	1.144	36.5074	29.6158	0.727	0	0	0.42	0.832
lactate	1	2016-02-29_022.lcd	S_B01	Unknown	NA	14.327	1984	90	NA	NA	NA	NA	0.11371	NA	NA	NA	NA	Quant.Range(Low)	NA	14.05	14.75	9496.36	15.796	63309.067	NA	NA	0.471	0.574	1.171	0.974	0.9599	0.588	0	0.655	0.351	0.832
lactate	1	2016-02-29_023.lcd	S_B02	Unknown	NA	14.46	1646	60	NA	NA	NA	NA	0.09434	NA	NA	NA	NA	Quant.Range(Low)	NA	14.1	14.8	5355.898	28.007	35705.984	NA	NA	1.18	0.587	1.185	0.6786	0.5448	0.79	0	0	0.49	0.841
lactate	1	2016-02-29_024.lcd	S_B03	Unknown	NA	14.321	755	40	NA	NA	NA	NA	0.04325	NA	NA	NA	NA	Quant.Range(Low)	NA	14.075	14.725	11926.669	12.577	79511.128	1.213	1.195	0.68	0.576	1.182	0	0	0.525	0.557	0.519	0.329	0.835
lactate	1	2016-02-29_025.lcd	S_B04	Unknown	NA	14.095	1640	86	NA	NA	NA	NA	0.09395	NA	NA	NA	NA	Quant.Range(Low)	V	13.975	14.45	3211.714	46.704	21411.424	NA	NA	0.728	0.564	1.141	0.3338	0.4551	0.995	0	0	0	0.829
lactate	1	2016-02-29_026.lcd	S_B05	Unknown	NA	13.946	5682	165	NA	NA	NA	NA	0.32559	NA	NA	NA	NA	NA	V	13.875	15.375	NA	NA	0	NA	NA	NA	16.788	1.043	1.7955	1.3427	0	0	0	0	0.825
lactate	1	2016-02-29_027.lcd	STD-0009	Unknown	NA	14.015	347860	11230	NA	NA	NA	NA	19.93401	NA	NA	NA	NA	NA	V	13.75	15.05	4557.164	32.915	30381.096	NA	NA	0.86	35.614	1.052	3.5309	3.0538	0.83	0	0	0	0.831
lactate	1	2016-02-29_028.lcd	STD-0010	Unknown	NA	13.987	179228	5822	NA	NA	NA	NA	10.27062	NA	NA	NA	NA	NA	V	13.725	15.025	4619.386	32.472	30795.907	NA	NA	0.868	0.847	1.117	3.4934	3.0178	0.823	0	0	0.507	0.831
lactate	1	2016-02-29_029.lcd	STD-0016	Unknown	NA	14.01	24709	676	NA	NA	NA	NA	1.41593	NA	NA	NA	NA	NA	SV	13.5	16.025	4148.55	36.157	27657.002	NA	NA	0.648	0.848	1.129	30.8869	24.4282	0.87	0	1.202	0.505	0.835
lactate	1	2016-02-29_030.lcd	S_B06	Unknown	NA	13.925	556	46	NA	NA	NA	NA	0.03184	NA	NA	NA	NA	Quant.Range(Low)	V	13.9	14.2	NA	NA	0	NA	NA	NA	0.565	1.145	0.1072	0.2339	0	0	0	0	0.831
lactate	1	2016-02-29_031.lcd	S_B07	Unknown	NA	13.946	19323	681	NA	NA	NA	NA	1.10729	NA	NA	NA	NA	NA	V	13.625	15.1	6348.881	23.626	42325.87	NA	NA	0.94	0.569	1.15	4.8714	4.3505	0.7	0	0	0.404	0.832
lactate	1	2016-02-29_032.lcd	S_B08	Unknown	NA	13.926	48223	1666	NA	NA	NA	NA	2.76342	NA	NA	NA	NA	NA	V	13.6	15.175	5927.223	25.307	39514.819	NA	NA	0.905	0.569	1.148	11.1271	9.68	0.724	0	0	0.417	0.832
lactate	1	2016-02-29_033.lcd	S_B09	Unknown	NA	13.916	17714	624	NA	NA	NA	NA	1.01508	NA	NA	NA	NA	NA	V	13.6	15.025	6263.977	23.946	41759.844	NA	NA	0.95	0.569	1.152	4.5764	4.0848	0.703	0	0	0.405	0.832
lactate	1	2016-02-29_034.lcd	S_B10	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
lactate	1	2016-02-29_035.lcd	S_B11	Unknown	NA	13.8	3581	219	NA	NA	NA	NA	0.20519	NA	NA	NA	NA	Quant.Range(Low)	V	13.775	14.275	NA	NA	0	NA	NA	NA	0.556	1.125	1.1494	1.6504	0	0	0	0	0.826
lactate	1	2016-02-29_036.lcd	S_B12	Unknown	NA	13.825	459	54	NA	NA	NA	NA	0.02629	NA	NA	NA	NA	Quant.Range(Low)	V	13.8	14.15	NA	NA	0	NA	NA	NA	0.56	1.134	0.1396	0.401	0	0	0	0	0.828
lactate	1	2016-02-29_037.lcd	S_C01	Unknown	NA	13.825	1343	103	NA	NA	NA	NA	0.07695	NA	NA	NA	NA	Quant.Range(Low)	V	13.825	14.2	18662.476	8.038	124416.505	NA	NA	1.067	0.561	1.133	0.4161	0.7713	0.405	0	0	0	0.828
lactate	1	2016-02-29_038.lcd	S_C02	Unknown	NA	13.888	2016	103	NA	NA	NA	NA	0.11553	NA	NA	NA	NA	Quant.Range(Low)	V	13.75	14.3	1356.446	110.583	9042.972	NA	NA	0.551	0.562	1.137	0.6503	0.7869	1.508	0	0	0	0.828
lactate	1	2016-02-29_039.lcd	S_C03	Unknown	NA	13.988	5569	230	NA	NA	NA	NA	0.31913	NA	NA	NA	NA	NA	V	13.85	14.425	2044.177	73.379	13627.845	NA	NA	0.646	0.566	1.141	1.5309	1.5863	1.238	0	0	0	0.83
lactate	1	2016-02-29_040.lcd	S_C04	Unknown	NA	13.95	2744	139	NA	NA	NA	NA	0.15727	NA	NA	NA	NA	Quant.Range(Low)	V	13.925	14.475	NA	NA	0	NA	NA	NA	0.553	1.121	0.8768	1.0204	0	0	0	0	0.824
lactate	1	2016-02-29_041.lcd	S_C05	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
lactate	1	2016-02-29_042.lcd	S_C06	Unknown	NA	14.15	2260	157	NA	NA	NA	NA	0.12948	NA	NA	NA	NA	Quant.Range(Low)	V	14.125	14.5	NA	NA	0	NA	NA	NA	0.562	1.139	0.4486	0.762	0	0	0	0	0.83
lactate	1	2016-02-29_043.lcd	S_C07	Unknown	NA	14.185	10031	308	NA	NA	NA	NA	0.57483	NA	NA	NA	NA	NA	V	13.925	15.4	4888.006	30.687	32586.71	NA	NA	0.838	14.852	1.052	3.959	2.7826	0.812	0	0	0.477	0.831
lactate	1	2016-02-29_044.lcd	S_C08	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
lactate	1	2016-02-29_045.lcd	S_C09	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
lactate	1	2016-02-29_046.lcd	S_C10	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
lactate	1	2016-02-29_047.lcd	S_C11	Unknown	NA	14.276	28322	882	NA	NA	NA	NA	1.62299	NA	NA	NA	NA	NA	V	14	15.7	4684.817	32.018	31232.113	NA	NA	0.842	10.301	1.053	7.8369	5.7207	0.834	0	0	0.501	0.831
lactate	1	2016-02-29_048.lcd	S_C12	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
formate	1	2016-02-29_053.lcd	STD-0015	Standard	2	15.848	553	21	NA	NA	NA	NA	0.1727	0.25	-0.0773	-30.92	69.1	NA	NA	15.475	16.575	10227.517	14.666	68183.449	1.399	1.446	2.044	1.106	1.223	0.4389	0.4471	0.627	0.896	0.811	0.387	0.918
formate	1	2016-02-29_052.lcd	STD-0014	Standard	3	15.844	1400	47	NA	NA	NA	NA	0.43691	0.5	-0.06309	-12.62	87.4	NA	V	15.375	16.625	6806.409	22.038	45376.062	NA	NA	1.863	1.04	1.23	0.5498	0.5038	0.768	0	0	0.427	0.918
formate	1	2016-02-29_051.lcd	STD-0013	Standard	4	15.833	2394	87	NA	NA	NA	NA	0.74705	1	-0.25295	-25.3	74.7	NA	V	15.425	16.625	7706.736	19.463	51378.237	1.306	1.349	1.934	1.043	1.231	0.4837	0.4752	0.721	0.977	0.854	0.416	0.918
formate	1	2016-02-29_050.lcd	STD-0012	Standard	5	15.812	9281	273	NA	NA	NA	NA	2.89651	2.5	0.39651	15.86	115.9	NA	V	15.5	16.625	5450.41	27.521	36336.065	NA	NA	1.732	1.043	1.23	0.695	0.5666	0.857	0	0	0.498	0.919
formate	1	2016-02-29_049.lcd	STD-0011	Standard	6	15.809	20201	569	NA	NA	NA	NA	6.30477	5	1.30477	26.1	126.1	NA	V	15.4	16.625	5543.232	27.06	36954.882	NA	NA	1.736	37.063	1.109	0.7829	0.6149	0.849	0	0	0.494	0.918
formate	1	2016-02-29_001.lcd	BLANK	Control	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
formate	1	2016-02-29_002.lcd	STD-0009	Unknown	NA	15.728	77931	2488	NA	NA	NA	NA	24.32199	NA	NA	NA	NA	NA	V	15.35	16.5	6143.586	24.416	40957.239	NA	NA	1.795	1.04	1.229	0.6879	0.5916	0.803	0	0	0.46	0.918
formate	1	2016-02-29_003.lcd	STD-0010	Unknown	NA	15.747	28565	1131	NA	NA	NA	NA	8.91493	NA	NA	NA	NA	NA	NA	15.35	16.425	8483.725	17.681	56558.166	1.266	1.257	1.961	1.041	1.23	0.4147	0.4347	0.684	0.828	0.736	0.396	0.918
formate	1	2016-02-29_004.lcd	STD-0011	Unknown	NA	15.764	20055	656	NA	NA	NA	NA	6.25923	NA	NA	NA	NA	NA	V	15.375	16.525	6416.664	23.377	42777.76	NA	NA	1.824	1.041	1.229	0.6117	0.5318	0.787	0	0	0.452	0.918
formate	1	2016-02-29_005.lcd	STD-0012	Unknown	NA	15.76	8531	321	NA	NA	NA	NA	2.66263	NA	NA	NA	NA	NA	NA	15.375	16.45	7630.322	19.658	50868.815	NA	NA	1.927	1.041	1.229	0.4268	0.4221	0.722	0	0.8	0.412	0.918
formate	1	2016-02-29_006.lcd	STD-0013	Unknown	NA	15.749	3183	125	NA	NA	NA	NA	0.9933	NA	NA	NA	NA	NA	NA	15.375	16.4	8494.23	17.659	56628.2	1.258	1.264	1.983	1.041	1.229	0.3843	0.3944	0.684	0.833	0.746	0.399	0.918
formate	1	2016-02-29_007.lcd	STD-0014	Unknown	NA	15.77	1346	53	NA	NA	NA	NA	0.42013	NA	NA	NA	NA	NA	NA	15.35	16.425	8403.18	17.85	56021.202	1.229	1.231	1.969	1.041	1.23	0.3946	0.406	0.688	0.818	0.744	0.399	0.918
formate	1	2016-02-29_008.lcd	STD-0015	Unknown	NA	15.804	879	31	NA	NA	NA	NA	0.27448	NA	NA	NA	NA	NA	NA	15.425	16.525	6715.754	22.336	44771.691	NA	NA	1.915	1.043	1.234	0.5543	0.5022	0.771	0	0	0.439	0.919
formate	1	2016-02-29_009.lcd	STD-0016	Unknown	NA	15.783	397	13	NA	NA	NA	NA	0.12375	NA	NA	NA	NA	NA	V	15.325	16.375	6669.322	22.491	44462.149	NA	NA	1.846	1.036	1.23	0.5203	0.4553	0.773	0	0	0.421	0.917
formate	1	2016-02-29_010.lcd	S_A01	Unknown	NA	15.78	1732	58	NA	NA	NA	NA	0.54046	NA	NA	NA	NA	NA	V	15.475	16.425	5550.899	27.023	37005.995	NA	NA	1.894	0.848	1.258	0.6892	0.5279	0.847	0	0	0	0.919
formate	1	2016-02-29_011.lcd	S_A02	Unknown	NA	15.832	330	15	NA	NA	NA	NA	0.10309	NA	NA	NA	NA	Quant.Range(Low)	NA	15.55	16.325	8353.062	17.957	55687.081	1.386	1.393	2.172	0.853	1.265	0.1317	0.1306	0.693	0.684	0.659	0.404	0.922
formate	1	2016-02-29_012.lcd	S_A03	Unknown	NA	15.818	577	23	NA	NA	NA	NA	0.18021	NA	NA	NA	NA	Quant.Range(Low)	V	15.5	16.35	8595.19	17.452	57301.269	NA	NA	2.167	0.852	1.263	0.2497	0.2219	0.682	0	0	0.42	0.922
formate	1	2016-02-29_013.lcd	S_A04	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
formate	1	2016-02-29_014.lcd	S_A05	Unknown	NA	15.409	4049	150	NA	NA	NA	NA	1.26353	NA	NA	NA	NA	NA	V	15.125	16.05	6025.678	24.893	40171.185	NA	NA	NA	0.69	1.052	1.0257	0.9009	0.794	0	0	0.496	0.896
formate	1	2016-02-29_015.lcd	S_A06	Unknown	NA	15.405	3374	121	NA	NA	NA	NA	1.05301	NA	NA	NA	NA	NA	V	15.125	16.025	4838.268	31.003	32255.123	NA	NA	0.042	9.468	1.031	0.9266	0.7789	0.886	0	0	0	0.896
formate	1	2016-02-29_016.lcd	S_A07	Unknown	NA	15.805	1384	51	NA	NA	NA	NA	0.43202	NA	NA	NA	NA	NA	NA	15.5	16.475	6443.945	23.278	42959.63	1.54	1.568	2.017	8.646	1.118	0.5163	0.4245	0.788	0.829	0.778	0.432	0.919
formate	1	2016-02-29_017.lcd	S_A08	Unknown	NA	15.827	994	38	NA	NA	NA	NA	0.31019	NA	NA	NA	NA	NA	NA	15.475	16.45	7233.525	20.737	48223.501	1.318	1.423	2.142	0.857	1.262	0.399	0.3234	0.744	0.842	0.762	0.414	0.92
formate	1	2016-02-29_018.lcd	S_A09	Unknown	NA	15.809	2440	99	NA	NA	NA	NA	0.76139	NA	NA	NA	NA	NA	NA	15.45	16.45	8812.265	17.022	58748.436	1.348	1.338	2.197	0.852	1.261	0.8426	0.7756	0.674	0.82	0.73	0.386	0.921
formate	1	2016-02-29_019.lcd	S_A10	Unknown	NA	15.799	4161	142	NA	NA	NA	NA	1.29854	NA	NA	NA	NA	NA	V	15.45	16.575	7138.917	21.012	47592.779	NA	NA	2.042	0.737	1.288	1.4409	1.1708	0.748	0	0	0.435	0.918
formate	1	2016-02-29_020.lcd	S_A11	Unknown	NA	15.784	3865	122	NA	NA	NA	NA	1.20629	NA	NA	NA	NA	NA	V	15.475	16.525	5799.344	25.865	38662.292	NA	NA	1.908	0.735	1.286	1.0411	0.7835	0.829	0	0	0.484	0.918
formate	1	2016-02-29_021.lcd	S_A12	Unknown	NA	15.802	3718	123	NA	NA	NA	NA	1.16039	NA	NA	NA	NA	NA	V	15.475	16.55	6804.16	22.045	45361.065	NA	NA	2.005	0.738	1.287	1.0659	0.8468	0.766	0	0	0.451	0.919
formate	1	2016-02-29_022.lcd	S_B01	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
formate	1	2016-02-29_023.lcd	S_B02	Unknown	NA	15.817	7	6	NA	NA	NA	NA	0.00225	NA	NA	NA	NA	Quant.Range(Low)	NA	15.65	16.5	14271.019	10.511	95140.128	1.285	1.286	NA	0.736	1.174	0.003	0.0553	0.53	0.408	0.396	0.276	0.92
formate	1	2016-02-29_024.lcd	S_B03	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
formate	1	2016-02-29_025.lcd	S_B04	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
formate	1	2016-02-29_026.lcd	S_B05	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
formate	1	2016-02-29_027.lcd	STD-0009	Unknown	NA	15.484	76181	2257	NA	NA	NA	NA	23.77568	NA	NA	NA	NA	NA	V	15.05	16.3	6009.562	24.96	40063.744	NA	NA	1.802	39.45	1.108	0.7733	0.6137	0.799	0	0	0.463	0.918
formate	1	2016-02-29_028.lcd	STD-0010	Unknown	NA	15.449	40152	1180	NA	NA	NA	NA	12.53136	NA	NA	NA	NA	NA	V	15.025	16.275	5890.277	25.466	39268.51	NA	NA	1.797	1.04	1.228	0.7826	0.6116	0.805	0	0	0.466	0.918
formate	1	2016-02-29_029.lcd	STD-0016	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
formate	1	2016-02-29_030.lcd	S_B06	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
formate	1	2016-02-29_031.lcd	S_B07	Unknown	NA	15.514	125	6	NA	NA	NA	NA	0.03889	NA	NA	NA	NA	Quant.Range(Low)	NA	15.25	15.95	12249.918	12.245	81666.123	1.271	1.185	2.487	0.745	1.31	0.0314	0.0362	0.561	0.655	0.596	0.418	0.925
formate	1	2016-02-29_032.lcd	S_B08	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
formate	1	2016-02-29_033.lcd	S_B09	Unknown	NA	15.385	472	21	NA	NA	NA	NA	0.14717	NA	NA	NA	NA	Quant.Range(Low)	NA	15.15	15.925	9640.906	15.559	64272.704	1.467	1.43	2.209	0.734	1.291	0.1218	0.1376	0.627	0.66	0.622	0.367	0.919
formate	1	2016-02-29_034.lcd	S_B10	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
formate	1	2016-02-29_035.lcd	S_B11	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
formate	1	2016-02-29_036.lcd	S_B12	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
formate	1	2016-02-29_037.lcd	S_C01	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
formate	1	2016-02-29_038.lcd	S_C02	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
formate	1	2016-02-29_039.lcd	S_C03	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
formate	1	2016-02-29_040.lcd	S_C04	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
formate	1	2016-02-29_041.lcd	S_C05	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
formate	1	2016-02-29_042.lcd	S_C06	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
formate	1	2016-02-29_043.lcd	S_C07	Unknown	NA	15.689	247	12	NA	NA	NA	NA	0.07707	NA	NA	NA	NA	Quant.Range(Low)	NA	15.475	16.225	13443.03	11.158	89620.201	1.519	1.51	2.224	16.533	1.113	0.0975	0.1069	0.541	0.634	0.605	0.34	0.919
formate	1	2016-02-29_044.lcd	S_C08	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
formate	1	2016-02-29_045.lcd	S_C09	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
formate	1	2016-02-29_046.lcd	S_C10	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
formate	1	2016-02-29_047.lcd	S_C11	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
formate	1	2016-02-29_048.lcd	S_C12	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
acetate	1	2016-02-29_053.lcd	STD-0015	Standard	2	17.255	1851	60	NA	NA	NA	NA	0.22389	0.25	-0.02611	-10.44	89.6	NA	NA	16.75	18.325	7483.137	20.045	49887.581	1.471	1.44	1.975	1.293	1.169	1.468	1.2842	0.798	1.122	0.943	0.456	1
acetate	1	2016-02-29_052.lcd	STD-0014	Standard	3	17.263	3992	125	NA	NA	NA	NA	0.48283	0.5	-0.01717	-3.43	96.6	NA	V	16.625	18.575	8007.175	18.733	53381.166	1.528	1.377	1.843	1.223	1.176	1.5677	1.3231	0.772	1.249	0.991	0.458	1
acetate	1	2016-02-29_051.lcd	STD-0013	Standard	4	17.243	7582	237	NA	NA	NA	NA	0.91706	1	-0.08294	-8.29	91.7	NA	NA	16.675	18.625	7777.176	19.287	51847.838	1.51	1.418	1.875	1.225	1.174	1.5322	1.3013	0.782	1.231	1.004	0.456	1
acetate	1	2016-02-29_050.lcd	STD-0012	Standard	5	17.214	21845	640	NA	NA	NA	NA	2.64227	2.5	0.14227	5.69	105.7	NA	V	16.625	18.75	7230.764	20.745	48205.094	NA	NA	1.683	1.224	1.174	1.6359	1.3275	0.81	0	1.104	0.469	1
acetate	1	2016-02-29_049.lcd	STD-0011	Standard	6	17.213	46571	1312	NA	NA	NA	NA	5.63296	5	0.63296	12.66	112.7	NA	V	16.625	18.55	7121.41	21.063	47476.066	NA	NA	1.686	40.442	1.091	1.8048	1.4181	0.816	0	1.16	0.472	1
acetate	1	2016-02-29_001.lcd	BLANK	Control	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
acetate	1	2016-02-29_002.lcd	STD-0009	Unknown	NA	17.14	196615	5801	NA	NA	NA	NA	23.78168	NA	NA	NA	NA	NA	V	16.5	19.325	7014.849	21.383	46765.658	1.402	1.332	1.741	1.223	1.176	1.7356	1.3794	0.819	1.276	0.987	0.472	1
acetate	1	2016-02-29_003.lcd	STD-0010	Unknown	NA	17.155	106998	3320	NA	NA	NA	NA	12.94204	NA	NA	NA	NA	NA	NA	16.525	19.3	7481.698	20.049	49877.984	1.403	1.325	1.907	1.224	1.175	1.5534	1.2759	0.793	1.146	0.933	0.462	1
acetate	1	2016-02-29_004.lcd	STD-0011	Unknown	NA	17.181	53993	1620	NA	NA	NA	NA	6.53077	NA	NA	NA	NA	NA	V	16.525	19.375	7239.555	20.72	48263.699	1.424	1.317	1.776	1.225	1.176	1.6468	1.3124	0.808	1.25	0.967	0.467	1
acetate	1	2016-02-29_005.lcd	STD-0012	Unknown	NA	17.174	32962	940	NA	NA	NA	NA	3.98695	NA	NA	NA	NA	NA	NA	16.525	19.775	7257.961	20.667	48386.406	1.583	1.356	1.851	1.224	1.176	1.6489	1.2366	0.806	1.314	0.969	0.466	1
acetate	1	2016-02-29_006.lcd	STD-0013	Unknown	NA	17.162	12025	387	NA	NA	NA	NA	1.45447	NA	NA	NA	NA	NA	NA	16.525	18.45	7423.333	20.207	49488.883	1.352	1.297	1.909	1.224	1.176	1.4519	1.2215	0.797	1.11	0.918	0.462	1
acetate	1	2016-02-29_007.lcd	STD-0014	Unknown	NA	17.178	4841	167	NA	NA	NA	NA	0.58556	NA	NA	NA	NA	NA	NA	16.525	17.825	9965.665	15.052	66437.77	1.238	1.32	2.046	1.223	1.175	1.419	1.2665	0.688	1.004	0.934	0.415	1
acetate	1	2016-02-29_008.lcd	STD-0015	Unknown	NA	17.195	2213	74	NA	NA	NA	NA	0.26768	NA	NA	NA	NA	NA	NA	16.625	18.025	7587.963	19.768	50586.422	1.248	1.258	1.783	1.223	1.172	1.3949	1.2156	0.79	1.034	0.862	0.456	1
acetate	1	2016-02-29_009.lcd	STD-0016	Unknown	NA	17.211	951	32	NA	NA	NA	NA	0.11508	NA	NA	NA	NA	NA	NA	16.75	17.875	8432.32	17.789	56215.466	1.144	1.203	1.875	1.221	1.178	1.2484	1.1403	0.75	0.969	0.863	0.45	1
