seqID	sampleID	mouse	percent_weight	sex	FMT_input	FMT_type	Experiment	day	type	CFU	sampleType	group	shannon	nseqs	fastq_file1	seqname	fastq_file2	move_command	missing_transfer	Dates
d1_1836_1	d1_1836_1	1836_1	98.18181818	F	AMS001	hFMT	HF9	1	fecal	110000000	mouse	hFMT	0.298232	17696	d1-1836-1_S101_L001_R1_001.fastq.gz	d1-1836-1	d1-1836-1_S101_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d1-1836-1_* | xargs cp -t /home/aseekat/forSRA	no	2018
d1_1836_2	d1_1836_2	1836_2	99.09090909	F	AMS001	hFMT	HF9	1	fecal	130000000	mouse	hFMT	0.393835	24998	d1-1836-2_S145_L001_R1_001.fastq.gz	d1-1836-2	d1-1836-2_S145_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d1-1836-2_* | xargs cp -t /home/aseekat/forSRA	no	2018
d1_1836_3	d1_1836_3	1836_3	99.11504425	F	AMS001	hFMT	HF9	1	fecal	30000000	mouse	hFMT	0.409256	24413	d1-1836-3_S152_L001_R1_001.fastq.gz	d1-1836-3	d1-1836-3_S152_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d1-1836-3_* | xargs cp -t /home/aseekat/forSRA	no	2018
d1_1836_4	d1_1836_4	1836_4	99.07834101	F	AMS001	hFMT	HF9	1	fecal	30000000	mouse	hFMT	0.233528	18635	d1-1836-4_S162_L001_R1_001.fastq.gz	d1-1836-4	d1-1836-4_S162_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d1-1836-4_* | xargs cp -t /home/aseekat/forSRA	no	2018
d1_1837_1	d1_1837_1	1837_1	99.23664122	M	AMS005	hFMT	HF9	1	fecal	0	mouse	hFMT	0.313303	26094	d1-1837-1_S31_L001_R1_001.fastq.gz	d1-1837-1	d1-1837-1_S31_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d1-1837-1_* | xargs cp -t /home/aseekat/forSRA	no	2018
d1_1837_2	d1_1837_2	1837_2	98.84169884	M	AMS005	hFMT	HF9	1	fecal	0	mouse	hFMT	0.439363	18248	d1-1837-2_S32_L001_R1_001.fastq.gz	d1-1837-2	d1-1837-2_S32_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d1-1837-2_* | xargs cp -t /home/aseekat/forSRA	no	2018
d1_1839_1	d1_1839_1	1839_1	98.11320755	F	AMS005	hFMT	HF9	1	fecal	310000000	mouse	hFMT	0.478872	17079	d1-1839-1_S168_L001_R1_001.fastq.gz	d1-1839-1	d1-1839-1_S168_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d1-1839-1_* | xargs cp -t /home/aseekat/forSRA	no	2018
d1_1839_2	d1_1839_2	1839_2	99.55752212	F	AMS005	hFMT	HF9	1	fecal	50000000	mouse	hFMT	0.363181	17492	d1-1839-2_S169_L001_R1_001.fastq.gz	d1-1839-2	d1-1839-2_S169_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d1-1839-2_* | xargs cp -t /home/aseekat/forSRA	no	2018
d1_1839_3	d1_1839_3	1839_3	97.16981132	F	AMS005	hFMT	HF9	1	fecal	0	mouse	hFMT	0.650601	21895	d1-1839-3_S184_L001_R1_001.fastq.gz	d1-1839-3	d1-1839-3_S184_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d1-1839-3_* | xargs cp -t /home/aseekat/forSRA	no	2018
d4_1199_1	d4_1199_1	1199_1	92.35294118	F	D2_A	hFMT	HF1	4	fecal	2900000	mouse	hFMT	1.102256	19531	d4-1199-1_S102_L001_R1_001.fastq.gz	d4-1199-1	d4-1199-1_S102_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d4-1199-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d4_1199_2	d4_1199_2	1199_2	94.17989418	F	D2_A	hFMT	HF1	4	fecal	6200000	mouse	hFMT	1.154209	22048	d4-1199-2_S55_L001_R1_001.fastq.gz	d4-1199-2	d4-1199-2_S55_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d4-1199-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d4_1199_3	d4_1199_3	1199_3	97.04142012	F	D2_A	hFMT	HF1	4	fecal	3800000	mouse	hFMT	1.305987	17566	d4-1199-3_S161_L001_R1_001.fastq.gz	d4-1199-3	d4-1199-3_S161_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d4-1199-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
d4_1200_1	d4_1200_1	1200_1	95.53072626	M	D2_A	hFMT	HF1	4	fecal	500000	mouse	hFMT	1.75848	20730	d4-1200-1_S142_L001_R1_001.fastq.gz	d4-1200-1	d4-1200-1_S142_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d4-1200-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d4_1200_2	d4_1200_2	1200_2	98.94736842	M	D2_A	hFMT	HF1	4	fecal	800000	mouse	hFMT	1.716803	18463	d4-1200-2_S42_L001_R1_001.fastq.gz	d4-1200-2	d4-1200-2_S42_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d4-1200-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d4_1200_3	d4_1200_3	1200_3	93.82716049	M	D2_A	hFMT	HF1	4	fecal	1100000	mouse	hFMT	1.554582	18596	d4-1200-3_S43_L001_R1_001.fastq.gz	d4-1200-3	d4-1200-3_S43_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d4-1200-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
d4_1223_3	d4_1223_3	1223_3	80.43478261	F	D2_A	hFMT	HF2	4	fecal	30000000	mouse	hFMT	1.399142	18313	d4-1223-3_S232_L001_R1_001.fastq.gz	d4-1223-3	d4-1223-3_S232_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d4-1223-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
d4_1223_4	d4_1223_4	1223_4	93.92265193	F	D2_A	hFMT	HF2	4	fecal	41000000	mouse	hFMT	1.582941	17219	d13-1209-2_S330_L001_R1_001.fastq.gz	d13-1209-2	d13-1209-2_S330_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d13-1209-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d4_1225_3	d4_1225_3	1225_3	91.1627907	M	D2_A	hFMT	HF2	4	fecal	34000000	mouse	hFMT	1.563417	17396	d4-1225-3_S217_L001_R1_001.fastq.gz	d4-1225-3	d4-1225-3_S217_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d4-1225-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
d4_1225_4	d4_1225_4	1225_4	91.91489362	M	D2_A	hFMT	HF2	4	fecal	82000000	mouse	hFMT	1.395751	15535	d4-1225-4_S261_L001_R1_001.fastq.gz	d4-1225-4	d4-1225-4_S261_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d4-1225-4_* | xargs cp -t /home/aseekat/forSRA	no	2015
d4_1291_1	d4_1291_1	1291_1	89.36170213	F	R4_F	hFMT	HF4	4	fecal	34000000	mouse	hFMT	1.515241	14144	d4-1291-1_S291_L001_R1_001.fastq.gz	d4-1291-1	d4-1291-1_S291_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d4-1291-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d4_1291_2	d4_1291_2	1291_2	87.97468354	F	R4_F	hFMT	HF4	4	fecal	78000000	mouse	hFMT	1.178428	13244	d4-1291-2_S292_L001_R1_001.fastq.gz	d4-1291-2	d4-1291-2_S292_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d4-1291-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d4_1292_1	d4_1292_1	1292_1	93.75	F	D4_A	hFMT	HF4	4	fecal	20400000	mouse	hFMT	1.630327	6504	d4-1292-1_S87_L001_R1_001.fastq.gz	d4-1292-1	d4-1292-1_S87_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d4-1292-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d4_1292_2	d4_1292_2	1292_2	91.57894737	F	D4_A	hFMT	HF4	4	fecal	13000000	mouse	hFMT	1.062197	33832	d4-1292-2_S324_L001_R1_001.fastq.gz	d4-1292-2	d4-1292-2_S324_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d4-1292-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d4_1293_1	d4_1293_1	1293_1	90.5027933	F	D5_A	hFMT	HF4	4	fecal	11900000	mouse	hFMT	0.900851	2936	d4-1293-1_S289_L001_R1_001.fastq.gz	d4-1293-1	d4-1293-1_S289_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d4-1293-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d4_1293_2	d4_1293_2	1293_2	96.93251534	F	D5_A	hFMT	HF4	4	fecal	7100000	mouse	hFMT	0.867815	10219	d4-1293-2_S290_L001_R1_001.fastq.gz	d4-1293-2	d4-1293-2_S290_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d4-1293-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d4_1295_1	d4_1295_1	1295_1	96.84684685	M	R4_F	hFMT	HF4	4	fecal	18900000	mouse	hFMT	1.188828	43298	d4-1295-1_S293_L001_R1_001.fastq.gz	d4-1295-1	d4-1295-1_S293_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d4-1295-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d4_1295_2	d4_1295_2	1295_2	95.81395349	M	R4_F	hFMT	HF4	4	fecal	2800000	mouse	hFMT	1.245636	21202	d4-1295-2_S88_L001_R1_001.fastq.gz	d4-1295-2	d4-1295-2_S88_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d4-1295-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d4_1296_1	d4_1296_1	1296_1	96.20853081	M	D4_A	hFMT	HF4	4	fecal	41700000	mouse	hFMT	0.985338	16962	d4-1296-1_S295_L001_R1_001.fastq.gz	d4-1296-1	d4-1296-1_S295_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d4-1296-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d4_1296_2	d4_1296_2	1296_2	96.34703196	M	D4_A	hFMT	HF4	4	fecal	43000000	mouse	hFMT	0.980321	63294	d4-1296-2_S296_L001_R1_001.fastq.gz	d4-1296-2	d4-1296-2_S296_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d4-1296-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d4_1297_2	d4_1297_2	1297_2	94.39252336	M	D5_A	hFMT	HF4	4	fecal	6900000	mouse	hFMT	1.160861	9774	d4-1297-2_S73_L001_R1_001.fastq.gz	d4-1297-2	d4-1297-2_S73_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d4-1297-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d4_1297_3	d4_1297_3	1297_3	96.52173913	M	D5_A	hFMT	HF4	4	fecal	9000000	mouse	hFMT	0.748514	16456	d4-1297-3_S75_L001_R1_001.fastq.gz	d4-1297-3	d4-1297-3_S75_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d4-1297-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
d4_1835_1	d4_1835_1	1835_1	89.61937716	M	AMS001	hFMT	HF9	4	fecal	100000000	mouse	hFMT	1.080514	13441	d4-1835-1_S71_L001_R1_001.fastq.gz	d4-1835-1	d4-1835-1_S71_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d4-1835-1_* | xargs cp -t /home/aseekat/forSRA	no	2018
d4_1835_2	d4_1835_2	1835_2	91.51943463	M	AMS001	hFMT	HF9	4	fecal	710000000	mouse	hFMT	1.573843	20021	d4-1835-2_S72_L001_R1_001.fastq.gz	d4-1835-2	d4-1835-2_S72_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d4-1835-2_* | xargs cp -t /home/aseekat/forSRA	no	2018
d4_1836_1	d4_1836_1	1836_1	93.18181818	F	AMS001	hFMT	HF9	4	fecal	720000000	mouse	hFMT	1.938944	20913	d4-1836-1_S85_L001_R1_001.fastq.gz	d4-1836-1	d4-1836-1_S85_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d4-1836-1_* | xargs cp -t /home/aseekat/forSRA	no	2018
d4_1836_3	d4_1836_3	1836_3	91.15044248	F	AMS001	hFMT	HF9	4	fecal	410000000	mouse	hFMT	2.095773	26918	d4-1836-3_S76_L001_R1_001.fastq.gz	d4-1836-3	d4-1836-3_S76_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d4-1836-3_* | xargs cp -t /home/aseekat/forSRA	no	2018
d4_1837_1	d4_1837_1	1837_1	93.51145038	M	AMS005	hFMT	HF9	4	fecal	830000000	mouse	hFMT	0.748331	17042	d4-1837-1_S172_L001_R1_001.fastq.gz	d4-1837-1	d4-1837-1_S172_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d4-1837-1_* | xargs cp -t /home/aseekat/forSRA	no	2018
d4_1837_2	d4_1837_2	1837_2	94.20849421	M	AMS005	hFMT	HF9	4	fecal	720000000	mouse	hFMT	1.322464	20824	d4-1837-2_S173_L001_R1_001.fastq.gz	d4-1837-2	d4-1837-2_S173_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d4-1837-2_* | xargs cp -t /home/aseekat/forSRA	no	2018
d4_1837_3	d4_1837_3	1837_3	95.6043956	M	AMS005	hFMT	HF9	4	fecal	580000000	mouse	hFMT	1.091276	17977	d4-1837-3_S175_L001_R1_001.fastq.gz	d4-1837-3	d4-1837-3_S175_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d4-1837-3_* | xargs cp -t /home/aseekat/forSRA	no	2018
d4_1839_1	d4_1839_1	1839_1	89.62264151	F	AMS005	hFMT	HF9	4	fecal	1210000000	mouse	hFMT	1.50456	19559	d4-1839-1_S143_L001_R1_001.fastq.gz	d4-1839-1	d4-1839-1_S143_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d4-1839-1_* | xargs cp -t /home/aseekat/forSRA	no	2018
d4_1839_2	d4_1839_2	1839_2	90.7079646	F	AMS005	hFMT	HF9	4	fecal	470000000	mouse	hFMT	2.01982	20448	d4-1839-2_S33_L001_R1_001.fastq.gz	d4-1839-2	d4-1839-2_S33_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d4-1839-2_* | xargs cp -t /home/aseekat/forSRA	no	2018
d7_1199_1	d7_1199_1	1199_1	94.11764706	F	D2_A	hFMT	HF1	7	fecal	NA	mouse	hFMT	0.998023	16303	d7-1199-1_S28_L001_R1_001.fastq.gz	d7-1199-1	d7-1199-1_S28_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d7-1199-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d7_1200_1	d7_1200_1	1200_1	98.88268156	M	D2_A	hFMT	HF1	7	fecal	NA	mouse	hFMT	1.43389	16063	d7-1200-1_S68_L001_R1_001.fastq.gz	d7-1200-1	d7-1200-1_S68_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d7-1200-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d9_1199_1	d9_1199_1	1199_1	91.17647059	F	D2_A	hFMT	HF1	9	fecal	100	mouse	hFMT	1.281047	17097	d9-1199-1_S11_L001_R1_001.fastq.gz	d9-1199-1	d9-1199-1_S11_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d9-1199-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d9_1199_2	d9_1199_2	1199_2	97.88359788	F	D2_A	hFMT	HF1	9	fecal	100	mouse	hFMT	1.081773	11228	d9-1199-2_S2_L001_R1_001.fastq.gz	d9-1199-2	d9-1199-2_S2_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d9-1199-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d9_1199_3	d9_1199_3	1199_3	97.04142012	F	D2_A	hFMT	HF1	9	fecal	100	mouse	hFMT	1.366471	14239	d9-1199-3_S14_L001_R1_001.fastq.gz	d9-1199-3	d9-1199-3_S14_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d9-1199-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
d9_1200_1	d9_1200_1	1200_1	96.08938547	M	D2_A	hFMT	HF1	9	fecal	100	mouse	hFMT	1.50121	16319	d9-1200-1_S13_L001_R1_001.fastq.gz	d9-1200-1	d9-1200-1_S13_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d9-1200-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d9_1200_2	d9_1200_2	1200_2	101.0526316	M	D2_A	hFMT	HF1	9	fecal	100	mouse	hFMT	1.689057	15100	d9-1200-2_S103_L001_R1_001.fastq.gz	d9-1200-2	d9-1200-2_S103_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d9-1200-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d9_1200_3	d9_1200_3	1200_3	98.7654321	M	D2_A	hFMT	HF1	9	fecal	100	mouse	hFMT	1.693635	21917	d9-1200-3_S31_L001_R1_001.fastq.gz	d9-1200-3	d9-1200-3_S31_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d9-1200-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
d9_1223_3	d9_1223_3	1223_3	96.73913043	F	D2_A	hFMT	HF2	9	fecal	0	mouse	hFMT	1.11982	20998	d16-1203-2_S366_L001_R1_001.fastq.gz	d16-1203-2	d16-1203-2_S366_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d16-1203-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d9_1223_4	d9_1223_4	1223_4	100.5524862	F	D2_A	hFMT	HF2	9	fecal	0	mouse	hFMT	1.058905	22168	d16-1207-1_S378_L001_R1_001.fastq.gz	d16-1207-1	d16-1207-1_S378_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d16-1207-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d9_1225_3	d9_1225_3	1225_3	106.5116279	M	D2_A	hFMT	HF2	9	fecal	0	mouse	hFMT	0.672515	18376	d16-1200-2_S354_L001_R1_001.fastq.gz	d16-1200-2	d16-1200-2_S354_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d16-1200-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d9_1225_4	d9_1225_4	1225_4	103.4042553	M	D2_A	hFMT	HF2	9	fecal	0	mouse	hFMT	0.692195	24642	d9-1225-4_S240_L001_R1_001.fastq.gz	d9-1225-4	d9-1225-4_S240_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d9-1225-4_* | xargs cp -t /home/aseekat/forSRA	no	2015
d9_1225_5	d9_1225_5	1225_5	104.5454545	M	D2_A	hFMT	HF2	9	fecal	NA	mouse	hFMT	0.690735	15762	d9-1216-4_S344_L001_R1_001.fastq.gz	d9-1216-4	d9-1216-4_S344_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d9-1216-4_* | xargs cp -t /home/aseekat/forSRA	no	2015
d9_1835_1	d9_1835_1	1835_1	99.30795848	M	AMS001	hFMT	HF9	9	fecal	0	mouse	hFMT	0.090053	20191	d9-1835-q_S150_L001_R1_001.fastq.gz	d9-1835-1	d9-1835-q_S150_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d9-1835-1_* | xargs cp -t /home/aseekat/forSRA	yes	2018
d9_1835_2	d9_1835_2	1835_2	100.7067138	M	AMS001	hFMT	HF9	9	fecal	0	mouse	hFMT	0.131656	19995	d9-1835-2_S158_L001_R1_001.fastq.gz	d9-1835-2	d9-1835-2_S158_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d9-1835-2_* | xargs cp -t /home/aseekat/forSRA	no	2018
d9_1835_3	d9_1835_3	1835_3	98.93992933	M	AMS001	hFMT	HF9	9	fecal	0	mouse	hFMT	0.096805	22104	d9-1835-3_S159_L001_R1_001.fastq.gz	d9-1835-3	d9-1835-3_S159_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d9-1835-3_* | xargs cp -t /home/aseekat/forSRA	no	2018
d9_1836_1	d9_1836_1	1836_1	97.27272727	F	AMS001	hFMT	HF9	9	fecal	0	mouse	hFMT	0.703513	25240	d9-1836-1_S23_L001_R1_001.fastq.gz	d9-1836-1	d9-1836-1_S23_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d9-1836-1_* | xargs cp -t /home/aseekat/forSRA	no	2018
d9_1836_2	d9_1836_2	1836_2	98.63636364	F	AMS001	hFMT	HF9	9	fecal	0	mouse	hFMT	0.708034	24498	d9-1836-2_S20_L001_R1_001.fastq.gz	d9-1836-2	d9-1836-2_S20_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d9-1836-2_* | xargs cp -t /home/aseekat/forSRA	no	2018
d9_1836_3	d9_1836_3	1836_3	97.78761062	F	AMS001	hFMT	HF9	9	fecal	0	mouse	hFMT	0.715766	21670	d9-1836-3_S67_L001_R1_001.fastq.gz	d9-1836-3	d9-1836-3_S67_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d9-1836-3_* | xargs cp -t /home/aseekat/forSRA	no	2018
d9_1836_4	d9_1836_4	1836_4	99.53917051	F	AMS001	hFMT	HF9	9	fecal	0	mouse	hFMT	0.716673	23556	d9-1836-4_S46_L001_R1_001.fastq.gz	d9-1836-4	d9-1836-4_S46_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d9-1836-4_* | xargs cp -t /home/aseekat/forSRA	no	2018
d9_1837_1	d9_1837_1	1837_1	100	M	AMS005	hFMT	HF9	9	fecal	0	mouse	hFMT	0.136428	20998	d9-1837-1_S59_L001_R1_001.fastq.gz	d9-1837-1	d9-1837-1_S59_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d9-1837-1_* | xargs cp -t /home/aseekat/forSRA	no	2018
d9_1837_2	d9_1837_2	1837_2	99.61389961	M	AMS005	hFMT	HF9	9	fecal	0	mouse	hFMT	0.150231	21485	d9-1837-2_S21_L001_R1_001.fastq.gz	d9-1837-2	d9-1837-2_S21_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d9-1837-2_* | xargs cp -t /home/aseekat/forSRA	no	2018
d9_1837_3	d9_1837_3	1837_3	99.26739927	M	AMS005	hFMT	HF9	9	fecal	0	mouse	hFMT	0.064699	15935	d9-1837-3_S22_L001_R1_001.fastq.gz	d9-1837-3	d9-1837-3_S22_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d9-1837-3_* | xargs cp -t /home/aseekat/forSRA	no	2018
d9_1839_1	d9_1839_1	1839_1	92.9245283	F	AMS005	hFMT	HF9	9	fecal	0	mouse	hFMT	0.159598	14593	d9-1839-1_S18_L001_R1_001.fastq.gz	d9-1839-1	d9-1839-1_S18_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d9-1839-1_* | xargs cp -t /home/aseekat/forSRA	no	2018
d9_1839_2	d9_1839_2	1839_2	98.2300885	F	AMS005	hFMT	HF9	9	fecal	0	mouse	hFMT	0.198055	19553	d9-1839-2_S19_L001_R1_001.fastq.gz	d9-1839-2	d9-1839-2_S19_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d9-1839-2_* | xargs cp -t /home/aseekat/forSRA	no	2018
d9_1839_3	d9_1839_3	1839_3	127.8301887	F	AMS005	hFMT	HF9	9	fecal	0	mouse	hFMT	0.269796	27167	d9-1839-3_S183_L001_R1_001.fastq.gz	d9-1839-3	d9-1839-3_S183_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d9-1839-3_* | xargs cp -t /home/aseekat/forSRA	no	2018
d11_1199_1	d11_1199_1	1199_1	98.23529412	F	D2_A	hFMT	HF1	11	fecal	100	mouse	hFMT	1.646689	14647	d11-1119-1_S1_L001_R1_001.fastq.gz	d11-1119-1	d11-1119-1_S1_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d11-1119-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d11_1199_2	d11_1199_2	1199_2	100	F	D2_A	hFMT	HF1	11	fecal	100	mouse	hFMT	1.298549	22555	d11-1199-2_S90_L001_R1_001.fastq.gz	d11-1199-2	d11-1199-2_S90_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d11-1199-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d11_1199_3	d11_1199_3	1199_3	95.26627219	F	D2_A	hFMT	HF1	11	fecal	100	mouse	hFMT	1.645591	18328	d11-1199-3_S94_L001_R1_001.fastq.gz	d11-1199-3	d11-1199-3_S94_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d11-1199-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
d11_1199_4	d11_1199_4	1199_4	97.23756906	F	D2_A	hFMT	HF1	11	fecal	100	mouse	hFMT	1.47548	26398	d11-1199-4_S72_L001_R1_001.fastq.gz	d11-1199-4	d11-1199-4_S72_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d11-1199-4_* | xargs cp -t /home/aseekat/forSRA	no	2015
d11_1200_1	d11_1200_1	1200_1	98.88268156	M	D2_A	hFMT	HF1	11	fecal	100	mouse	hFMT	1.784745	23040	d11-1200-1_S141_L001_R1_001.fastq.gz	d11-1200-1	d11-1200-1_S141_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d11-1200-1_* | xargs cp -t /home/aseekat/forSRA	no	2015
d11_1200_2	d11_1200_2	1200_2	104.7368421	M	D2_A	hFMT	HF1	11	fecal	100	mouse	hFMT	1.777735	20100	d11-1200-2_S41_L001_R1_001.fastq.gz	d11-1200-2	d11-1200-2_S41_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d11-1200-2_* | xargs cp -t /home/aseekat/forSRA	no	2015
d11_1200_3	d11_1200_3	1200_3	100.8230453	M	D2_A	hFMT	HF1	11	fecal	100	mouse	hFMT	1.56788	20257	d11-1200-3_S63_L001_R1_001.fastq.gz	d11-1200-3	d11-1200-3_S63_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d11-1200-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
d11_1200_4	d11_1200_4	1200_4	99.59349593	M	D2_A	hFMT	HF1	11	fecal	100	mouse	hFMT	1.719423	21858	d11-1200-4_S61_L001_R1_001.fastq.gz	d11-1200-4	d11-1200-4_S61_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d11-1200-4_* | xargs cp -t /home/aseekat/forSRA	no	2015
d11_1225_2	d11_1225_2	1225_2	101.3574661	M	D2_A	hFMT	HF2	11	fecal	0	mouse	hFMT	0.624897	22031	d16-1203-3_S365_L001_R1_001.fastq.gz	d16-1203-3	d16-1203-3_S365_L001_R2_001.fastq.gz	find /home/aseekat/allHF/UM_seqs -name d16-1203-3_* | xargs cp -t /home/aseekat/forSRA	no	2015
