seqID	SRA_ID	BioProjectID	BioSampleID	sampleID	mouse	percent_weight	sex	FMT_input	FMT_type	Experiment	day	type	CFU	sampleType	group	shannon	nseqs	propionate	succinate	acetate	butyrate	DCA	HDCA_UDCA	CDCA	aMCA	bMCA	CA	HCA	wMCA	GLCA	GCDCA	GDCA	GHDCA	GUDCA	GCA	GHCA	TLCA	TCDCA	TDCA	THDCA_TUDCA	THCA	TaMCA_TbMCA	TCA	Acetate_nmol	Propionate_nmol	Butyrate_nmol	Isovalerate_nmol	Valerate_nmol	Hexanoate_nmol	Heptanoate_nmol	Octanoate_nmol
d1_1295_2	d1_1295_2	PRJNA1168499	SAMN44422727	d1_1295_2	1295_2	100	M	R4_F	hFMT	HF4	1	fecal	29000000	mouse	hFMT	0.408578	19053	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d1_1296_1	d1_1296_1	PRJNA1168499	SAMN44422728	d1_1296_1	1296_1	102.3696682	M	D4_A	hFMT	HF4	1	fecal	9000000	mouse	hFMT	0.601325	5884	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d1_1296_2	d1_1296_2	PRJNA1168499	SAMN44422729	d1_1296_2	1296_2	101.369863	M	D4_A	hFMT	HF4	1	fecal	5000000	mouse	hFMT	0.498099	5657	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d1_1297_1	d1_1297_1	PRJNA1168499	SAMN44422730	d1_1297_1	1297_1	101.7021277	M	D5_A	hFMT	HF4	1	fecal	13600000	mouse	hFMT	0.67052	18103	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d1_1297_2	d1_1297_2	PRJNA1168499	SAMN44422731	d1_1297_2	1297_2	95.79439252	M	D5_A	hFMT	HF4	1	fecal	17600000	mouse	hFMT	0.302489	43516	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d1_1835_1	d1_1835_1	PRJNA1168499	SAMN44422732	d1_1835_1	1835_1	96.19377163	M	AMS001	hFMT	HF9	1	fecal	610000000	mouse	hFMT	0.053198	18791	5.619763702	1.072671063	14.15829104	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d1_1835_3	d1_1835_3	PRJNA1168499	SAMN44422733	d1_1835_3	1835_3	98.58657244	M	AMS001	hFMT	HF9	1	fecal	520000000	mouse	hFMT	0.269377	14732	5.50104697	1.207479086	16.89590778	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d1_1836_1	d1_1836_1	PRJNA1168499	SAMN44422734	d1_1836_1	1836_1	98.18181818	F	AMS001	hFMT	HF9	1	fecal	110000000	mouse	hFMT	0.298232	17696	6.139296331	1.528158776	16.88617692	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d1_1836_2	d1_1836_2	PRJNA1168499	SAMN44422735	d1_1836_2	1836_2	99.09090909	F	AMS001	hFMT	HF9	1	fecal	130000000	mouse	hFMT	0.393835	24998	5.777269069	1.131904891	16.78886827	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d1_1836_3	d1_1836_3	PRJNA1168499	SAMN44422736	d1_1836_3	1836_3	99.11504425	F	AMS001	hFMT	HF9	1	fecal	30000000	mouse	hFMT	0.409256	24413	5.586852133	1.010884053	14.89297136	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d1_1836_4	d1_1836_4	PRJNA1168499	SAMN44422737	d1_1836_4	1836_4	99.07834101	F	AMS001	hFMT	HF9	1	fecal	30000000	mouse	hFMT	0.233528	18635	6.876280401	2.165433066	10.21729063	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d1_1837_1	d1_1837_1	PRJNA1168499	SAMN44422738	d1_1837_1	1837_1	99.23664122	M	AMS005	hFMT	HF9	1	fecal	0	mouse	hFMT	0.313303	26094	6.539988409	2.195497894	2.419219535	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d1_1837_2	d1_1837_2	PRJNA1168499	SAMN44422739	d1_1837_2	1837_2	98.84169884	M	AMS005	hFMT	HF9	1	fecal	0	mouse	hFMT	0.439363	18248	6.254943132	0.449327326	16.1129459	0.858885202	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d1_1839_1	d1_1839_1	PRJNA1168499	SAMN44422740	d1_1839_1	1839_1	98.11320755	F	AMS005	hFMT	HF9	1	fecal	310000000	mouse	hFMT	0.478872	17079	5.992369683	1.587903241	9.884819407	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d1_1839_2	d1_1839_2	PRJNA1168499	SAMN44422741	d1_1839_2	1839_2	99.55752212	F	AMS005	hFMT	HF9	1	fecal	50000000	mouse	hFMT	0.363181	17492	5.702042625	1.066543426	13.0473506	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d1_1839_3	d1_1839_3	PRJNA1168499	SAMN44422742	d1_1839_3	1839_3	97.16981132	F	AMS005	hFMT	HF9	1	fecal	0	mouse	hFMT	0.650601	21895	5.262438093	1.35505302	16.83590078	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d4_1199_1	d4_1199_1	PRJNA1168499	SAMN44422743	d4_1199_1	1199_1	92.35294118	F	D2_A	hFMT	HF1	4	fecal	2900000	mouse	hFMT	1.102256	19531	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d4_1199_2	d4_1199_2	PRJNA1168499	SAMN44422744	d4_1199_2	1199_2	94.17989418	F	D2_A	hFMT	HF1	4	fecal	6200000	mouse	hFMT	1.154209	22048	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d4_1199_3	d4_1199_3	PRJNA1168499	SAMN44422745	d4_1199_3	1199_3	97.04142012	F	D2_A	hFMT	HF1	4	fecal	3800000	mouse	hFMT	1.305987	17566	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d4_1200_1	d4_1200_1	PRJNA1168499	SAMN44422746	d4_1200_1	1200_1	95.53072626	M	D2_A	hFMT	HF1	4	fecal	500000	mouse	hFMT	1.75848	20730	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d4_1200_2	d4_1200_2	PRJNA1168499	SAMN44422747	d4_1200_2	1200_2	98.94736842	M	D2_A	hFMT	HF1	4	fecal	800000	mouse	hFMT	1.716803	18463	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d4_1200_3	d4_1200_3	PRJNA1168499	SAMN44422748	d4_1200_3	1200_3	93.82716049	M	D2_A	hFMT	HF1	4	fecal	1100000	mouse	hFMT	1.554582	18596	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d4_1223_3	d4_1223_3	PRJNA1168499	SAMN44422749	d4_1223_3	1223_3	80.43478261	F	D2_A	hFMT	HF2	4	fecal	30000000	mouse	hFMT	1.399142	18313	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d4_1223_4	d4_1223_4	PRJNA1168499	SAMN44422750	d4_1223_4	1223_4	93.92265193	F	D2_A	hFMT	HF2	4	fecal	41000000	mouse	hFMT	1.582941	17219	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d4_1225_3	d4_1225_3	PRJNA1168499	SAMN44422751	d4_1225_3	1225_3	91.1627907	M	D2_A	hFMT	HF2	4	fecal	34000000	mouse	hFMT	1.563417	17396	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d4_1225_4	d4_1225_4	PRJNA1168499	SAMN44422752	d4_1225_4	1225_4	91.91489362	M	D2_A	hFMT	HF2	4	fecal	82000000	mouse	hFMT	1.395751	15535	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d4_1291_1	d4_1291_1	PRJNA1168499	SAMN44422753	d4_1291_1	1291_1	89.36170213	F	R4_F	hFMT	HF4	4	fecal	34000000	mouse	hFMT	1.515241	14144	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d4_1291_2	d4_1291_2	PRJNA1168499	SAMN44422754	d4_1291_2	1291_2	87.97468354	F	R4_F	hFMT	HF4	4	fecal	78000000	mouse	hFMT	1.178428	13244	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d4_1292_1	d4_1292_1	PRJNA1168499	SAMN44422755	d4_1292_1	1292_1	93.75	F	D4_A	hFMT	HF4	4	fecal	20400000	mouse	hFMT	1.630327	6504	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d4_1292_2	d4_1292_2	PRJNA1168499	SAMN44422756	d4_1292_2	1292_2	91.57894737	F	D4_A	hFMT	HF4	4	fecal	13000000	mouse	hFMT	1.062197	33832	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d4_1293_1	d4_1293_1	PRJNA1168499	SAMN44422757	d4_1293_1	1293_1	90.5027933	F	D5_A	hFMT	HF4	4	fecal	11900000	mouse	hFMT	0.900851	2936	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d4_1293_2	d4_1293_2	PRJNA1168499	SAMN44422758	d4_1293_2	1293_2	96.93251534	F	D5_A	hFMT	HF4	4	fecal	7100000	mouse	hFMT	0.867815	10219	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d4_1295_1	d4_1295_1	PRJNA1168499	SAMN44422759	d4_1295_1	1295_1	96.84684685	M	R4_F	hFMT	HF4	4	fecal	18900000	mouse	hFMT	1.188828	43298	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d4_1295_2	d4_1295_2	PRJNA1168499	SAMN44422760	d4_1295_2	1295_2	95.81395349	M	R4_F	hFMT	HF4	4	fecal	2800000	mouse	hFMT	1.245636	21202	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d4_1296_1	d4_1296_1	PRJNA1168499	SAMN44422761	d4_1296_1	1296_1	96.20853081	M	D4_A	hFMT	HF4	4	fecal	41700000	mouse	hFMT	0.985338	16962	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d4_1296_2	d4_1296_2	PRJNA1168499	SAMN44422762	d4_1296_2	1296_2	96.34703196	M	D4_A	hFMT	HF4	4	fecal	43000000	mouse	hFMT	0.980321	63294	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d4_1297_2	d4_1297_2	PRJNA1168499	SAMN44422763	d4_1297_2	1297_2	94.39252336	M	D5_A	hFMT	HF4	4	fecal	6900000	mouse	hFMT	1.160861	9774	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d4_1297_3	d4_1297_3	PRJNA1168499	SAMN44422764	d4_1297_3	1297_3	96.52173913	M	D5_A	hFMT	HF4	4	fecal	9000000	mouse	hFMT	0.748514	16456	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d4_1835_1	d4_1835_1	PRJNA1168499	SAMN44422765	d4_1835_1	1835_1	89.61937716	M	AMS001	hFMT	HF9	4	fecal	100000000	mouse	hFMT	1.080514	13441	10.74874389	0.633430006	20.43323396	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d4_1835_2	d4_1835_2	PRJNA1168499	SAMN44422766	d4_1835_2	1835_2	91.51943463	M	AMS001	hFMT	HF9	4	fecal	710000000	mouse	hFMT	1.573843	20021	6.58088621	2.210287306	34.03208085	1.900379079	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d4_1836_1	d4_1836_1	PRJNA1168499	SAMN44422767	d4_1836_1	1836_1	93.18181818	F	AMS001	hFMT	HF9	4	fecal	720000000	mouse	hFMT	1.938944	20913	9.912197968	8.36370263	52.90818986	2.12572722	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d4_1836_3	d4_1836_3	PRJNA1168499	SAMN44422768	d4_1836_3	1836_3	91.15044248	F	AMS001	hFMT	HF9	4	fecal	410000000	mouse	hFMT	2.095773	26918	10.40173225	8.569224458	47.50005949	1.732850526	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d4_1837_1	d4_1837_1	PRJNA1168499	SAMN44422769	d4_1837_1	1837_1	93.51145038	M	AMS005	hFMT	HF9	4	fecal	830000000	mouse	hFMT	0.748331	17042	5.776093656	13.36113722	31.62681588	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d4_1837_2	d4_1837_2	PRJNA1168499	SAMN44422770	d4_1837_2	1837_2	94.20849421	M	AMS005	hFMT	HF9	4	fecal	720000000	mouse	hFMT	1.322464	20824	5.680885188	6.606948905	28.31994353	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d4_1837_3	d4_1837_3	PRJNA1168499	SAMN44422771	d4_1837_3	1837_3	95.6043956	M	AMS005	hFMT	HF9	4	fecal	580000000	mouse	hFMT	1.091276	17977	5.49752073	5.778696583	29.50873089	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d4_1839_1	d4_1839_1	PRJNA1168499	SAMN44422772	d4_1839_1	1839_1	89.62264151	F	AMS005	hFMT	HF9	4	fecal	1210000000	mouse	hFMT	1.50456	19559	6.710547141	9.449151384	31.97874884	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d4_1839_2	d4_1839_2	PRJNA1168499	SAMN44422773	d4_1839_2	1839_2	90.7079646	F	AMS005	hFMT	HF9	4	fecal	470000000	mouse	hFMT	2.01982	20448	6.361525279	14.59157499	22.559843	1.961905051	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d7_1199_1	d7_1199_1	PRJNA1168499	SAMN44422774	d7_1199_1	1199_1	94.11764706	F	D2_A	hFMT	HF1	7	fecal	NA	mouse	hFMT	0.998023	16303	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d7_1200_1	d7_1200_1	PRJNA1168499	SAMN44422775	d7_1200_1	1200_1	98.88268156	M	D2_A	hFMT	HF1	7	fecal	NA	mouse	hFMT	1.43389	16063	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d9_1199_1	d9_1199_1	PRJNA1168499	SAMN44422776	d9_1199_1	1199_1	91.17647059	F	D2_A	hFMT	HF1	9	fecal	100	mouse	hFMT	1.281047	17097	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d9_1199_2	d9_1199_2	PRJNA1168499	SAMN44422777	d9_1199_2	1199_2	97.88359788	F	D2_A	hFMT	HF1	9	fecal	100	mouse	hFMT	1.081773	11228	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d9_1199_3	d9_1199_3	PRJNA1168499	SAMN44422778	d9_1199_3	1199_3	97.04142012	F	D2_A	hFMT	HF1	9	fecal	100	mouse	hFMT	1.366471	14239	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d9_1200_1	d9_1200_1	PRJNA1168499	SAMN44422779	d9_1200_1	1200_1	96.08938547	M	D2_A	hFMT	HF1	9	fecal	100	mouse	hFMT	1.50121	16319	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d9_1200_2	d9_1200_2	PRJNA1168499	SAMN44422780	d9_1200_2	1200_2	101.0526316	M	D2_A	hFMT	HF1	9	fecal	100	mouse	hFMT	1.689057	15100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d9_1200_3	d9_1200_3	PRJNA1168499	SAMN44422781	d9_1200_3	1200_3	98.7654321	M	D2_A	hFMT	HF1	9	fecal	100	mouse	hFMT	1.693635	21917	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d9_1223_3	d9_1223_3	PRJNA1168499	SAMN44422782	d9_1223_3	1223_3	96.73913043	F	D2_A	hFMT	HF2	9	fecal	0	mouse	hFMT	1.11982	20998	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d9_1223_4	d9_1223_4	PRJNA1168499	SAMN44422783	d9_1223_4	1223_4	100.5524862	F	D2_A	hFMT	HF2	9	fecal	0	mouse	hFMT	1.058905	22168	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d9_1225_3	d9_1225_3	PRJNA1168499	SAMN44422784	d9_1225_3	1225_3	106.5116279	M	D2_A	hFMT	HF2	9	fecal	0	mouse	hFMT	0.672515	18376	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d9_1225_4	d9_1225_4	PRJNA1168499	SAMN44422785	d9_1225_4	1225_4	103.4042553	M	D2_A	hFMT	HF2	9	fecal	0	mouse	hFMT	0.692195	24642	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d9_1225_5	d9_1225_5	PRJNA1168499	SAMN44422786	d9_1225_5	1225_5	104.5454545	M	D2_A	hFMT	HF2	9	fecal	NA	mouse	hFMT	0.690735	15762	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d9_1835_1	d9_1835_1	PRJNA1168499	SAMN44422787	d9_1835_1	1835_1	99.30795848	M	AMS001	hFMT	HF9	9	fecal	0	mouse	hFMT	0.090053	20191	5.36822528	1.270287369	4.083601938	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d9_1835_2	d9_1835_2	PRJNA1168499	SAMN44422788	d9_1835_2	1835_2	100.7067138	M	AMS001	hFMT	HF9	9	fecal	0	mouse	hFMT	0.131656	19995	5.635044074	1.232500272	3.780323306	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d9_1835_3	d9_1835_3	PRJNA1168499	SAMN44422789	d9_1835_3	1835_3	98.93992933	M	AMS001	hFMT	HF9	9	fecal	0	mouse	hFMT	0.096805	22104	5.523379821	1.404074119	4.214968618	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d9_1836_1	d9_1836_1	PRJNA1168499	SAMN44422790	d9_1836_1	1836_1	97.27272727	F	AMS001	hFMT	HF9	9	fecal	0	mouse	hFMT	0.703513	25240	6.611869392	1.220926645	10.17807083	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d9_1836_2	d9_1836_2	PRJNA1168499	SAMN44422791	d9_1836_2	1836_2	98.63636364	F	AMS001	hFMT	HF9	9	fecal	0	mouse	hFMT	0.708034	24498	6.391269134	1.163808917	11.62416497	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d9_1836_3	d9_1836_3	PRJNA1168499	SAMN44422792	d9_1836_3	1836_3	97.78761062	F	AMS001	hFMT	HF9	9	fecal	0	mouse	hFMT	0.715766	21670	6.575928901	1.162278977	12.34066864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d9_1836_4	d9_1836_4	PRJNA1168499	SAMN44422793	d9_1836_4	1836_4	99.53917051	F	AMS001	hFMT	HF9	9	fecal	0	mouse	hFMT	0.716673	23556	6.676314411	1.424918534	11.55055158	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d9_1837_1	d9_1837_1	PRJNA1168499	SAMN44422794	d9_1837_1	1837_1	100	M	AMS005	hFMT	HF9	9	fecal	0	mouse	hFMT	0.136428	20998	6.207848695	1.180638247	11.99223192	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
