seqID	BioProjectID	BioSampleID	sampleID	mouse	percent_weight	sex	FMT_input	FMT_type	Experiment	day	type	CFU	sampleType	group	shannon	nseqs
d11_1271_1	PRJNA1168499	SAMN44423306	d11_1271_1	1271_1	97.31182796	F	rWT	mFMT	HF3	11	fecal	0	mouse	mFMT_other	0.806897	26821
d11_1271_2	PRJNA1168499	SAMN44423307	d11_1271_2	1271_2	100	F	rWT	mFMT	HF3	11	fecal	0	mouse	mFMT_other	0.835549	30506
d11_1272_1	PRJNA1168499	SAMN44423308	d11_1272_1	1272_1	103.6842105	F	yRag	mFMT	HF3	11	fecal	0	mouse	mFMT_other	0.265082	17917
d11_1272_2	PRJNA1168499	SAMN44423309	d11_1272_2	1272_2	105.1136364	F	yRag	mFMT	HF3	11	fecal	0	mouse	mFMT_other	0.231928	15941
d11_1273_1	PRJNA1168499	SAMN44423310	d11_1273_1	1273_1	101.5873016	M	yRag	mFMT	HF3	11	fecal	51100000	mouse	mFMT_other	0.816661	5073
d11_1273_2	PRJNA1168499	SAMN44423311	d11_1273_2	1273_2	100	M	yRag	mFMT	HF3	11	fecal	NA	mouse	mFMT_other	0.920591	26778
d16_1268_1	PRJNA1168499	SAMN44423312	d16_1268_1	1268_1	98.02371542	M	yWT_spore	mFMT	HF3	16	fecal	10000	mouse	mFMT_other	3.471116	16555
d16_1268_2	PRJNA1168499	SAMN44423313	d16_1268_2	1268_2	100.8658009	M	yWT_spore	mFMT	HF3	16	fecal	98000	mouse	mFMT_other	2.859503	69165
d16_1268_3	PRJNA1168499	SAMN44423314	d16_1268_3	1268_3	103.3980583	M	yWT_spore	mFMT	HF3	16	fecal	66000	mouse	mFMT_other	3.105117	27803
d16_1269_1	PRJNA1168499	SAMN44423315	d16_1269_1	1269_1	101.5873016	M	rWT	mFMT	HF3	16	fecal	2000	mouse	mFMT_other	3.548903	27453
d16_1269_2	PRJNA1168499	SAMN44423316	d16_1269_2	1269_2	104.1198502	M	rWT	mFMT	HF3	16	fecal	0	mouse	mFMT_other	3.568349	32257
d16_1269_3	PRJNA1168499	SAMN44423317	d16_1269_3	1269_3	107.4561404	M	rWT	mFMT	HF3	16	fecal	0	mouse	mFMT_other	3.629229	39362
d16_1270_1	PRJNA1168499	SAMN44423318	d16_1270_1	1270_1	98.93617021	F	yWT_spore	mFMT	HF3	16	fecal	540000	mouse	mFMT_other	2.250332	24104
d16_1270_2	PRJNA1168499	SAMN44423319	d16_1270_2	1270_2	92.10526316	F	yWT_spore	mFMT	HF3	16	fecal	4100000	mouse	mFMT_other	2.132243	20665
d16_1270_3	PRJNA1168499	SAMN44423320	d16_1270_3	1270_3	99.47643979	F	yWT_spore	mFMT	HF3	16	fecal	4100000	mouse	mFMT_other	2.092179	45467
d16_1271_1	PRJNA1168499	SAMN44423321	d16_1271_1	1271_1	102.1505376	F	rWT	mFMT	HF3	16	fecal	226000	mouse	mFMT_other	2.890409	38571
d16_1271_2	PRJNA1168499	SAMN44423322	d16_1271_2	1271_2	102.7027027	F	rWT	mFMT	HF3	16	fecal	136000	mouse	mFMT_other	3.185542	20469
d16_1271_3	PRJNA1168499	SAMN44423323	d16_1271_3	1271_3	103.3149171	F	rWT	mFMT	HF3	16	fecal	6000	mouse	mFMT_other	3.964308	40487
d16_1272_1	PRJNA1168499	SAMN44423324	d16_1272_1	1272_1	104.7368421	F	yRag	mFMT	HF3	16	fecal	0	mouse	mFMT_other	3.320761	36054
d16_1272_2	PRJNA1168499	SAMN44423325	d16_1272_2	1272_2	86.36363636	F	yRag	mFMT	HF3	16	fecal	54900000	mouse	mFMT_other	1.996516	28638
d16_1272_3	PRJNA1168499	SAMN44423326	d16_1272_3	1272_3	100.5714286	F	yRag	mFMT	HF3	16	fecal	50000	mouse	mFMT_other	2.548993	60900
d16_1273_1	PRJNA1168499	SAMN44423327	d16_1273_1	1273_1	101.5873016	M	yRag	mFMT	HF3	16	fecal	0	mouse	mFMT_other	2.879591	23001
d16_1273_3	PRJNA1168499	SAMN44423328	d16_1273_3	1273_3	105	M	yRag	mFMT	HF3	16	fecal	0	mouse	mFMT_other	2.647257	79601
d19_1268_1	PRJNA1168499	SAMN44423329	d19_1268_1	1268_1	96.44268775	M	yWT_spore	mFMT	HF3	19	fecal	0	mouse	mFMT_other	3.009654	74598
d19_1268_2	PRJNA1168499	SAMN44423330	d19_1268_2	1268_2	100	M	yWT_spore	mFMT	HF3	19	fecal	0	mouse	mFMT_other	3.080828	42830
d19_1268_3	PRJNA1168499	SAMN44423331	d19_1268_3	1268_3	101.9417476	M	yWT_spore	mFMT	HF3	19	fecal	0	mouse	mFMT_other	3.412114	24905
d19_1269_1	PRJNA1168499	SAMN44423332	d19_1269_1	1269_1	100	M	rWT	mFMT	HF3	19	fecal	0	mouse	mFMT_other	4.009001	33700
d19_1269_2	PRJNA1168499	SAMN44423333	d19_1269_2	1269_2	100.7490637	M	rWT	mFMT	HF3	19	fecal	0	mouse	mFMT_other	3.844923	38487
d19_1269_3	PRJNA1168499	SAMN44423334	d19_1269_3	1269_3	102.1929825	M	rWT	mFMT	HF3	19	fecal	0	mouse	mFMT_other	3.994512	22418
d19_1270_1	PRJNA1168499	SAMN44423335	d19_1270_1	1270_1	98.40425532	F	yWT_spore	mFMT	HF3	19	fecal	15000	mouse	mFMT_other	2.508785	37390
d19_1270_2	PRJNA1168499	SAMN44423336	d19_1270_2	1270_2	101.5789474	F	yWT_spore	mFMT	HF3	19	fecal	64000	mouse	mFMT_other	2.67062	36591
d19_1270_3	PRJNA1168499	SAMN44423337	d19_1270_3	1270_3	101.0471204	F	yWT_spore	mFMT	HF3	19	fecal	277000	mouse	mFMT_other	3.41422	34868
d19_1271_1	PRJNA1168499	SAMN44423338	d19_1271_1	1271_1	95.16129032	F	rWT	mFMT	HF3	19	fecal	0	mouse	mFMT_other	3.725156	42794
d19_1271_2	PRJNA1168499	SAMN44423339	d19_1271_2	1271_2	96.75675676	F	rWT	mFMT	HF3	19	fecal	0	mouse	mFMT_other	4.059963	32467
d19_1271_3	PRJNA1168499	SAMN44423340	d19_1271_3	1271_3	100.5524862	F	rWT	mFMT	HF3	19	fecal	0	mouse	mFMT_other	4.014703	29371
d19_1272_1	PRJNA1168499	SAMN44423341	d19_1272_1	1272_1	102.1052632	F	yRag	mFMT	HF3	19	fecal	0	mouse	mFMT_other	3.593176	63440
d19_1272_2	PRJNA1168499	SAMN44423342	d19_1272_2	1272_2	93.75	F	yRag	mFMT	HF3	19	fecal	100000	mouse	mFMT_other	2.622171	16567
d19_1272_3	PRJNA1168499	SAMN44423343	d19_1272_3	1272_3	99.42857143	F	yRag	mFMT	HF3	19	fecal	0	mouse	mFMT_other	3.207404	42300
d19_1273_1	PRJNA1168499	SAMN44423344	d19_1273_1	1273_1	101.1904762	M	yRag	mFMT	HF3	19	fecal	0	mouse	mFMT_other	3.881004	32569
d19_1273_3	PRJNA1168499	SAMN44423345	d19_1273_3	1273_3	100	M	yRag	mFMT	HF3	19	fecal	0	mouse	mFMT_other	3.119735	29579
d32_1268_1	PRJNA1168499	SAMN44423346	d32_1268_1	1268_1	98.41897233	M	yWT_spore	mFMT	HF3	32	fecal	0	mouse	mFMT_other	3.115013	23436
d32_1268_2	PRJNA1168499	SAMN44423347	d32_1268_2	1268_2	105.1948052	M	yWT_spore	mFMT	HF3	32	fecal	0	mouse	mFMT_other	3.031674	39861
d32_1268_3	PRJNA1168499	SAMN44423348	d32_1268_3	1268_3	107.2815534	M	yWT_spore	mFMT	HF3	32	fecal	0	mouse	mFMT_other	3.456111	38969
d32_1269_1	PRJNA1168499	SAMN44423349	d32_1269_1	1269_1	99.20634921	M	rWT	mFMT	HF3	32	fecal	0	mouse	mFMT_other	4.217961	30723
d32_1269_2	PRJNA1168499	SAMN44423350	d32_1269_2	1269_2	102.247191	M	rWT	mFMT	HF3	32	fecal	0	mouse	mFMT_other	4.299638	36358
d32_1269_3	PRJNA1168499	SAMN44423351	d32_1269_3	1269_3	101.3157895	M	rWT	mFMT	HF3	32	fecal	0	mouse	mFMT_other	3.950998	31564
d32_1270_1	PRJNA1168499	SAMN44423352	d32_1270_1	1270_1	104.2553191	F	yWT_spore	mFMT	HF3	32	fecal	0	mouse	mFMT_other	3.135285	26854
d32_1270_2	PRJNA1168499	SAMN44423353	d32_1270_2	1270_2	104.2105263	F	yWT_spore	mFMT	HF3	32	fecal	0	mouse	mFMT_other	3.26871	13667
d32_1270_3	PRJNA1168499	SAMN44423354	d32_1270_3	1270_3	105.2356021	F	yWT_spore	mFMT	HF3	32	fecal	0	mouse	mFMT_other	3.231078	4748
d32_1271_1	PRJNA1168499	SAMN44423355	d32_1271_1	1271_1	103.2258065	F	rWT	mFMT	HF3	32	fecal	0	mouse	mFMT_other	3.771779	21147
d32_1271_2	PRJNA1168499	SAMN44423356	d32_1271_2	1271_2	106.4864865	F	rWT	mFMT	HF3	32	fecal	0	mouse	mFMT_other	4.124838	31562
d32_1271_3	PRJNA1168499	SAMN44423357	d32_1271_3	1271_3	103.8674033	F	rWT	mFMT	HF3	32	fecal	0	mouse	mFMT_other	4.227144	30398
d32_1272_1	PRJNA1168499	SAMN44423358	d32_1272_1	1272_1	106.3157895	F	yRag	mFMT	HF3	32	fecal	0	mouse	mFMT_other	3.313175	25932
d32_1272_2	PRJNA1168499	SAMN44423359	d32_1272_2	1272_2	108.5227273	F	yRag	mFMT	HF3	32	fecal	0	mouse	mFMT_other	2.733001	16172
d32_1272_3	PRJNA1168499	SAMN44423360	d32_1272_3	1272_3	102.8571429	F	yRag	mFMT	HF3	32	fecal	0	mouse	mFMT_other	3.607538	39581
d32_1273_1	PRJNA1168499	SAMN44423361	d32_1273_1	1273_1	105.5555556	M	yRag	mFMT	HF3	32	fecal	0	mouse	mFMT_other	3.157257	7526
d32_1273_3	PRJNA1168499	SAMN44423362	d32_1273_3	1273_3	102.3076923	M	yRag	mFMT	HF3	32	fecal	0	mouse	mFMT_other	3.306283	25338
d41_1268_1	PRJNA1168499	SAMN44423363	d41_1268_1	1268_1	105.1383399	M	yWT_spore	mFMT	HF3	41	fecal	0	mouse	mFMT_other	2.858228	50403
d41_1268_2	PRJNA1168499	SAMN44423364	d41_1268_2	1268_2	106.9264069	M	yWT_spore	mFMT	HF3	41	fecal	0	mouse	mFMT_other	2.670456	46347
d41_1268_3	PRJNA1168499	SAMN44423365	d41_1268_3	1268_3	109.7087379	M	yWT_spore	mFMT	HF3	41	fecal	0	mouse	mFMT_other	2.700751	37837
d41_1269_1	PRJNA1168499	SAMN44423366	d41_1269_1	1269_1	105.5555556	M	rWT	mFMT	HF3	41	fecal	0	mouse	mFMT_other	3.207403	23870
d41_1269_2	PRJNA1168499	SAMN44423367	d41_1269_2	1269_2	106.741573	M	rWT	mFMT	HF3	41	fecal	0	mouse	mFMT_other	3.309593	56122
d41_1269_3	PRJNA1168499	SAMN44423368	d41_1269_3	1269_3	113.1578947	M	rWT	mFMT	HF3	41	fecal	0	mouse	mFMT_other	3.338443	24915
d41_1270_1	PRJNA1168499	SAMN44423369	d41_1270_1	1270_1	105.8510638	F	yWT_spore	mFMT	HF3	41	fecal	0	mouse	mFMT_other	2.733357	41141
d41_1270_2	PRJNA1168499	SAMN44423370	d41_1270_2	1270_2	108.9473684	F	yWT_spore	mFMT	HF3	41	fecal	4000	mouse	mFMT_other	2.67601	48338
d41_1270_3	PRJNA1168499	SAMN44423371	d41_1270_3	1270_3	109.947644	F	yWT_spore	mFMT	HF3	41	fecal	1000	mouse	mFMT_other	3.173523	35469
d41_1271_1	PRJNA1168499	SAMN44423372	d41_1271_1	1271_1	109.1397849	F	rWT	mFMT	HF3	41	fecal	0	mouse	mFMT_other	2.719556	38247
d41_1271_2	PRJNA1168499	SAMN44423373	d41_1271_2	1271_2	105.9459459	F	rWT	mFMT	HF3	41	fecal	0	mouse	mFMT_other	2.766418	27636
d41_1271_3	PRJNA1168499	SAMN44423374	d41_1271_3	1271_3	107.1823204	F	rWT	mFMT	HF3	41	fecal	0	mouse	mFMT_other	2.503781	8779
d41_1272_1	PRJNA1168499	SAMN44423375	d41_1272_1	1272_1	111.5789474	F	yRag	mFMT	HF3	41	fecal	2000	mouse	mFMT_other	2.753225	39039
d41_1272_2	PRJNA1168499	SAMN44423376	d41_1272_2	1272_2	115.3409091	F	yRag	mFMT	HF3	41	fecal	0	mouse	mFMT_other	2.428218	53523
d41_1272_3	PRJNA1168499	SAMN44423377	d41_1272_3	1272_3	106.2857143	F	yRag	mFMT	HF3	41	fecal	0	mouse	mFMT_other	3.32673	4153
d41_1273_1	PRJNA1168499	SAMN44423378	d41_1273_1	1273_1	108.7301587	M	yRag	mFMT	HF3	41	fecal	0	mouse	mFMT_other	2.866316	35971
d41_1273_3	PRJNA1168499	SAMN44423379	d41_1273_3	1273_3	106.9230769	M	yRag	mFMT	HF3	41	fecal	0	mouse	mFMT_other	3.298011	38509
cecal_1268_1	PRJNA1168499	SAMN44423380	d42_1268_1	1268_1	NA	M	yWT_spore	mFMT	HF3	42	cecal	0	mouse	mFMT_other	3.15719	14800
cecal_1268_2	PRJNA1168499	SAMN44423381	d42_1268_2	1268_2	NA	M	yWT_spore	mFMT	HF3	42	cecal	0	mouse	mFMT_other	3.133809	18616
cecal_1268_3	PRJNA1168499	SAMN44423382	d42_1268_3	1268_3	NA	M	yWT_spore	mFMT	HF3	42	cecal	0	mouse	mFMT_other	3.463422	11858
cecal_1269_2	PRJNA1168499	SAMN44423383	d42_1269_2	1269_2	NA	M	rWT	mFMT	HF3	42	cecal	0	mouse	mFMT_other	3.562324	13497
cecal_1269_3	PRJNA1168499	SAMN44423384	d42_1269_3	1269_3	NA	M	rWT	mFMT	HF3	42	cecal	0	mouse	mFMT_other	3.688861	13842
cecal_1269_4	PRJNA1168499	SAMN44423385	d42_1269_4	1269_4	NA	M	rWT	mFMT	HF3	42	cecal	0	mouse	mFMT_other	3.683162	13614
cecal_1270_1	PRJNA1168499	SAMN44423386	d42_1270_1	1270_1	NA	F	yWT_spore	mFMT	HF3	42	cecal	0	mouse	mFMT_other	3.247224	15642
cecal_1270_2	PRJNA1168499	SAMN44423387	d42_1270_2	1270_2	NA	F	yWT_spore	mFMT	HF3	42	cecal	0	mouse	mFMT_other	3.188829	15365
cecal_1270_3	PRJNA1168499	SAMN44423388	d42_1270_3	1270_3	NA	F	yWT_spore	mFMT	HF3	42	cecal	1000	mouse	mFMT_other	3.277274	11551
cecal_1270_4	PRJNA1168499	SAMN44423389	d42_1270_4	1270_4	NA	F	yWT_spore	mFMT	HF3	42	cecal	0	mouse	mFMT_other	3.200047	11632
cecal_1271_2	PRJNA1168499	SAMN44423390	d42_1271_2	1271_2	NA	F	rWT	mFMT	HF3	42	cecal	0	mouse	mFMT_other	3.348682	12822
cecal_1271_3	PRJNA1168499	SAMN44423391	d42_1271_3	1271_3	NA	F	rWT	mFMT	HF3	42	cecal	0	mouse	mFMT_other	3.281055	12599
cecal_1272_2	PRJNA1168499	SAMN44423392	d42_1272_2	1272_2	NA	F	yRag	mFMT	HF3	42	cecal	0	mouse	mFMT_other	3.300271	13184
cecal_1272_3_B	PRJNA1168499	SAMN44423393	d42_1272_3	1272_3	NA	F	yRag	mFMT	HF3	42	cecal	0	mouse	mFMT_other	3.240103	13709
cecal_1273_1	PRJNA1168499	SAMN44423394	d42_1273_1	1273_1	NA	M	yRag	mFMT	HF3	42	cecal	0	mouse	mFMT_other	3.511274	12776
FMT2_RAG	PRJNA1168499	SAMN44423395	FMT2_RAG	NA	NA	NA	yRag	mFMT	HF3	NA	fecal	NA	FMTinput	mFMT_other	3.407067	30537
FMT3_rWT1	PRJNA1168499	SAMN44423396	FMT3_rWT1	NA	NA	NA	rWT	mFMT	HF3	NA	fecal	NA	FMTinput	mFMT_other	3.777799	49834
R_WT_1	PRJNA1168499	SAMN44423397	R_WT_1	NA	NA	NA	rWT	mFMT	HF3	NA	fecal	NA	FMTinput	mFMT_other	4.070886	19240
RAG205	PRJNA1168499	SAMN44423398	RAG205	NA	NA	NA	yRag	mFMT	HF3	NA	fecal	NA	FMTinput	mFMT_other	2.493113	26618
RAG207	PRJNA1168499	SAMN44423399	RAG207	NA	NA	NA	yRag	mFMT	HF3	NA	fecal	NA	FMTinput	mFMT_other	3.980438	20179
Rwt_2	PRJNA1168499	SAMN44423400	Rwt_2	NA	NA	NA	rWT	mFMT	HF3	NA	fecal	NA	FMTinput	mFMT_other	3.72507	14216
unfiltered_sporeprep1	PRJNA1168499	SAMN44423401	unfiltered_sporeprep1	NA	NA	NA	yWT_spore	mFMT	HF3	NA	fecal	NA	FMTinput	mFMT_other	3.124218	26238
unfiltered_sporeprep2	PRJNA1168499	SAMN44423402	unfiltered_sporeprep2	NA	NA	NA	yWT_spore	mFMT	HF3	NA	fecal	NA	FMTinput	mFMT_other	3.113255	18204
dn7_1192_1	PRJNA1168499	SAMN44423403	dn7_1192_1	1192_1	87.39130435	M	none	noFMT	HF4	-7	fecal	NA	mouse	noFMT	3.671505	17656
dn7_1203_1	PRJNA1168499	SAMN44423404	dn7_1203_1	1203_1	87.07482993	F	none	noFMT	HF1	-7	fecal	NA	mouse	noFMT	3.614536	11743
dn7_1207_1	PRJNA1168499	SAMN44423405	dn7_1207_1	1207_1	92.53731343	M	none	noFMT	HF1	-7	fecal	NA	mouse	noFMT	3.620354	16901
dn7_1216_2	PRJNA1168499	SAMN44423406	dn7_1216_2	1216_2	92.65536723	F	none	noFMT	HF2	-7	fecal	NA	mouse	noFMT	3.630809	17836
dn7_1217_1	PRJNA1168499	SAMN44423407	dn7_1217_1	1217_1	96.17486339	F	none	noFMT	HF2	-7	fecal	NA	mouse	noFMT	3.398958	12944
dn7_1294_1	PRJNA1168499	SAMN44423408	dn7_1294_1	1294_1	95.43147208	F	none	noFMT	HF4	-7	fecal	NA	mouse	noFMT	3.688542	14546
d0_1203_1	PRJNA1168499	SAMN44423409	d0_1203_1	1203_1	100	F	none	noFMT	HF1	0	fecal	NA	mouse	noFMT	0.053817	19295
d0_1207_1	PRJNA1168499	SAMN44423410	d0_1207_1	1207_1	100	M	none	noFMT	HF1	0	fecal	NA	mouse	noFMT	0.074518	12649
d0_1216_2	PRJNA1168499	SAMN44423411	d0_1216_2	1216_2	100	F	none	noFMT	HF2	0	fecal	NA	mouse	noFMT	0.010047	16295
d0_1217_1	PRJNA1168499	SAMN44423412	d0_1217_1	1217_1	100	F	none	noFMT	HF2	0	fecal	NA	mouse	noFMT	0.049628	10548
d0_1294_1	PRJNA1168499	SAMN44423413	d0_1294_1	1294_1	100	F	none	noFMT	HF4	0	fecal	NA	mouse	noFMT	0.102423	17809
d0_1294_2	PRJNA1168499	SAMN44423414	d0_1294_2	1294_2	100	F	none	noFMT	HF4	0	fecal	NA	mouse	noFMT	0.077564	16292
d1_1192_1	PRJNA1168499	SAMN44423415	d1_1192_1	1192_1	98.26086957	M	none	noFMT	HF4	1	fecal	8700000	mouse	noFMT	0.477875	11375
d1_1203_1	PRJNA1168499	SAMN44423416	d1_1203_1	1203_1	99.31972789	F	none	noFMT	HF1	1	fecal	6200000	mouse	noFMT	0.163116	15116
d1_1203_2	PRJNA1168499	SAMN44423417	d1_1203_2	1203_2	103.9548023	F	none	noFMT	HF1	1	fecal	24000000	mouse	noFMT	0.548467	12856
d1_1207_1	PRJNA1168499	SAMN44423418	d1_1207_1	1207_1	106.9651741	M	none	noFMT	HF1	1	fecal	104000000	mouse	noFMT	0.32713	13718
d1_1207_2	PRJNA1168499	SAMN44423419	d1_1207_2	1207_2	101.2987013	M	none	noFMT	HF1	1	fecal	3200000	mouse	noFMT	0.745611	11026
d1_1216_1	PRJNA1168499	SAMN44423420	d1_1216_1	1216_1	91.45728643	F	none	noFMT	HF2	1	fecal	33000000	mouse	noFMT	0.412235	11743
d1_1216_4	PRJNA1168499	SAMN44423421	d1_1216_4	1216_4	99.45054945	F	none	noFMT	HF2	1	fecal	7000000	mouse	noFMT	0.540231	15362
d1_1217_1	PRJNA1168499	SAMN44423422	d1_1217_1	1217_1	99.45355191	F	none	noFMT	HF2	1	fecal	14000000	mouse	noFMT	0.500382	17857
d1_1217_3	PRJNA1168499	SAMN44423423	d1_1217_3	1217_3	99.50738916	F	none	noFMT	HF2	1	fecal	29000000	mouse	noFMT	0.552898	19697
d1_1294_1	PRJNA1168499	SAMN44423424	d1_1294_1	1294_1	100.5076142	F	none	noFMT	HF4	1	fecal	23600000	mouse	noFMT	0.318808	19230
d1_1294_2	PRJNA1168499	SAMN44423425	d1_1294_2	1294_2	97.92746114	F	none	noFMT	HF4	1	fecal	7200000	mouse	noFMT	0.433945	17066
d4_1192_2	PRJNA1168499	SAMN44423426	d4_1192_2	1192_2	94.24778761	M	none	noFMT	HF4	4	fecal	1000000	mouse	noFMT	0.686169	31231
d4_1192_3	PRJNA1168499	SAMN44423427	d4_1192_3	1192_3	90.68825911	M	none	noFMT	HF4	4	fecal	15000000	mouse	noFMT	0.749703	42584
d4_1203_2	PRJNA1168499	SAMN44423428	d4_1203_2	1203_2	91.52542373	F	none	noFMT	HF1	4	fecal	6400000	mouse	noFMT	2.078904	16727
d4_1203_3	PRJNA1168499	SAMN44423429	d4_1203_3	1203_3	95.6043956	F	none	noFMT	HF1	4	fecal	500000	mouse	noFMT	1.962065	18682
d4_1203_4	PRJNA1168499	SAMN44423430	d4_1203_4	1203_4	92.47311828	F	none	noFMT	HF1	4	fecal	5600000	mouse	noFMT	2.149686	19140
d4_1207_1	PRJNA1168499	SAMN44423431	d4_1207_1	1207_1	93.53233831	M	none	noFMT	HF1	4	fecal	1800000	mouse	noFMT	1.753323	15917
d4_1207_2	PRJNA1168499	SAMN44423432	d4_1207_2	1207_2	93.93939394	M	none	noFMT	HF1	4	fecal	500000	mouse	noFMT	2.239037	20050
d4_1207_3	PRJNA1168499	SAMN44423433	d4_1207_3	1207_3	101.3636364	M	none	noFMT	HF1	4	fecal	100	mouse	noFMT	3.260573	21101
d4_1216_1	PRJNA1168499	SAMN44423434	d4_1216_1	1216_1	89.44723618	F	none	noFMT	HF2	4	fecal	44000000	mouse	noFMT	1.687875	16585
d4_1216_2	PRJNA1168499	SAMN44423435	d4_1216_2	1216_2	93.22033898	F	none	noFMT	HF2	4	fecal	50000000	mouse	noFMT	1.780597	21410
d4_1217_1	PRJNA1168499	SAMN44423436	d4_1217_1	1217_1	86.33879781	F	none	noFMT	HF2	4	fecal	46000000	mouse	noFMT	2.370671	18306
d4_1217_2	PRJNA1168499	SAMN44423437	d4_1217_2	1217_2	88.11881188	F	none	noFMT	HF2	4	fecal	31000000	mouse	noFMT	2.068828	15329
d4_1294_2	PRJNA1168499	SAMN44423438	d4_1294_2	1294_2	90.67357513	F	none	noFMT	HF4	4	fecal	9000000	mouse	noFMT	1.0585	8630
d4_1294_3	PRJNA1168499	SAMN44423439	d4_1294_3	1294_3	91.01796407	F	none	noFMT	HF4	4	fecal	5000000	mouse	noFMT	1.04347	30168
d7_1203_1	PRJNA1168499	SAMN44423440	d7_1203_1	1203_1	98.63945578	F	none	noFMT	HF1	7	fecal	NA	mouse	noFMT	1.283883	15877
d7_1207_3	PRJNA1168499	SAMN44423441	d7_1207_3	1207_3	104.0909091	M	none	noFMT	HF1	7	fecal	NA	mouse	noFMT	1.68674	21634
d9_1203_1	PRJNA1168499	SAMN44423442	d9_1203_1	1203_1	98.63945578	F	none	noFMT	HF1	9	fecal	100	mouse	noFMT	1.452603	17214
d9_1203_2	PRJNA1168499	SAMN44423443	d9_1203_2	1203_2	95.48022599	F	none	noFMT	HF1	9	fecal	100	mouse	noFMT	1.450453	23839
d9_1203_3	PRJNA1168499	SAMN44423444	d9_1203_3	1203_3	97.8021978	F	none	noFMT	HF1	9	fecal	100	mouse	noFMT	1.470483	22288
d9_1207_1	PRJNA1168499	SAMN44423445	d9_1207_1	1207_1	103.4825871	M	none	noFMT	HF1	9	fecal	100	mouse	noFMT	1.429263	19592
d9_1207_2	PRJNA1168499	SAMN44423446	d9_1207_2	1207_2	106.4935065	M	none	noFMT	HF1	9	fecal	100	mouse	noFMT	1.42217	24351
d9_1207_3	PRJNA1168499	SAMN44423447	d9_1207_3	1207_3	102.7272727	M	none	noFMT	HF1	9	fecal	100	mouse	noFMT	1.697019	20322
d9_1216_1	PRJNA1168499	SAMN44423448	d9_1216_1	1216_1	96.98492462	F	none	noFMT	HF2	9	fecal	0	mouse	noFMT	1.030752	18539
d9_1216_4	PRJNA1168499	SAMN44423449	d9_1216_4	1216_4	97.25274725	F	none	noFMT	HF2	9	fecal	0	mouse	noFMT	1.027253	13794
d9_1217_1	PRJNA1168499	SAMN44423450	d9_1217_1	1217_1	95.6284153	F	none	noFMT	HF2	9	fecal	0	mouse	noFMT	1.055417	16227
d9_1217_2	PRJNA1168499	SAMN44423451	d9_1217_2	1217_2	96.03960396	F	none	noFMT	HF2	9	fecal	0	mouse	noFMT	1.103373	16253
d11_1192_1	PRJNA1168499	SAMN44423452	d11_1192_1	1192_1	105.6521739	M	none	noFMT	HF4	11	fecal	0	mouse	noFMT	0.650367	15134
d11_1192_2	PRJNA1168499	SAMN44423453	d11_1192_2	1192_2	107.079646	M	none	noFMT	HF4	11	fecal	0	mouse	noFMT	0.838275	15917
d11_1203_1	PRJNA1168499	SAMN44423454	d11_1203_1	1203_1	100	F	none	noFMT	HF1	11	fecal	100	mouse	noFMT	1.3851	22928
d11_1203_2	PRJNA1168499	SAMN44423455	d11_1203_2	1203_2	100	F	none	noFMT	HF1	11	fecal	100	mouse	noFMT	1.529689	18349
d11_1203_3	PRJNA1168499	SAMN44423456	d11_1203_3	1203_3	95.6043956	F	none	noFMT	HF1	11	fecal	100	mouse	noFMT	1.6531	14632
d11_1203_4	PRJNA1168499	SAMN44423457	d11_1203_4	1203_4	102.688172	F	none	noFMT	HF1	11	fecal	100	mouse	noFMT	1.558417	20249
d11_1207_1	PRJNA1168499	SAMN44423458	d11_1207_1	1207_1	102.9850746	M	none	noFMT	HF1	11	fecal	100	mouse	noFMT	1.728904	18331
d11_1207_2	PRJNA1168499	SAMN44423459	d11_1207_2	1207_2	106.9264069	M	none	noFMT	HF1	11	fecal	100	mouse	noFMT	1.598324	19541
d11_1207_3	PRJNA1168499	SAMN44423460	d11_1207_3	1207_3	104.0909091	M	none	noFMT	HF1	11	fecal	100	mouse	noFMT	1.682508	26543
d11_1207_4	PRJNA1168499	SAMN44423461	d11_1207_4	1207_4	112.2727273	M	none	noFMT	HF1	11	fecal	100	mouse	noFMT	1.559977	20920
d11_1216_1	PRJNA1168499	SAMN44423462	d11_1216_1	1216_1	99.49748744	F	none	noFMT	HF2	11	fecal	0	mouse	noFMT	1.0654	17504
d11_1216_2	PRJNA1168499	SAMN44423463	d11_1216_2	1216_2	97.74011299	F	none	noFMT	HF2	11	fecal	0	mouse	noFMT	1.064456	14123
d11_1217_2	PRJNA1168499	SAMN44423464	d11_1217_2	1217_2	100	F	none	noFMT	HF2	11	fecal	0	mouse	noFMT	1.084789	16903
d11_1217_3	PRJNA1168499	SAMN44423465	d11_1217_3	1217_3	97.04433498	F	none	noFMT	HF2	11	fecal	0	mouse	noFMT	0.992902	17512
d11_1294_1	PRJNA1168499	SAMN44423466	d11_1294_1	1294_1	98.47715736	F	none	noFMT	HF4	11	fecal	0	mouse	noFMT	0.312609	13109
d11_1294_2	PRJNA1168499	SAMN44423467	d11_1294_2	1294_2	98.96373057	F	none	noFMT	HF4	11	fecal	0	mouse	noFMT	0.792095	16828
d12_1203_1	PRJNA1168499	SAMN44423468	d12_1203_1	1203_1	101.3605442	F	none	noFMT	HF1	12	fecal	8000	mouse	noFMT	1.380875	18184
